1787886003,0, 0, 0
1787886003,1, 0, 0
1787886003,2, 0, 0
1787886003,3, 0, 0
1787886018,0, 0, 0
1787886018,1, 0, 0
1787886018,2, 0, 0
1787886018,3, 0, 0
1787886034,0, 0, 0
1787886034,1, 0, 0
1787886034,2, 0, 0
1787886034,3, 0, 0
1787886049,0, 0, 0
1787886049,1, 0, 0
1787886049,2, 0, 0
1787886049,3, 0, 0
1787886064,0, 0, 43495
1787886064,1, 0, 273
1787886064,2, 0, 273
1787886064,3, 0, 273
1787886079,0, 0, 43495
1787886079,1, 0, 273
1787886079,2, 0, 273
1787886079,3, 0, 273
1787886094,0, 0, 43495
1787886094,1, 0, 273
1787886094,2, 0, 273
1787886094,3, 0, 273
1787886109,0, 0, 43495
1787886109,1, 0, 273
1787886109,2, 0, 273
1787886109,3, 0, 273
1787886125,0, 0, 43495
1787886125,1, 0, 273
1787886125,2, 0, 273
1787886125,3, 0, 273
1787886140,0, 0, 43495
1787886140,1, 0, 43489
1787886140,2, 0, 273
1787886140,3, 0, 273
1787886155,0, 0, 43655
1787886155,1, 0, 43651
1787886155,2, 0, 43651
1787886155,3, 0, 43651
1787886170,0, 75, 43671
1787886170,1, 78, 43667
1787886170,2, 69, 43667
1787886170,3, 0, 43667
1787886185,0, 0, 43671
1787886185,1, 0, 43667
1787886185,2, 0, 43667
1787886185,3, 0, 43667
1787886200,0, 0, 43671
1787886200,1, 0, 43667
1787886200,2, 0, 43667
1787886200,3, 0, 43667
1787886215,0, 0, 43671
1787886215,1, 0, 43667
1787886215,2, 0, 43667
1787886215,3, 0, 43667
1787886230,0, 76, 43689
1787886230,1, 0, 43667
1787886230,2, 0, 43667
1787886230,3, 0, 43667
1787886246,0, 0, 43703
1787886246,1, 0, 43667
1787886246,2, 0, 43667
1787886246,3, 0, 43667
1787886261,0, 0, 43707
1787886261,1, 0, 43667
1787886261,2, 0, 43667
1787886261,3, 0, 43667
1787886276,0, 0, 43707
1787886276,1, 0, 43667
1787886276,2, 0, 43667
1787886276,3, 0, 43667
1787886291,0, 0, 43707
1787886291,1, 0, 43667
1787886291,2, 0, 43667
1787886291,3, 0, 43667
1787886306,0, 99, 43819
1787886306,1, 99, 43801
1787886306,2, 100, 43801
1787886306,3, 100, 43801
1787886321,0, 0, 43819
1787886321,1, 0, 43801
1787886321,2, 0, 43801
1787886321,3, 0, 43801
1787886336,0, 100, 43819
1787886336,1, 100, 43801
1787886336,2, 100, 43801
1787886336,3, 100, 43801
1787886351,0, 100, 43819
1787886351,1, 100, 43801
1787886351,2, 100, 43801
1787886351,3, 100, 43801
1787886366,0, 100, 43819
1787886366,1, 100, 43801
1787886366,2, 100, 43801
1787886366,3, 100, 43801
1787886381,0, 100, 43819
1787886381,1, 100, 43801
1787886381,2, 100, 43801
1787886381,3, 100, 43801
1787886396,0, 100, 43819
1787886396,1, 100, 43801
1787886396,2, 100, 43801
1787886396,3, 100, 43801
1787886412,0, 100, 43819
1787886412,1, 100, 43801
1787886412,2, 100, 43801
1787886412,3, 100, 43801
1787886427,0, 100, 43819
1787886427,1, 100, 43801
1787886427,2, 100, 43801
1787886427,3, 100, 43801
1787886442,0, 100, 43819
1787886442,1, 100, 43801
1787886442,2, 100, 43801
1787886442,3, 100, 43801
1787886457,0, 100, 43819
1787886457,1, 100, 43801
1787886457,2, 100, 43801
1787886457,3, 100, 43801
1787886472,0, 99, 43819
1787886472,1, 100, 43801
1787886472,2, 100, 43801
1787886472,3, 100, 43801
1787886488,0, 71, 43819
1787886488,1, 100, 43801
1787886488,2, 26, 43801
1787886488,3, 100, 43801
1787886503,0, 100, 43819
1787886503,1, 100, 43801
1787886503,2, 100, 43801
1787886503,3, 100, 43801
1787886518,0, 100, 43819
1787886518,1, 100, 43801
1787886518,2, 100, 43801
1787886518,3, 100, 43801
1787886533,0, 100, 43819
1787886533,1, 100, 43801
1787886533,2, 100, 43801
1787886533,3, 100, 43801
1787886548,0, 100, 43819
1787886548,1, 100, 43801
1787886548,2, 100, 43801
1787886548,3, 100, 43801
1787886563,0, 0, 43819
1787886563,1, 0, 43801
1787886563,2, 0, 43801
1787886563,3, 0, 43801
1787886578,0, 0, 43819
1787886578,1, 42, 43801
1787886578,2, 0, 43801
1787886578,3, 32, 43801
1787886593,0, 100, 43819
1787886593,1, 100, 43801
1787886593,2, 100, 43801
1787886593,3, 100, 43801
1787886608,0, 100, 43819
1787886608,1, 100, 43801
1787886608,2, 100, 43801
1787886608,3, 100, 43801
1787886624,0, 100, 43819
1787886624,1, 100, 43801
1787886624,2, 100, 43801
1787886624,3, 100, 43801
1787886639,0, 100, 43819
1787886639,1, 100, 43801
1787886639,2, 100, 43801
1787886639,3, 100, 43801
1787886654,0, 100, 43819
1787886654,1, 100, 43801
1787886654,2, 100, 43801
1787886654,3, 100, 43801
1787886669,0, 100, 43819
1787886669,1, 100, 43801
1787886669,2, 100, 43801
1787886669,3, 100, 43801
1787886684,0, 100, 43819
1787886684,1, 100, 43801
1787886684,2, 100, 43801
1787886684,3, 100, 43801
1787886699,0, 100, 43819
1787886699,1, 100, 43801
1787886699,2, 100, 43801
1787886699,3, 100, 43801
1787886714,0, 100, 43819
1787886714,1, 100, 43801
1787886714,2, 100, 43801
1787886714,3, 100, 43801
1787886729,0, 0, 43819
1787886729,1, 0, 43801
1787886729,2, 0, 43801
1787886729,3, 0, 43801
1787886745,0, 100, 43819
1787886745,1, 100, 43801
1787886745,2, 21, 43801
1787886745,3, 100, 43801
1787886760,0, 100, 43819
1787886760,1, 100, 43801
1787886760,2, 100, 43801
1787886760,3, 100, 43801
1787886775,0, 100, 43819
1787886775,1, 100, 43801
1787886775,2, 100, 43801
1787886775,3, 100, 43801
1787886790,0, 100, 43819
1787886790,1, 100, 43801
1787886790,2, 100, 43801
1787886790,3, 100, 43801
1787886805,0, 100, 43819
1787886805,1, 100, 43801
1787886805,2, 100, 43801
1787886805,3, 100, 43801
1787886820,0, 0, 43819
1787886820,1, 0, 43801
1787886820,2, 0, 43801
1787886820,3, 0, 43801
1787886835,0, 0, 43819
1787886835,1, 12, 43801
1787886835,2, 100, 43801
1787886835,3, 2, 43801
1787886851,0, 100, 43819
1787886851,1, 100, 43801
1787886851,2, 100, 43801
1787886851,3, 100, 43801
1787886866,0, 100, 43819
1787886866,1, 100, 43801
