step	loss.hex	grad_norm.hex	llm_grad_norm.hex	mem_enc_norm.hex	param_norm.hex
179	0x1.045a8c0000000p-4	0x1.9ca32e0000000p+4	0x1.4992140000000p+4	0x1.efb5b20000000p+3	0x1.c2c5ea0000000p+10
180	0x1.a7b9200000000p-5	0x1.2eb5f40000000p+2	0x1.d8b6c60000000p+1	0x1.75ee900000000p+1	0x1.c2c5ea0000000p+10
181	0x1.fff02e0000000p-5	0x1.9a5b180000000p+2	0x1.39ccbc0000000p+2	0x1.075f680000000p+2	0x1.c2c5ea0000000p+10
182	0x1.a3148e0000000p-5	0x1.60562a0000000p+1	0x1.2926880000000p+1	0x1.716d140000000p+0	0x1.c2c5ea0000000p+10
183	0x1.ae40ea0000000p-5	0x1.d5c0800000000p+1	0x1.81a8380000000p+1	0x1.08d9a20000000p+1	0x1.c2c5ea0000000p+10
184	0x1.d12dce0000000p-4	0x1.388f240000000p+2	0x1.043aba0000000p+2	0x1.504ccc0000000p+1	0x1.c2c5ea0000000p+10
185	0x1.b62e7a0000000p-5	0x1.aa83ea0000000p+2	0x1.4eee400000000p+2	0x1.07477a0000000p+2	0x1.c2c5ea0000000p+10
186	0x1.6addae0000000p-4	0x1.4f1ef60000000p+5	0x1.e7d2e80000000p+4	0x1.cb91f00000000p+4	0x1.c2c5ea0000000p+10
187	0x1.f618260000000p-4	0x1.932ca80000000p+7	0x1.3441e80000000p+7	0x1.03d7a00000000p+7	0x1.c2c5ea0000000p+10
188	0x1.ac42da0000000p-5	0x1.0958100000000p+2	0x1.9c99b40000000p+1	0x1.4b7b040000000p+1	0x1.c2c5ea0000000p+10
189	0x1.e8d5940000000p-5	0x1.3e92f00000000p+2	0x1.006c560000000p+2	0x1.75bb480000000p+1	0x1.c2c5ea0000000p+10
190	0x1.d0924e0000000p-5	0x1.be804a0000000p+0	0x1.6fd4520000000p+0	0x1.9ca5780000000p-1	0x1.c2c5ea0000000p+10
191	0x1.bc6f060000000p-5	0x1.a238880000000p+2	0x1.4c97ae0000000p+2	0x1.f76a880000000p+1	0x1.c2c5ea0000000p+10
192	0x1.ee51ea0000000p-5	0x1.2454600000000p+3	0x1.ce911e0000000p+2	0x1.637b560000000p+2	0x1.c2c5ea0000000p+10
193	0x1.5c38de0000000p-4	0x1.cc926c0000000p+1	0x1.5a81be0000000p+1	0x1.2b07fe0000000p+1	0x1.c2c5ea0000000p+10
194	0x1.e28f200000000p-5	0x1.f565ba0000000p+0	0x1.a5d9dc0000000p+0	0x1.06478a0000000p+0	0x1.c2c5ea0000000p+10
195	0x1.86f90e0000000p-5	0x1.ff5afe0000000p-1	0x1.b041540000000p-1	0x1.f78b700000000p-2	0x1.c2c5ea0000000p+10
196	0x1.6a44940000000p-5	0x1.03edaa0000000p+2	0x1.a346ec0000000p+1	0x1.32246c0000000p+1	0x1.c2c5ea0000000p+10
197	0x1.2382280000000p-4	0x1.afb1d80000000p+1	0x1.4a38160000000p+1	0x1.1280bc0000000p+1	0x1.c2c5ea0000000p+10
198	0x1.3e909c0000000p-5	0x1.23cba40000000p+2	0x1.c43b520000000p+1	0x1.6f93d60000000p+1	0x1.c2c5ea0000000p+10
199	0x1.c8cb800000000p-5	0x1.04a1e20000000p+3	0x1.9c10d60000000p+2	0x1.3e6c660000000p+2	0x1.c2c5ea0000000p+10
200	0x1.524d6a0000000p-4	0x1.d85e580000000p+3	0x1.5a3b9e0000000p+3	0x1.411aee0000000p+3	0x1.c2c5ea0000000p+10
201	0x1.fbaf540000000p-5	0x1.685fbe0000000p+2	0x1.2798920000000p+2	0x1.989be60000000p+1	0x1.c2c5ea0000000p+10
202	0x1.cd2b800000000p-5	0x1.2ccb1a0000000p+2	0x1.e158a00000000p+1	0x1.679d3a0000000p+1	0x1.c2c5ea0000000p+10
203	0x1.e5c4160000000p-5	0x1.8f31920000000p+0	0x1.4ba9580000000p+0	0x1.9b74120000000p-1	0x1.c2c5ea0000000p+10
204	0x1.ff43e40000000p-4	0x1.2fca4c0000000p+5	0x1.f335bc0000000p+4	0x1.5505640000000p+4	0x1.c2c5ea0000000p+10
205	0x1.78b4400000000p-5	0x1.85089c0000000p+1	0x1.44ae540000000p+1	0x1.a63dd20000000p+0	0x1.c2c5ea0000000p+10
206	0x1.162f6e0000000p-4	0x1.f5ee4e0000000p+0	0x1.9b03600000000p+0	0x1.0886f80000000p+0	0x1.c2c5ea0000000p+10
207	0x1.6d90240000000p-4	0x1.87eca00000000p+1	0x1.569df00000000p+1	0x1.6a46300000000p+0	0x1.c2c5ea0000000p+10
208	0x1.90024e0000000p-5	0x1.c81ad40000000p+1	0x1.7862ea0000000p+1	0x1.fe578a0000000p+0	0x1.c2c5ea0000000p+10
209	0x1.fc3a900000000p-5	0x1.5b5fb00000000p+2	0x1.1974f80000000p+2	0x1.94dec80000000p+1	0x1.c2c5ea0000000p+10
210	0x1.5f43800000000p-5	0x1.951a840000000p+1	0x1.3c4b8a0000000p+1	0x1.f5b5540000000p+0	0x1.c2c5ea0000000p+10
211	0x1.edc9260000000p-5	0x1.4ce5200000000p+2	0x1.0466180000000p+2	0x1.9aa5be0000000p+1	0x1.c2c5ea0000000p+10
212	0x1.fd53600000000p-5	0x1.b630ea0000000p+0	0x1.6779580000000p+0	0x1.dd667e0000000p-1	0x1.c2c5ec0000000p+10
213	0x1.0038a40000000p-5	0x1.0772c40000000p+2	0x1.8e8a0a0000000p+1	0x1.57c5680000000p+1	0x1.c2c5ec0000000p+10
214	0x1.ab9a1a0000000p-5	0x1.f3285c0000000p+0	0x1.96bac00000000p+0	0x1.1ba8600000000p+0	0x1.c2c5ec0000000p+10
215	0x1.03192e0000000p-4	0x1.646c960000000p+1	0x1.2223720000000p+1	0x1.9663200000000p+0	0x1.c2c5ec0000000p+10
216	0x1.00c7da0000000p-4	0x1.dad8500000000p+2	0x1.8230f00000000p+2	0x1.137f060000000p+2	0x1.c2c5ec0000000p+10
217	0x1.9ac6140000000p-5	0x1.079d480000000p+2	0x1.b0711c0000000p+1	0x1.2bf0f80000000p+1	0x1.c2c5ec0000000p+10
218	0x1.6923060000000p-5	0x1.142a5a0000000p+1	0x1.d2ddd00000000p+0	0x1.2095c20000000p+0	0x1.c2c5ec0000000p+10
219	0x1.2b8b520000000p-5	0x1.cb27580000000p+0	0x1.738c7a0000000p+0	0x1.06edfa0000000p+0	0x1.c2c5ec0000000p+10
220	0x1.c26c260000000p-5	0x1.2a0f100000000p+2	0x1.c9b86a0000000p+1	0x1.7b42520000000p+1	0x1.c2c5ec0000000p+10
221	0x1.6632be0000000p-5	0x1.1fded00000000p+3	0x1.c517980000000p+2	0x1.6250e40000000p+2	0x1.c2c5ec0000000p+10
222	0x1.f8a7da0000000p-5	0x1.17101c0000000p+2	0x1.a6dd0a0000000p+1	0x1.6a97480000000p+1	0x1.c2c5ec0000000p+10
223	0x1.c2992e0000000p-5	0x1.15f66c0000000p+3	0x1.baec940000000p+2	0x1.4f07880000000p+2	0x1.c2c5ec0000000p+10
224	0x1.33d7d60000000p-4	0x1.2226ce0000000p+1	0x1.ee47160000000p+0	0x1.2005d20000000p+0	0x1.c2c5ec0000000p+10
225	0x1.3509be0000000p-4	0x1.f42b280000000p+0	0x1.93a5c60000000p+0	0x1.b3120a0000000p-1	0x1.c2c5ec0000000p+10
226	0x1.e1e6c00000000p-5	0x1.5ef0540000000p+2	0x1.1946020000000p+2	0x1.a1cdc20000000p+1	0x1.c2c5ec0000000p+10
227	0x1.674f360000000p-5	0x1.e8aacc0000000p+1	0x1.6dec600000000p+1	0x1.43155e0000000p+1	0x1.c2c5ec0000000p+10
228	0x1.0125ce0000000p-4	0x1.f9d56c0000000p+1	0x1.9e3f860000000p+1	0x1.1faea20000000p+1	0x1.c2c5ec0000000p+10
229	0x1.3246ee0000000p-5	0x1.ca6d7a0000000p+1	0x1.63c8d20000000p+1	0x1.1fee360000000p+1	0x1.c2c5ec0000000p+10
230	0x1.a79cca0000000p-5	0x1.6f73400000000p+0	0x1.3479a40000000p+0	0x1.7b96000000000p-1	0x1.c2c5ec0000000p+10
231	0x1.7e2f360000000p-5	0x1.152c3a0000000p+1	0x1.caf8860000000p+0	0x1.333a960000000p+0	0x1.c2c5ec0000000p+10
232	0x1.c7343a0000000p-5	0x1.4690dc0000000p+3	0x1.011f9c0000000p+3	0x1.9193480000000p+2	0x1.c2c5ec0000000p+10
233	0x1.9ca8d60000000p-5	0x1.9146b20000000p+2	0x1.3f89b00000000p+2	0x1.e32fa00000000p+1	0x1.c2c5ec0000000p+10
234	0x1.4046500000000p-4	0x1.70161e0000000p+2	0x1.22a3540000000p+2	0x1.bdace40000000p+1	0x1.c2c5ee0000000p+10
235	0x1.0086980000000p-3	0x1.c36eec0000000p+2	0x1.58c89c0000000p+2	0x1.1c9fa60000000p+2	0x1.c2c5ee0000000p+10
236	0x1.a01e440000000p-5	0x1.240eb20000000p+0	0x1.f248d60000000p-1	0x1.136af80000000p-1	0x1.c2c5ee0000000p+10
237	0x1.c492ba0000000p-5	0x1.90ab7e0000000p+1	0x1.6118720000000p+1	0x1.697b420000000p+0	0x1.c2c5ee0000000p+10
238	0x1.8f712c0000000p-5	0x1.2a8ee40000000p+0	0x1.ec18080000000p-1	0x1.44994a0000000p-1	0x1.c2c5ec0000000p+10
239	0x1.0e3bca0000000p-5	0x1.1753be0000000p+1	0x1.bcc4c80000000p+0	0x1.4f30960000000p+0	0x1.c2c5ec0000000p+10
240	0x1.de1b240000000p-6	0x1.a431020000000p+1	0x1.6509b80000000p+1	0x1.b17f3e0000000p+0	0x1.c2c5ec0000000p+10
241	0x1.e5ff2a0000000p-5	0x1.59609e0000000p+0	0x1.2b37ba0000000p+0	0x1.2d79e00000000p-1	0x1.c2c5ee0000000p+10
242	0x1.f9c4ee0000000p-5	0x1.1b458c0000000p+2	0x1.e1af580000000p+1	0x1.2728140000000p+1	0x1.c2c5ee0000000p+10
243	0x1.1fb2e80000000p-4	0x1.84f5e60000000p+1	0x1.3ab7c80000000p+1	0x1.bfac680000000p+0	0x1.c2c5ee0000000p+10
244	0x1.98c9c40000000p-5	0x1.7a042c0000000p+0	0x1.380f4a0000000p+0	0x1.963eee0000000p-1	0x1.c2c5ec0000000p+10
245	0x1.f293600000000p-5	0x1.de013e0000000p+1	0x1.7338d60000000p+1	0x1.2a80320000000p+1	0x1.c2c5ec0000000p+10
246	0x1.88cd5a0000000p-5	0x1.0cd90a0000000p+1	0x1.c80b6e0000000p+0	0x1.16dc420000000p+0	0x1.c2c5ec0000000p+10
247	0x1.e035340000000p-5	0x1.6b20d80000000p+2	0x1.172cec0000000p+2	0x1.cd139a0000000p+1	0x1.c2c5ec0000000p+10
248	0x1.5b0c600000000p-4	0x1.831b5e0000000p+2	0x1.293bde0000000p+2	0x1.ec608c0000000p+1	0x1.c2c5ee0000000p+10
249	0x1.2a0de80000000p-4	0x1.3dab980000000p+2	0x1.e9f0680000000p+1	0x1.92ad4c0000000p+1	0x1.c2c5ee0000000p+10
250	0x1.0c81240000000p-4	0x1.8660ce0000000p+1	0x1.4444980000000p+1	0x1.ac89040000000p+0	0x1.c2c5ee0000000p+10
251	0x1.176db80000000p-4	0x1.bd6c140000000p+2	0x1.5270f40000000p+2	0x1.1f23880000000p+2	0x1.c2c5ee0000000p+10
252	0x1.53a8480000000p-4	0x1.0760ba0000000p+1	0x1.aefc700000000p+0	0x1.1e52360000000p+0	0x1.c2c5ee0000000p+10
253	0x1.c9237a0000000p-5	0x1.1e83d80000000p+4	0x1.cd0c4a0000000p+3	0x1.54004e0000000p+3	0x1.c2c5ee0000000p+10
254	0x1.b8283e0000000p-5	0x1.af47f00000000p+3	0x1.5f3d340000000p+3	0x1.f39d4e0000000p+2	0x1.c2c5ee0000000p+10
255	0x1.fcb1200000000p-4	0x1.bc3d800000000p+5	0x1.616e9a0000000p+5	0x1.0cdef20000000p+5	0x1.c2c5ee0000000p+10
256	0x1.9a1c260000000p-5	0x1.1189d40000000p+1	0x1.dca1c80000000p+0	0x1.0422e40000000p+0	0x1.c2c5ee0000000p+10
257	0x1.1e40360000000p-4	0x1.3cd7540000000p+1	0x1.00aa440000000p+1	0x1.5eb7c60000000p+0	0x1.c2c5ee0000000p+10
258	0x1.acfcfa0000000p-6	0x1.2824800000000p+0	0x1.f50c880000000p-1	0x1.21fbe60000000p-1	0x1.c2c5ee0000000p+10
259	0x1.5a6d300000000p-5	0x1.c0968a0000000p+0	0x1.6c00320000000p+0	0x1.ff0ee80000000p-1	0x1.c2c5ee0000000p+10
260	0x1.b1e2e60000000p-5	0x1.054d7c0000000p+1	0x1.c6e3840000000p+0	0x1.d971360000000p-1	0x1.c2c5ee0000000p+10
261	0x1.9361560000000p-5	0x1.d8189c0000000p+0	0x1.85879c0000000p+0	0x1.fd2c260000000p-1	0x1.c2c5ee0000000p+10
262	0x1.79fb960000000p-5	0x1.d604480000000p+1	0x1.81b9740000000p+1	0x1.0970920000000p+1	0x1.c2c5ee0000000p+10
263	0x1.3a2e860000000p-5	0x1.be12880000000p+0	0x1.6bf2ba0000000p+0	0x1.f94cb80000000p-1	0x1.c2c5ee0000000p+10
264	0x1.ee66460000000p-5	0x1.e88e3e0000000p+4	0x1.781c3c0000000p+4	0x1.37646e0000000p+4	0x1.c2c5f00000000p+10
265	0x1.7913b60000000p-4	0x1.5ac8ca0000000p+2	0x1.216c160000000p+2	0x1.77343a0000000p+1	0x1.c2c5f00000000p+10
266	0x1.c0346e0000000p-5	0x1.38b58e0000000p+1	0x1.000de80000000p+1	0x1.5dce7e0000000p+0	0x1.c2c5f00000000p+10
267	0x1.6218200000000p-5	0x1.6cb5d20000000p+1	0x1.2caa060000000p+1	0x1.9364a40000000p+0	0x1.c2c5f00000000p+10
268	0x1.d3b5200000000p-5	0x1.9503400000000p+0	0x1.618bdc0000000p+0	0x1.7aa2d20000000p-1	0x1.c2c5f00000000p+10
269	0x1.88a31a0000000p-5	0x1.27318a0000000p+2	0x1.d45a520000000p+1	0x1.6574980000000p+1	0x1.c2c5f00000000p+10
270	0x1.3d3a6e0000000p-5	0x1.c13ab60000000p+1	0x1.6ab9840000000p+1	0x1.061eba0000000p+1	0x1.c2c5f00000000p+10
271	0x1.900c6c0000000p-5	0x1.0c10100000000p+1	0x1.b801000000000p+0	0x1.2958280000000p+0	0x1.c2c5f00000000p+10
272	0x1.02a6800000000p-4	0x1.12829e0000000p+2	0x1.bffa320000000p+1	0x1.3a649c0000000p+1	0x1.c2c5f00000000p+10
273	0x1.734abe0000000p-5	0x1.2dd13e0000000p+2	0x1.f899620000000p+1	0x1.4893c80000000p+1	0x1.c2c5f00000000p+10
274	0x1.a5a9400000000p-5	0x1.67b66c0000000p+2	0x1.23873e0000000p+2	0x1.a38d7e0000000p+1	0x1.c2c5f00000000p+10
275	0x1.7c00740000000p-5	0x1.3ac00e0000000p+2	0x1.efcb540000000p+1	0x1.8169700000000p+1	0x1.c2c5f00000000p+10
276	0x1.a047840000000p-5	0x1.e42edc0000000p+1	0x1.7ce4b00000000p+1	0x1.263f820000000p+1	0x1.c2c5f00000000p+10
277	0x1.28a81c0000000p-4	0x1.da6e900000000p+0	0x1.9184dc0000000p+0	0x1.ab35b60000000p-1	0x1.c2c5f00000000p+10
278	0x1.6225160000000p-5	0x1.2231aa0000000p+1	0x1.ee49400000000p+0	0x1.28a7740000000p+0	0x1.c2c5f00000000p+10
279	0x1.42d9200000000p-4	0x1.9482620000000p+2	0x1.1f313e0000000p+2	0x1.1a47740000000p+2	0x1.c2c5f00000000p+10
280	0x1.0748a60000000p-5	0x1.52b9200000000p+1	0x1.18b6fa0000000p+1	0x1.75564a0000000p+0	0x1.c2c5f00000000p+10
281	0x1.1d5ff00000000p-5	0x1.ceaef80000000p+0	0x1.801c2e0000000p+0	0x1.f80fc60000000p-1	0x1.c2c5f00000000p+10
282	0x1.6f63a00000000p-5	0x1.5b164e0000000p+1	0x1.2335760000000p+1	0x1.71da080000000p+0	0x1.c2c5f00000000p+10
283	0x1.062dca0000000p-4	0x1.afa4c80000000p+0	0x1.6aa4be0000000p+0	0x1.af8a000000000p-1	0x1.c2c5f20000000p+10
284	0x1.33cfca0000000p-5	0x1.bc25d00000000p+0	0x1.708e720000000p+0	0x1.dbd6de0000000p-1	0x1.c2c5f20000000p+10
285	0x1.1f6b260000000p-5	0x1.55dea20000000p+2	0x1.1c3d800000000p+2	0x1.78e3be0000000p+1	0x1.c2c5f20000000p+10
286	0x1.eb6c400000000p-5	0x1.5671660000000p+3	0x1.19c7bc0000000p+3	0x1.841dcc0000000p+2	0x1.c2c5f00000000p+10
287	0x1.44f2ce0000000p-4	0x1.23f3ae0000000p+3	0x1.e338b40000000p+2	0x1.4550fa0000000p+2	0x1.c2c5f00000000p+10
288	0x1.6c4fc60000000p-4	0x1.5d9fc60000000p+2	0x1.2f9b440000000p+2	0x1.3f7bf60000000p+1	0x1.c2c5f20000000p+10
289	0x1.8774b40000000p-5	0x1.88a4c00000000p+0	0x1.4b524c0000000p+0	0x1.96bc440000000p-1	0x1.c2c5f20000000p+10
290	0x1.a910940000000p-5	0x1.23a68a0000000p+1	0x1.e87b260000000p+0	0x1.2f5a080000000p+0	0x1.c2c5f20000000p+10
291	0x1.4752460000000p-5	0x1.58a34e0000000p+1	0x1.18dd1a0000000p+1	0x1.8b73140000000p+0	0x1.c2c5f00000000p+10
292	0x1.1920600000000p-5	0x1.eaf7ac0000000p+0	0x1.8af8ea0000000p+0	0x1.1c9e360000000p+0	0x1.c2c5f00000000p+10
293	0x1.fe2ffa0000000p-5	0x1.de28500000000p+1	0x1.899a260000000p+1	0x1.0c43e80000000p+1	0x1.c2c5f00000000p+10
294	0x1.0d4a9a0000000p-5	0x1.d6a40c0000000p+0	0x1.83d95a0000000p+0	0x1.01f9d00000000p+0	0x1.c2c5f20000000p+10
295	0x1.d1765a0000000p-5	0x1.5014cc0000000p+1	0x1.188a340000000p+1	0x1.6b00a40000000p+0	0x1.c2c5f20000000p+10
296	0x1.13be300000000p-5	0x1.495c480000000p+0	0x1.1daa640000000p+0	0x1.1bf5040000000p-1	0x1.c2c5f20000000p+10
297	0x1.13b1c20000000p-4	0x1.d668e00000000p+1	0x1.71317c0000000p+1	0x1.2152b80000000p+1	0x1.c2c5f20000000p+10
298	0x1.64c4640000000p-5	0x1.8a04340000000p+0	0x1.5c3ce40000000p+0	0x1.56298a0000000p-1	0x1.c2c5f20000000p+10
299	0x1.2793c00000000p-4	0x1.bf1d100000000p+2	0x1.68d4140000000p+2	0x1.0628ce0000000p+2	0x1.c2c5f20000000p+10
