step	loss.hex	grad_norm.hex	llm_grad_norm.hex	mem_enc_norm.hex	param_norm.hex
179	0x1.b116c60000000p-5	0x1.27d9560000000p+1	0x1.eee2d60000000p+0	0x1.4277c40000000p+0	0x1.c2c5ee0000000p+10
180	0x1.db9dd60000000p-5	0x1.03fefe0000000p+3	0x1.8a89940000000p+2	0x1.5298e60000000p+2	0x1.c2c5ee0000000p+10
181	0x1.8d07920000000p-5	0x1.b22cfc0000000p+0	0x1.5aa01c0000000p+0	0x1.03a09c0000000p+0	0x1.c2c5ee0000000p+10
182	0x1.8d90380000000p-5	0x1.af2b7c0000000p+0	0x1.41eeae0000000p+0	0x1.1d73fc0000000p+0	0x1.c2c5ee0000000p+10
183	0x1.8d8ac40000000p-5	0x1.4fae680000000p+0	0x1.0f466e0000000p+0	0x1.87065c0000000p-1	0x1.c2c5ee0000000p+10
184	0x1.c481340000000p-5	0x1.5ea0500000000p+1	0x1.1454f00000000p+1	0x1.adac4e0000000p+0	0x1.c2c5ee0000000p+10
185	0x1.afb8f00000000p-5	0x1.39f7140000000p+0	0x1.de1d5a0000000p-1	0x1.92ce720000000p-1	0x1.c2c5ee0000000p+10
186	0x1.832dce0000000p-5	0x1.81bdb20000000p+0	0x1.404dd20000000p+0	0x1.abaca00000000p-1	0x1.c2c5ee0000000p+10
187	0x1.c016140000000p-5	0x1.aeb3c80000000p-1	0x1.64a4020000000p-1	0x1.d128e60000000p-2	0x1.c2c5ee0000000p+10
188	0x1.ae2e840000000p-5	0x1.7904bc0000000p-1	0x1.46b87e0000000p-1	0x1.5f7b700000000p-2	0x1.c2c5ee0000000p+10
189	0x1.55930c0000000p-5	0x1.163d5a0000000p+0	0x1.c6fb380000000p-1	0x1.3cc6b60000000p-1	0x1.c2c5f00000000p+10
190	0x1.7ce9ea0000000p-5	0x1.55036e0000000p+1	0x1.08de4a0000000p+1	0x1.ac56320000000p+0	0x1.c2c5ee0000000p+10
191	0x1.6fb2340000000p-5	0x1.760e320000000p+0	0x1.1e26d80000000p+0	0x1.de44560000000p-1	0x1.c2c5ee0000000p+10
192	0x1.a5ff940000000p-5	0x1.49e8ca0000000p+0	0x1.169aac0000000p+0	0x1.5c4a3c0000000p-1	0x1.c2c5f00000000p+10
193	0x1.90b4640000000p-5	0x1.795a9e0000000p+0	0x1.437f540000000p+0	0x1.7fb56e0000000p-1	0x1.c2c5f20000000p+10
194	0x1.8839940000000p-5	0x1.58012e0000000p+0	0x1.1fe9dc0000000p+0	0x1.740db20000000p-1	0x1.c2c5f20000000p+10
195	0x1.a7d24a0000000p-5	0x1.1faba60000000p+0	0x1.e5eb620000000p-1	0x1.2e0e120000000p-1	0x1.c2c5f20000000p+10
196	0x1.9b092a0000000p-5	0x1.4408220000000p+0	0x1.15e6600000000p+0	0x1.4951fe0000000p-1	0x1.c2c5f20000000p+10
197	0x1.6893860000000p-5	0x1.9df1a00000000p+0	0x1.31607a0000000p+0	0x1.1454a40000000p+0	0x1.c2c5f20000000p+10
198	0x1.6496340000000p-5	0x1.5f43840000000p-1	0x1.287b740000000p-1	0x1.6127b20000000p-2	0x1.c2c5f20000000p+10
199	0x1.977af00000000p-5	0x1.18f7720000000p+1	0x1.c63fbe0000000p+0	0x1.48eb780000000p+0	0x1.c2c5f20000000p+10
200	0x1.653d7a0000000p-5	0x1.facd7e0000000p-1	0x1.adf72c0000000p-1	0x1.036f8c0000000p-1	0x1.c2c5f20000000p+10
201	0x1.7a23da0000000p-5	0x1.4e6cc00000000p+1	0x1.f464b60000000p+0	0x1.ba8c3e0000000p+0	0x1.c2c5f20000000p+10
202	0x1.82947a0000000p-5	0x1.af01660000000p+1	0x1.42ccda0000000p+1	0x1.1d2ecc0000000p+1	0x1.c2c5f20000000p+10
203	0x1.9a1b200000000p-5	0x1.44ee980000000p+1	0x1.e064c60000000p+0	0x1.b4820e0000000p+0	0x1.c2c5f20000000p+10
204	0x1.b2a9340000000p-5	0x1.464b360000000p+0	0x1.0ae0f60000000p+0	0x1.7359ae0000000p-1	0x1.c2c5f20000000p+10
205	0x1.6de21e0000000p-5	0x1.78fee20000000p+0	0x1.389ec80000000p+0	0x1.a28cb40000000p-1	0x1.c2c5f20000000p+10
206	0x1.60b9140000000p-5	0x1.f0e8200000000p+0	0x1.80e46c0000000p+0	0x1.3947860000000p+0	0x1.c2c5f20000000p+10
207	0x1.822a760000000p-5	0x1.0678180000000p+1	0x1.a3ca460000000p+0	0x1.38964e0000000p+0	0x1.c2c5f20000000p+10
208	0x1.897c6a0000000p-5	0x1.9b263e0000000p+0	0x1.570d3a0000000p+0	0x1.c124bc0000000p-1	0x1.c2c5f20000000p+10
209	0x1.2e86000000000p-5	0x1.de215c0000000p-1	0x1.98edae0000000p-1	0x1.e4e7a20000000p-2	0x1.c2c5f20000000p+10
210	0x1.8396e00000000p-5	0x1.d58f120000000p-1	0x1.97db220000000p-1	0x1.c072500000000p-2	0x1.c2c5f40000000p+10
211	0x1.12b9ca0000000p-5	0x1.19895a0000000p+0	0x1.c886760000000p-1	0x1.459e5a0000000p-1	0x1.c2c5f40000000p+10
212	0x1.8001f60000000p-5	0x1.55ed9a0000000p+0	0x1.21bbe00000000p+0	0x1.65cbc20000000p-1	0x1.c2c5f40000000p+10
213	0x1.545e500000000p-5	0x1.0037660000000p+0	0x1.b206e60000000p-1	0x1.06dd820000000p-1	0x1.c2c5f40000000p+10
214	0x1.71acc20000000p-5	0x1.d779e60000000p-1	0x1.88191a0000000p-1	0x1.f5b9060000000p-2	0x1.c2c5f40000000p+10
215	0x1.401f820000000p-5	0x1.2d5fb20000000p-1	0x1.074d820000000p-1	0x1.0cbaf60000000p-2	0x1.c2c5f40000000p+10
216	0x1.58cc360000000p-5	0x1.88b9f00000000p+0	0x1.487d7a0000000p+0	0x1.a9c3f00000000p-1	0x1.c2c5f40000000p+10
217	0x1.9140c00000000p-5	0x1.4952560000000p+0	0x1.1fe11a0000000p+0	0x1.3aeda20000000p-1	0x1.c2c5f40000000p+10
218	0x1.7e92cc0000000p-5	0x1.9875f20000000p+0	0x1.4e73ee0000000p+0	0x1.cee5ec0000000p-1	0x1.c2c5f40000000p+10
219	0x1.105b9e0000000p-5	0x1.6a27c80000000p+0	0x1.30b5220000000p+0	0x1.84765a0000000p-1	0x1.c2c5f40000000p+10
220	0x1.4815280000000p-5	0x1.be76ca0000000p-1	0x1.6d21820000000p-1	0x1.f440600000000p-2	0x1.c2c5f40000000p+10
221	0x1.67e2d60000000p-5	0x1.172e260000000p+0	0x1.c70eac0000000p-1	0x1.3e1d220000000p-1	0x1.c2c5f40000000p+10
222	0x1.b1905e0000000p-5	0x1.71fe3e0000000p+0	0x1.3883e60000000p+0	0x1.83b84a0000000p-1	0x1.c2c5f40000000p+10
223	0x1.466f2e0000000p-5	0x1.7f1f9a0000000p+0	0x1.3623fc0000000p+0	0x1.beccde0000000p-1	0x1.c2c5f40000000p+10
224	0x1.64f4a40000000p-5	0x1.2cbec20000000p+0	0x1.e2c75c0000000p-1	0x1.5ff92e0000000p-1	0x1.c2c5f40000000p+10
225	0x1.386f2c0000000p-5	0x1.7b90880000000p+0	0x1.43c4b60000000p+0	0x1.86e46a0000000p-1	0x1.c2c5f40000000p+10
226	0x1.6da8440000000p-5	0x1.7c9d100000000p-1	0x1.51c6800000000p-1	0x1.4cb4840000000p-2	0x1.c2c5f40000000p+10
227	0x1.4b8d7e0000000p-5	0x1.3b5bca0000000p+0	0x1.0076bc0000000p+0	0x1.604e140000000p-1	0x1.c2c5f40000000p+10
228	0x1.7971aa0000000p-5	0x1.d88e160000000p-1	0x1.805e280000000p-1	0x1.064b2e0000000p-1	0x1.c2c5f40000000p+10
229	0x1.75a3440000000p-5	0x1.3a27e00000000p+0	0x1.0954dc0000000p+0	0x1.4c82780000000p-1	0x1.c2c5f40000000p+10
230	0x1.3576240000000p-5	0x1.1124580000000p+0	0x1.bbe2a00000000p-1	0x1.39b8f60000000p-1	0x1.c2c5f40000000p+10
231	0x1.68bc180000000p-5	0x1.243f460000000p+0	0x1.dd1cfe0000000p-1	0x1.4d4bb00000000p-1	0x1.c2c5f40000000p+10
232	0x1.4a7cf40000000p-5	0x1.5235340000000p-1	0x1.2a62880000000p-1	0x1.22f9a00000000p-2	0x1.c2c5f40000000p+10
233	0x1.2925e20000000p-5	0x1.8280d00000000p+0	0x1.24acf00000000p+0	0x1.f5aed80000000p-1	0x1.c2c5f40000000p+10
234	0x1.3682920000000p-5	0x1.b024a00000000p+0	0x1.56b33a0000000p+0	0x1.05b6520000000p+0	0x1.c2c5f40000000p+10
235	0x1.ba6b600000000p-5	0x1.31ab160000000p+1	0x1.df4d660000000p+0	0x1.73b6e60000000p+0	0x1.c2c5f40000000p+10
236	0x1.000bee0000000p-5	0x1.3489080000000p+0	0x1.09c23c0000000p+0	0x1.361dfc0000000p-1	0x1.c2c5f40000000p+10
237	0x1.3a0a700000000p-5	0x1.49f4ea0000000p+0	0x1.174f6a0000000p+0	0x1.5a8ea20000000p-1	0x1.c2c5f40000000p+10
238	0x1.3814a60000000p-5	0x1.1c1b1a0000000p+0	0x1.cbd55c0000000p-1	0x1.4a35aa0000000p-1	0x1.c2c5f40000000p+10
239	0x1.80f0540000000p-5	0x1.4efdd80000000p+1	0x1.f7e2960000000p+0	0x1.b879a40000000p+0	0x1.c2c5f40000000p+10
240	0x1.57077e0000000p-5	0x1.b31b820000000p+0	0x1.537e5e0000000p+0	0x1.0ec34a0000000p+0	0x1.c2c5f40000000p+10
241	0x1.4b7b1e0000000p-5	0x1.0f3da00000000p+0	0x1.afc2420000000p-1	0x1.4544f00000000p-1	0x1.c2c5f40000000p+10
242	0x1.34e21a0000000p-5	0x1.ea00900000000p-1	0x1.a7e58c0000000p-1	0x1.e2e1fc0000000p-2	0x1.c2c5f40000000p+10
243	0x1.2d52ee0000000p-5	0x1.abf2820000000p+0	0x1.4b12360000000p+0	0x1.0e27680000000p+0	0x1.c2c5f40000000p+10
244	0x1.4453380000000p-5	0x1.5387880000000p+0	0x1.f27e6a0000000p-1	0x1.cad1a60000000p-1	0x1.c2c5f40000000p+10
245	0x1.2d0eca0000000p-5	0x1.72bd680000000p+0	0x1.3a2a8c0000000p+0	0x1.86c4de0000000p-1	0x1.c2c5f40000000p+10
246	0x1.470df40000000p-5	0x1.ad07780000000p-1	0x1.6a4a9e0000000p-1	0x1.bc568c0000000p-2	0x1.c2c5f40000000p+10
247	0x1.1795960000000p-5	0x1.d8a6080000000p-1	0x1.91ab0c0000000p-1	0x1.e90f3e0000000p-2	0x1.c2c5f40000000p+10
248	0x1.2a7e8a0000000p-5	0x1.e4df680000000p+0	0x1.77fec20000000p+0	0x1.3117520000000p+0	0x1.c2c5f40000000p+10
249	0x1.18de920000000p-5	0x1.8576d00000000p+0	0x1.2f38980000000p+0	0x1.e5018e0000000p-1	0x1.c2c5f40000000p+10
250	0x1.4ea97c0000000p-5	0x1.72f0d20000000p+0	0x1.342f840000000p+0	0x1.9979480000000p-1	0x1.c2c5f40000000p+10
251	0x1.8012b60000000p-5	0x1.acf4620000000p-1	0x1.7b52f60000000p-1	0x1.7eddd00000000p-2	0x1.c2c5f60000000p+10
252	0x1.697bf80000000p-5	0x1.f634740000000p-1	0x1.96e5a80000000p-1	0x1.2151940000000p-1	0x1.c2c5f80000000p+10
253	0x1.55a5260000000p-5	0x1.773a000000000p-1	0x1.4548580000000p-1	0x1.5b4cd00000000p-2	0x1.c2c5f80000000p+10
254	0x1.6911800000000p-5	0x1.392a440000000p+0	0x1.0d248e0000000p+0	0x1.3b687a0000000p-1	0x1.c2c5f80000000p+10
255	0x1.3f44f20000000p-5	0x1.4eccd80000000p+0	0x1.1103400000000p+0	0x1.8069e40000000p-1	0x1.c2c5f80000000p+10
256	0x1.49db180000000p-5	0x1.d79cc60000000p-1	0x1.9f4b140000000p-1	0x1.b28e620000000p-2	0x1.c2c5f80000000p+10
257	0x1.1f20c60000000p-5	0x1.4e7f640000000p+0	0x1.13f2240000000p+0	0x1.7707fa0000000p-1	0x1.c2c5f80000000p+10
258	0x1.0650c80000000p-5	0x1.f7782e0000000p-1	0x1.a44bba0000000p-1	0x1.10f27c0000000p-1	0x1.c2c5f80000000p+10
259	0x1.4192fe0000000p-5	0x1.76b5c40000000p+0	0x1.33c7e20000000p+0	0x1.a744820000000p-1	0x1.c2c5f80000000p+10
260	0x1.7ff3900000000p-5	0x1.4534c20000000p+0	0x1.21a0c00000000p+0	0x1.2056ae0000000p-1	0x1.c2c5f80000000p+10
261	0x1.6445c60000000p-5	0x1.e4526e0000000p-1	0x1.97ccde0000000p-1	0x1.fe41d60000000p-2	0x1.c2c5f80000000p+10
262	0x1.fa21400000000p-6	0x1.d7a2420000000p-1	0x1.89d72e0000000p-1	0x1.fed7260000000p-2	0x1.c2c5f80000000p+10
263	0x1.2e69f60000000p-5	0x1.5d80520000000p+0	0x1.14b4dc0000000p+0	0x1.a6601a0000000p-1	0x1.c2c5f80000000p+10
264	0x1.1a91980000000p-5	0x1.b068900000000p+0	0x1.4b1d5c0000000p+0	0x1.14a7e20000000p+0	0x1.c2c5f80000000p+10
265	0x1.27f1760000000p-5	0x1.c84ad80000000p-1	0x1.80a08a0000000p-1	0x1.df86d00000000p-2	0x1.c2c5f80000000p+10
266	0x1.187d240000000p-5	0x1.5fb18a0000000p-1	0x1.38e06a0000000p-1	0x1.3077c60000000p-2	0x1.c2c5f80000000p+10
267	0x1.6bf5d00000000p-5	0x1.21622e0000000p+1	0x1.bb3f5a0000000p+0	0x1.72c1f40000000p+0	0x1.c2c5f80000000p+10
268	0x1.00ee7e0000000p-5	0x1.6927160000000p+0	0x1.2b48060000000p+0	0x1.917dc20000000p-1	0x1.c2c5f80000000p+10
269	0x1.0dec160000000p-5	0x1.dbf3b60000000p-1	0x1.9d07ce0000000p-1	0x1.ceac000000000p-2	0x1.c2c5f80000000p+10
270	0x1.11bec80000000p-5	0x1.638c600000000p+0	0x1.086bc00000000p+0	0x1.d8ec1e0000000p-1	0x1.c2c5f80000000p+10
271	0x1.2f36da0000000p-5	0x1.d872c80000000p+0	0x1.63a8440000000p+0	0x1.35928a0000000p+0	0x1.c2c5f80000000p+10
272	0x1.2ed4400000000p-5	0x1.ed65540000000p+0	0x1.7f4f460000000p+0	0x1.34817a0000000p+0	0x1.c2c5f80000000p+10
273	0x1.dbdc340000000p-6	0x1.b41f560000000p+0	0x1.5e73ac0000000p+0	0x1.02b3aa0000000p+0	0x1.c2c5f80000000p+10
274	0x1.13d3760000000p-5	0x1.14c46a0000000p+0	0x1.ba22660000000p-1	0x1.49b4500000000p-1	0x1.c2c5f80000000p+10
275	0x1.2241360000000p-5	0x1.b21a0a0000000p-1	0x1.7b43ae0000000p-1	0x1.9b8dc80000000p-2	0x1.c2c5f80000000p+10
276	0x1.39b1de0000000p-5	0x1.5029680000000p+1	0x1.f56f080000000p+0	0x1.bf17840000000p+0	0x1.c2c5f80000000p+10
277	0x1.0bb11a0000000p-5	0x1.e10e080000000p-1	0x1.98b6600000000p-1	0x1.f079800000000p-2	0x1.c2c5f80000000p+10
278	0x1.e55cfa0000000p-6	0x1.5eef0a0000000p+0	0x1.16aaf20000000p+0	0x1.a8b9d00000000p-1	0x1.c2c5f80000000p+10
279	0x1.3166fe0000000p-5	0x1.21434a0000000p+1	0x1.d7ef380000000p+0	0x1.4d717a0000000p+0	0x1.c2c5f80000000p+10
280	0x1.0bfb340000000p-5	0x1.38753e0000000p+0	0x1.06be740000000p+0	0x1.4f09e00000000p-1	0x1.c2c5f80000000p+10
281	0x1.61bdee0000000p-5	0x1.be199a0000000p+0	0x1.860e760000000p+0	0x1.a98db20000000p-1	0x1.c2c5f80000000p+10
282	0x1.080d740000000p-5	0x1.c4e61c0000000p+0	0x1.620bda0000000p+0	0x1.18d6f40000000p+0	0x1.c2c5f80000000p+10
283	0x1.37a4140000000p-5	0x1.2faf1e0000000p+0	0x1.ff19fc0000000p-1	0x1.4541240000000p-1	0x1.c2c5f80000000p+10
284	0x1.452b560000000p-5	0x1.4ea4ec0000000p+0	0x1.15a6280000000p+0	0x1.7060f20000000p-1	0x1.c2c5f80000000p+10
285	0x1.31a1640000000p-5	0x1.eb54060000000p-1	0x1.971f380000000p-1	0x1.0d6a3e0000000p-1	0x1.c2c5f80000000p+10
286	0x1.1e6b3e0000000p-5	0x1.d42a7c0000000p+0	0x1.6fbd1a0000000p+0	0x1.2084840000000p+0	0x1.c2c5f80000000p+10
287	0x1.1022e00000000p-5	0x1.1dcb520000000p-1	0x1.f109460000000p-2	0x1.f1264c0000000p-3	0x1.c2c5f80000000p+10
288	0x1.4a0c620000000p-5	0x1.0a77560000000p+0	0x1.d374d40000000p-1	0x1.ec16e20000000p-2	0x1.c2c5f80000000p+10
289	0x1.1426a80000000p-5	0x1.f099280000000p-1	0x1.8bc1800000000p-1	0x1.29c21c0000000p-1	0x1.c2c5f80000000p+10
290	0x1.c69dc60000000p-6	0x1.43a7640000000p-1	0x1.16c5300000000p-1	0x1.3e57960000000p-2	0x1.c2c5f80000000p+10
291	0x1.0bb7ee0000000p-5	0x1.be416e0000000p-1	0x1.77ead40000000p-1	0x1.d5166a0000000p-2	0x1.c2c5f80000000p+10
292	0x1.3552700000000p-5	0x1.5b320e0000000p+0	0x1.2206980000000p+0	0x1.763ac00000000p-1	0x1.c2c5f80000000p+10
293	0x1.146a100000000p-5	0x1.e5bb9e0000000p-1	0x1.87a44e0000000p-1	0x1.1a1a620000000p-1	0x1.c2c5f80000000p+10
294	0x1.33785e0000000p-5	0x1.f2962e0000000p+0	0x1.78194a0000000p+0	0x1.4616080000000p+0	0x1.c2c5f80000000p+10
295	0x1.0ae0dc0000000p-5	0x1.560cde0000000p-1	0x1.1ea0940000000p-1	0x1.65d6020000000p-2	0x1.c2c5f80000000p+10
296	0x1.0000340000000p-5	0x1.e296520000000p-1	0x1.7ba1220000000p-1	0x1.25d8740000000p-1	0x1.c2c5f80000000p+10
297	0x1.26d3600000000p-5	0x1.f9a76c0000000p+0	0x1.84481e0000000p+0	0x1.43027a0000000p+0	0x1.c2c5f80000000p+10
298	0x1.f8562e0000000p-6	0x1.2afd820000000p+0	0x1.d9162c0000000p-1	0x1.6ab3980000000p-1	0x1.c2c5f80000000p+10
299	0x1.085dae0000000p-5	0x1.b73e600000000p+0	0x1.3db3f00000000p+0	0x1.2e092e0000000p+0	0x1.c2c5f80000000p+10
300	0x1.50d9f00000000p-5	0x1.5532740000000p+1	0x1.03c4b60000000p+1	0x1.b9dbf80000000p+0	0x1.c2c5f80000000p+10
301	0x1.e8030e0000000p-6	0x1.13bb1c0000000p+0	0x1.d61ee60000000p-1	0x1.1d6e160000000p-1	0x1.c2c5f80000000p+10
302	0x1.19649e0000000p-5	0x1.a2cfd60000000p+0	0x1.6411a80000000p+0	0x1.b375a20000000p-1	0x1.c2c5f80000000p+10
303	0x1.2604ca0000000p-5	0x1.3ad0600000000p+0	0x1.dfce860000000p-1	0x1.93a1720000000p-1	0x1.c2c5f80000000p+10
304	0x1.c7f9f60000000p-6	0x1.4c23fe0000000p+0	0x1.0dac460000000p+0	0x1.80877a0000000p-1	0x1.c2c5fa0000000p+10
305	0x1.47e94e0000000p-5	0x1.d28f400000000p+0	0x1.85cc860000000p+0	0x1.fc59400000000p-1	0x1.c2c5fa0000000p+10
306	0x1.d8e1100000000p-6	0x1.0244c40000000p+0	0x1.badb5e0000000p-1	0x1.05e0c00000000p-1	0x1.c2c5fa0000000p+10
307	0x1.d07a500000000p-6	0x1.bd447e0000000p+0	0x1.5e33dc0000000p+0	0x1.11e20a0000000p+0	0x1.c2c5fa0000000p+10
308	0x1.1297600000000p-5	0x1.fe13420000000p+0	0x1.aff6960000000p+0	0x1.0d3aac0000000p+0	0x1.c2c5fa0000000p+10
309	0x1.1b05020000000p-5	0x1.4abf560000000p+0	0x1.0369b20000000p+0	0x1.97e38e0000000p-1	0x1.c2c5fa0000000p+10
310	0x1.edc7d40000000p-6	0x1.5f875e0000000p+0	0x1.22739c0000000p+0	0x1.8a165e0000000p-1	0x1.c2c5fa0000000p+10
311	0x1.d608500000000p-6	0x1.52041a0000000p+0	0x1.1617ec0000000p+0	0x1.7df1ae0000000p-1	0x1.c2c5fa0000000p+10
312	0x1.0c9bd40000000p-5	0x1.4adfaa0000000p+0	0x1.0a5f920000000p+0	0x1.845d8c0000000p-1	0x1.c2c5fa0000000p+10
313	0x1.01cece0000000p-5	0x1.1e48280000000p+0	0x1.e68ac40000000p-1	0x1.2a05440000000p-1	0x1.c2c5fa0000000p+10
314	0x1.d882de0000000p-6	0x1.9ff9100000000p-1	0x1.68097e0000000p-1	0x1.98eb6c0000000p-2	0x1.c2c5fa0000000p+10
315	0x1.08a7900000000p-5	0x1.a074640000000p-1	0x1.5b104c0000000p-1	0x1.c273e00000000p-2	0x1.c2c5fa0000000p+10
316	0x1.1ba34a0000000p-5	0x1.8fad5a0000000p-1	0x1.538f4e0000000p-1	0x1.9c2d080000000p-2	0x1.c2c5fa0000000p+10
317	0x1.1d638e0000000p-5	0x1.54bebe0000000p+0	0x1.21afb80000000p+0	0x1.62fe140000000p-1	0x1.c2c5fa0000000p+10
318	0x1.1e17060000000p-5	0x1.71b2940000000p-1	0x1.43b7180000000p-1	0x1.5258d40000000p-2	0x1.c2c5fa0000000p+10
319	0x1.fcb0960000000p-6	0x1.30902c0000000p+0	0x1.dc35200000000p-1	0x1.782bd60000000p-1	0x1.c2c5fa0000000p+10
320	0x1.0dd2a20000000p-5	0x1.9b1cbe0000000p-1	0x1.57bb220000000p-1	0x1.b54e300000000p-2	0x1.c2c5fa0000000p+10
321	0x1.1d065e0000000p-5	0x1.fe95160000000p-1	0x1.9237c40000000p-1	0x1.351c300000000p-1	0x1.c2c5fa0000000p+10
322	0x1.d85ed40000000p-6	0x1.9d007e0000000p-1	0x1.69519c0000000p-1	0x1.8591860000000p-2	0x1.c2c5fa0000000p+10
323	0x1.0b09340000000p-5	0x1.5036120000000p-1	0x1.26273c0000000p-1	0x1.38001c0000000p-2	0x1.c2c5fa0000000p+10
324	0x1.ace3460000000p-6	0x1.1301b80000000p+0	0x1.d31dc60000000p-1	0x1.1fa0280000000p-1	0x1.c2c5fa0000000p+10
325	0x1.271f1e0000000p-5	0x1.718b460000000p-1	0x1.3a73060000000p-1	0x1.7814980000000p-2	0x1.c2c5fc0000000p+10
326	0x1.fe52540000000p-6	0x1.eb23a80000000p-1	0x1.7b105a0000000p-1	0x1.34f57a0000000p-1	0x1.c2c5fa0000000p+10
327	0x1.4d6e360000000p-5	0x1.9acc440000000p+2	0x1.4047920000000p+2	0x1.00db380000000p+2	0x1.c2c5fa0000000p+10
328	0x1.127e9e0000000p-5	0x1.32c2400000000p+1	0x1.d947e40000000p+0	0x1.842b800000000p+0	0x1.c2c5fa0000000p+10
329	0x1.5ae3f60000000p-5	0x1.b8e2560000000p+0	0x1.7c78ec0000000p+0	0x1.b831360000000p-1	0x1.c2c5fa0000000p+10
330	0x1.14bb320000000p-5	0x1.e2dcaa0000000p-1	0x1.9c69fe0000000p-1	0x1.ecf7620000000p-2	0x1.c2c5fa0000000p+10
331	0x1.1f6b000000000p-5	0x1.859f4e0000000p+1	0x1.210b180000000p+1	0x1.04a0720000000p+1	0x1.c2c5fc0000000p+10
332	0x1.2194b40000000p-5	0x1.c86a200000000p+0	0x1.56f8800000000p+0	0x1.2b73fc0000000p+0	0x1.c2c5fc0000000p+10
333	0x1.03357a0000000p-5	0x1.c79c5c0000000p+0	0x1.686a4c0000000p+0	0x1.148ce80000000p+0	0x1.c2c5fe0000000p+10
334	0x1.b821f60000000p-6	0x1.6d01c80000000p-1	0x1.3b69d80000000p-1	0x1.5e71480000000p-2	0x1.c2c5fe0000000p+10
335	0x1.fbe8740000000p-6	0x1.9864060000000p+0	0x1.5d6ace0000000p+0	0x1.a08b540000000p-1	0x1.c2c5fe0000000p+10
336	0x1.f0f70e0000000p-6	0x1.7020ba0000000p+0	0x1.31cea20000000p+0	0x1.9597c60000000p-1	0x1.c2c5fe0000000p+10
337	0x1.d069560000000p-6	0x1.1129fa0000000p+1	0x1.94d8e60000000p+0	0x1.6df0940000000p+0	0x1.c2c5fe0000000p+10
338	0x1.0fcc0e0000000p-5	0x1.0493480000000p+0	0x1.c252840000000p-1	0x1.ff1b7e0000000p-2	0x1.c2c5fc0000000p+10
339	0x1.089a8e0000000p-5	0x1.6d424a0000000p+1	0x1.1712ca0000000p+1	0x1.d6c6ba0000000p+0	0x1.c2c5fe0000000p+10
340	0x1.b6ecae0000000p-6	0x1.c83f2c0000000p-1	0x1.773f020000000p-1	0x1.ff316c0000000p-2	0x1.c2c5fe0000000p+10
341	0x1.0e0f2a0000000p-5	0x1.a5059c0000000p+0	0x1.4942b60000000p+0	0x1.032e700000000p+0	0x1.c2c5fc0000000p+10
342	0x1.dac7c40000000p-6	0x1.4028a80000000p+0	0x1.0c71400000000p+0	0x1.58bbbc0000000p-1	0x1.c2c5fc0000000p+10
343	0x1.ae95560000000p-6	0x1.064bb40000000p+0	0x1.a248020000000p-1	0x1.379c3a0000000p-1	0x1.c2c5fc0000000p+10
344	0x1.ea7fe60000000p-6	0x1.3d52800000000p+0	0x1.ebd1440000000p-1	0x1.8dcbc00000000p-1	0x1.c2c5fc0000000p+10
345	0x1.f8123a0000000p-6	0x1.d6c7c20000000p+0	0x1.6a1eb00000000p+0	0x1.2b658e0000000p+0	0x1.c2c5fc0000000p+10
346	0x1.17205a0000000p-5	0x1.6491340000000p+1	0x1.fca8ec0000000p+0	0x1.f345840000000p+0	0x1.c2c5fc0000000p+10
347	0x1.ccbfbe0000000p-6	0x1.f0b4a60000000p+0	0x1.7737de0000000p+0	0x1.43bb220000000p+0	0x1.c2c5fc0000000p+10
348	0x1.06424e0000000p-5	0x1.74ba0c0000000p+0	0x1.2d956a0000000p+0	0x1.b3c3440000000p-1	0x1.c2c5fe0000000p+10
349	0x1.11843e0000000p-5	0x1.7ba1440000000p+0	0x1.18e1a20000000p+0	0x1.fb3f200000000p-1	0x1.c2c5fe0000000p+10
350	0x1.c34c3a0000000p-6	0x1.e88bfe0000000p-1	0x1.a0d4fa0000000p-1	0x1.f4de260000000p-2	0x1.c2c5fe0000000p+10
351	0x1.06a7960000000p-5	0x1.ed16040000000p+1	0x1.66e7fc0000000p+1	0x1.51d0d20000000p+1	0x1.c2c6000000000p+10
352	0x1.b2bec00000000p-6	0x1.2f5c7e0000000p+0	0x1.d903e00000000p-1	0x1.7a6d100000000p-1	0x1.c2c6000000000p+10
353	0x1.22ce140000000p-5	0x1.39b5f00000000p+0	0x1.c5ccb20000000p-1	0x1.ae8d860000000p-1	0x1.c2c6000000000p+10
354	0x1.fba5aa0000000p-6	0x1.a0c0da0000000p-1	0x1.60086c0000000p-1	0x1.b4b5800000000p-2	0x1.c2c5fc0000000p+10
355	0x1.eb1f5a0000000p-6	0x1.b532ca0000000p-1	0x1.76d6000000000p-1	0x1.b697800000000p-2	0x1.c2c5fe0000000p+10
356	0x1.cf41ee0000000p-6	0x1.47e9f40000000p+0	0x1.0d296e0000000p+0	0x1.72dc180000000p-1	0x1.c2c5fe0000000p+10
357	0x1.a962440000000p-6	0x1.7130220000000p-1	0x1.40e13c0000000p-1	0x1.60f4560000000p-2	0x1.c2c5fe0000000p+10
358	0x1.b1b2540000000p-6	0x1.5304dc0000000p+1	0x1.f4a5a40000000p+0	0x1.c8862c0000000p+0	0x1.c2c5fe0000000p+10
359	0x1.e621800000000p-6	0x1.f286880000000p+0	0x1.76c58a0000000p+0	0x1.47b9420000000p+0	0x1.c2c5fe0000000p+10
