step	loss.hex	grad_norm.hex	llm_grad_norm.hex	mem_enc_norm.hex	param_norm.hex
181	0x1.a0dfa60000000p-4	0x1.6028800000000p+7	0x1.12ae920000000p+7	0x1.b8bac00000000p+6	0x1.c2ddac0000000p+10
182	0x1.3b72a40000000p-4	0x1.3cd70c0000000p+1	0x1.f9e8da0000000p+0	0x1.7184740000000p+0	0x1.c2ddac0000000p+10
183	0x1.8fa0c20000000p-4	0x1.c92e800000000p+1	0x1.3fbea80000000p+1	0x1.4225280000000p+1	0x1.c2ddac0000000p+10
184	0x1.53cfa40000000p-3	0x1.0f5de00000000p+5	0x1.b356e40000000p+4	0x1.43b2ce0000000p+4	0x1.c2ddac0000000p+10
185	0x1.60514c0000000p-4	0x1.346e700000000p+2	0x1.df96ae0000000p+1	0x1.8253440000000p+1	0x1.c2ddac0000000p+10
186	0x1.8838660000000p-4	0x1.550d5a0000000p+4	0x1.fb7ec40000000p+3	0x1.c788fa0000000p+3	0x1.c2ddac0000000p+10
187	0x1.23a5f40000000p-3	0x1.588a580000000p+3	0x1.00094a0000000p+3	0x1.c92ad20000000p+2	0x1.c2ddac0000000p+10
188	0x1.4032660000000p-4	0x1.47e16c0000000p+1	0x1.d2bbc20000000p+0	0x1.c1bef40000000p+0	0x1.c2ddac0000000p+10
189	0x1.41c2e60000000p-4	0x1.f6ed9e0000000p+1	0x1.65039a0000000p+1	0x1.5dd96c0000000p+1	0x1.c2ddac0000000p+10
190	0x1.490fe60000000p-3	0x1.515fc60000000p+6	0x1.f185f40000000p+5	0x1.c7b8ee0000000p+5	0x1.c2ddac0000000p+10
191	0x1.1262560000000p-3	0x1.b368a40000000p+4	0x1.5a9e560000000p+4	0x1.0728940000000p+4	0x1.c2ddac0000000p+10
192	0x1.5182a00000000p-4	0x1.9a0e7c0000000p+3	0x1.3e50ea0000000p+3	0x1.0220b20000000p+3	0x1.c2ddac0000000p+10
193	0x1.be80e00000000p-4	0x1.2537cc0000000p+6	0x1.ac4b0e0000000p+5	0x1.90863a0000000p+5	0x1.c2ddac0000000p+10
194	0x1.791efe0000000p-4	0x1.d85a780000000p+4	0x1.50eeb80000000p+4	0x1.4aed2a0000000p+4	0x1.c2ddac0000000p+10
195	0x1.c7085a0000000p-4	0x1.60e86e0000000p+6	0x1.03a9ec0000000p+6	0x1.ddf41c0000000p+5	0x1.c2ddac0000000p+10
196	0x1.a3fef40000000p-4	0x1.01fb7e0000000p+2	0x1.8bd8300000000p+1	0x1.3aeb740000000p+1	0x1.c2ddac0000000p+10
197	0x1.4ecdce0000000p-3	0x1.3c655c0000000p+6	0x1.d36d340000000p+5	0x1.aa75440000000p+5	0x1.c2ddac0000000p+10
198	0x1.d7d9200000000p-4	0x1.4a8df40000000p+6	0x1.f74a420000000p+5	0x1.ac93bc0000000p+5	0x1.c2ddac0000000p+10
199	0x1.50722e0000000p-4	0x1.1f94e40000000p+2	0x1.bfa1ae0000000p+1	0x1.63a1b00000000p+1	0x1.c2ddac0000000p+10
200	0x1.d969060000000p-4	0x1.01ca8c0000000p+4	0x1.77761c0000000p+3	0x1.60c3220000000p+3	0x1.c2ddac0000000p+10
201	0x1.1dec700000000p-4	0x1.c939440000000p+3	0x1.64f2140000000p+3	0x1.1d26520000000p+3	0x1.c2ddae0000000p+10
202	0x1.f818260000000p-5	0x1.ed6d820000000p+0	0x1.77cd620000000p+0	0x1.39a21e0000000p+0	0x1.c2ddae0000000p+10
203	0x1.991fbe0000000p-4	0x1.fdceb40000000p+3	0x1.82f5ac0000000p+3	0x1.4b38ac0000000p+3	0x1.c2ddae0000000p+10
204	0x1.6c492e0000000p-4	0x1.c3f7900000000p+3	0x1.5579440000000p+3	0x1.2753f80000000p+3	0x1.c2ddae0000000p+10
205	0x1.a28c400000000p-4	0x1.5b3cb60000000p+4	0x1.fffcb20000000p+3	0x1.d4c63a0000000p+3	0x1.c2ddae0000000p+10
206	0x1.a48f900000000p-4	0x1.53cec40000000p+1	0x1.fa209c0000000p+0	0x1.b7b31e0000000p+0	0x1.c2ddae0000000p+10
207	0x1.11a9360000000p-3	0x1.2e1cf20000000p+4	0x1.b85b340000000p+3	0x1.9d155a0000000p+3	0x1.c2ddae0000000p+10
208	0x1.6d203e0000000p-4	0x1.37033c0000000p+6	0x1.c263940000000p+5	0x1.acffb60000000p+5	0x1.c2ddae0000000p+10
209	0x1.3ab9d60000000p-4	0x1.8fae240000000p+1	0x1.3ad3340000000p+1	0x1.e27e2c0000000p+0	0x1.c2ddae0000000p+10
210	0x1.82cf4a0000000p-4	0x1.137f7e0000000p+4	0x1.93ed880000000p+3	0x1.7685820000000p+3	0x1.c2ddae0000000p+10
211	0x1.84cdf20000000p-4	0x1.6faf640000000p+1	0x1.2200260000000p+1	0x1.bb07180000000p+0	0x1.c2ddae0000000p+10
212	0x1.6465f80000000p-4	0x1.36bc800000000p+1	0x1.ea4cca0000000p+0	0x1.71ffce0000000p+0	0x1.c2ddae0000000p+10
213	0x1.8b88d60000000p-4	0x1.0837620000000p+3	0x1.6abcf40000000p+2	0x1.7f193a0000000p+2	0x1.c2ddae0000000p+10
214	0x1.9afc860000000p-4	0x1.c81c960000000p+2	0x1.5ab3740000000p+2	0x1.2782520000000p+2	0x1.c2ddae0000000p+10
215	0x1.5f87100000000p-4	0x1.02aa480000000p+5	0x1.720a920000000p+4	0x1.6972600000000p+4	0x1.c2ddae0000000p+10
216	0x1.5fa0ca0000000p-4	0x1.f0b80e0000000p+4	0x1.74742a0000000p+4	0x1.4885d80000000p+4	0x1.c2ddae0000000p+10
217	0x1.a854d60000000p-4	0x1.3ce74c0000000p+5	0x1.e63ec60000000p+4	0x1.966b120000000p+4	0x1.c2ddae0000000p+10
218	0x1.41212a0000000p-4	0x1.13e1040000000p+3	0x1.aa154a0000000p+2	0x1.5dcdb80000000p+2	0x1.c2ddae0000000p+10
219	0x1.9cc26e0000000p-5	0x1.273ba80000000p+4	0x1.a7b6480000000p+3	0x1.9b0f9c0000000p+3	0x1.c2ddae0000000p+10
220	0x1.3078300000000p-3	0x1.17752c0000000p+7	0x1.b7725a0000000p+6	0x1.592b700000000p+6	0x1.c2ddae0000000p+10
221	0x1.4a28d80000000p-3	0x1.3552c80000000p+4	0x1.b3af8c0000000p+3	0x1.b5a42a0000000p+3	0x1.c2ddae0000000p+10
222	0x1.2e05c00000000p-3	0x1.8d98500000000p+5	0x1.3430fa0000000p+5	0x1.f648020000000p+4	0x1.c2ddae0000000p+10
223	0x1.f9cebe0000000p-4	0x1.0df2c20000000p+6	0x1.8f55ce0000000p+5	0x1.6b4a500000000p+5	0x1.c2ddae0000000p+10
224	0x1.8f20a20000000p-4	0x1.5a54f80000000p+1	0x1.06ddc80000000p+1	0x1.b40b020000000p+0	0x1.c2ddb00000000p+10
225	0x1.91c7d60000000p-4	0x1.5b43560000000p+2	0x1.095cf40000000p+2	0x1.b9f7500000000p+1	0x1.c2ddb00000000p+10
226	0x1.10662a0000000p-4	0x1.8f25940000000p+2	0x1.26cfea0000000p+2	0x1.0c07720000000p+2	0x1.c2ddb00000000p+10
227	0x1.fe154e0000000p-4	0x1.cd79600000000p+3	0x1.4dfc880000000p+3	0x1.3de3620000000p+3	0x1.c2ddb00000000p+10
228	0x1.6019c40000000p-4	0x1.220fae0000000p+1	0x1.baf88a0000000p+0	0x1.6b81380000000p+0	0x1.c2ddb00000000p+10
229	0x1.fbedb40000000p-4	0x1.3c24d00000000p+6	0x1.cee6b00000000p+5	0x1.ae9d0c0000000p+5	0x1.c2ddb00000000p+10
230	0x1.325cc00000000p-4	0x1.da0e260000000p+1	0x1.7d44e20000000p+1	0x1.15835a0000000p+1	0x1.c2ddb00000000p+10
231	0x1.048ae80000000p-4	0x1.7db7700000000p+2	0x1.1f63460000000p+2	0x1.f4a9680000000p+1	0x1.c2ddb00000000p+10
232	0x1.d36e6e0000000p-5	0x1.b66f5e0000000p+1	0x1.54a8400000000p+1	0x1.11b7aa0000000p+1	0x1.c2ddb00000000p+10
233	0x1.c56b900000000p-4	0x1.14c4200000000p+2	0x1.a2b35e0000000p+1	0x1.60ef480000000p+1	0x1.c2ddb00000000p+10
234	0x1.a896e40000000p-4	0x1.4c89660000000p+3	0x1.e9de000000000p+2	0x1.c094740000000p+2	0x1.c2ddb00000000p+10
235	0x1.498e5c0000000p-3	0x1.97015c0000000p+2	0x1.3aff8a0000000p+2	0x1.f7334c0000000p+1	0x1.c2ddb00000000p+10
236	0x1.0a9c780000000p-2	0x1.526b660000000p+7	0x1.f226b20000000p+6	0x1.ca27760000000p+6	0x1.c2ddb00000000p+10
237	0x1.49d2440000000p-4	0x1.bc87b60000000p+2	0x1.42884a0000000p+2	0x1.3105620000000p+2	0x1.c2ddb00000000p+10
238	0x1.987e3c0000000p-4	0x1.ad73660000000p+3	0x1.4eb2820000000p+3	0x1.0c7d440000000p+3	0x1.c2ddb00000000p+10
239	0x1.7323200000000p-4	0x1.df51780000000p+4	0x1.7df1ae0000000p+4	0x1.216d820000000p+4	0x1.c2ddb00000000p+10
240	0x1.95dcc80000000p-3	0x1.7a04340000000p+5	0x1.1768440000000p+5	0x1.fce7920000000p+4	0x1.c2ddb00000000p+10
241	0x1.13f3ba0000000p-3	0x1.27ce5a0000000p+4	0x1.a4cd420000000p+3	0x1.9f4dfc0000000p+3	0x1.c2ddb00000000p+10
242	0x1.333d6e0000000p-4	0x1.1e98740000000p+4	0x1.bd0ede0000000p+3	0x1.68e5520000000p+3	0x1.c2ddb00000000p+10
243	0x1.34a3240000000p-4	0x1.55a2000000000p+2	0x1.0e91920000000p+2	0x1.9d453c0000000p+1	0x1.c2ddb00000000p+10
244	0x1.a1e3e40000000p-4	0x1.4089820000000p+4	0x1.df9c640000000p+3	0x1.a8dcd60000000p+3	0x1.c2ddb00000000p+10
245	0x1.60dbd40000000p-4	0x1.4c46760000000p+2	0x1.c2d1f80000000p+1	0x1.e61d6c0000000p+1	0x1.c2ddb00000000p+10
246	0x1.1f707a0000000p-3	0x1.120c940000000p+6	0x1.9219a80000000p+5	0x1.7463bc0000000p+5	0x1.c2ddb00000000p+10
247	0x1.6900140000000p-4	0x1.ac51000000000p+2	0x1.4674da0000000p+2	0x1.13ca440000000p+2	0x1.c2ddb00000000p+10
248	0x1.49343e0000000p-4	0x1.5497d80000000p+1	0x1.09c2060000000p+1	0x1.94136c0000000p+0	0x1.c2ddb00000000p+10
249	0x1.4271ce0000000p-4	0x1.0880ce0000000p+2	0x1.71fcf20000000p+1	0x1.767cc00000000p+1	0x1.c2ddb00000000p+10
250	0x1.a991800000000p-4	0x1.a7f74e0000000p+2	0x1.37f9aa0000000p+2	0x1.1d293c0000000p+2	0x1.c2ddb00000000p+10
251	0x1.d601b40000000p-4	0x1.1753900000000p+6	0x1.9ee2020000000p+5	0x1.760dbe0000000p+5	0x1.c2ddb00000000p+10
252	0x1.729ae40000000p-4	0x1.73b0860000000p+1	0x1.28df780000000p+1	0x1.b0533c0000000p+0	0x1.c2ddb00000000p+10
253	0x1.0fb4de0000000p-4	0x1.076f900000000p+1	0x1.9bb8e80000000p+0	0x1.3d4f980000000p+0	0x1.c2ddb00000000p+10
254	0x1.98e7040000000p-4	0x1.0b4d200000000p+3	0x1.ae5d280000000p+2	0x1.38b7880000000p+2	0x1.c2ddb00000000p+10
255	0x1.45c1be0000000p-4	0x1.4ace5e0000000p+2	0x1.f0ca620000000p+1	0x1.b17c7c0000000p+1	0x1.c2ddb00000000p+10
256	0x1.39f69a0000000p-4	0x1.11c45e0000000p+1	0x1.b5e6300000000p+0	0x1.37961a0000000p+0	0x1.c2ddb00000000p+10
257	0x1.8be3d40000000p-4	0x1.5144dc0000000p+2	0x1.df01760000000p+1	0x1.d7823e0000000p+1	0x1.c2ddb00000000p+10
258	0x1.b621860000000p-4	0x1.070a8a0000000p+4	0x1.8d80240000000p+3	0x1.584acc0000000p+3	0x1.c2ddb00000000p+10
259	0x1.76aa840000000p-4	0x1.1183280000000p+1	0x1.b07b9c0000000p+0	0x1.354c1c0000000p+0	0x1.c2ddb00000000p+10
260	0x1.2076760000000p-4	0x1.9f8bba0000000p+2	0x1.0687fa0000000p+2	0x1.3d52000000000p+2	0x1.c2ddb00000000p+10
261	0x1.658c1e0000000p-4	0x1.dd0d260000000p+4	0x1.377cca0000000p+4	0x1.690a7c0000000p+4	0x1.c2ddb00000000p+10
262	0x1.4457ba0000000p-3	0x1.314d200000000p+4	0x1.beac560000000p+3	0x1.9f64ce0000000p+3	0x1.c2ddb00000000p+10
263	0x1.37fd200000000p-4	0x1.7ff9240000000p+1	0x1.3b44220000000p+1	0x1.a9f2260000000p+0	0x1.c2ddb00000000p+10
264	0x1.549cb60000000p-4	0x1.3bae160000000p+5	0x1.e830560000000p+4	0x1.8fc2fc0000000p+4	0x1.c2ddb00000000p+10
265	0x1.bdd3360000000p-4	0x1.60b0bc0000000p+2	0x1.06610a0000000p+2	0x1.c9b36e0000000p+1	0x1.c2ddb20000000p+10
266	0x1.a5cc140000000p-5	0x1.732f640000000p+2	0x1.177d920000000p+2	0x1.e6ad1a0000000p+1	0x1.c2ddb20000000p+10
267	0x1.56ac3e0000000p-4	0x1.04ef9e0000000p+3	0x1.8e302a0000000p+2	0x1.4ffa740000000p+2	0x1.c2ddb20000000p+10
268	0x1.2926300000000p-4	0x1.7e1d340000000p+1	0x1.37df6e0000000p+1	0x1.aebedc0000000p+0	0x1.c2ddb20000000p+10
269	0x1.2124d80000000p-4	0x1.762a6a0000000p+3	0x1.26a4240000000p+3	0x1.cbe7560000000p+2	0x1.c2ddb20000000p+10
270	0x1.0ed78c0000000p-4	0x1.93fd640000000p+0	0x1.4cdf2e0000000p+0	0x1.a710740000000p-1	0x1.c2ddb20000000p+10
271	0x1.803ec60000000p-4	0x1.2bc0540000000p+2	0x1.ccbb180000000p+1	0x1.7cbf7e0000000p+1	0x1.c2ddb20000000p+10
272	0x1.300b2e0000000p-4	0x1.6641440000000p+4	0x1.08ecdc0000000p+4	0x1.e22c8c0000000p+3	0x1.c2ddb20000000p+10
273	0x1.ab3c3e0000000p-4	0x1.ea22e60000000p+4	0x1.7663f60000000p+4	0x1.3be18a0000000p+4	0x1.c2ddb20000000p+10
274	0x1.ac5ebe0000000p-5	0x1.4a70400000000p+1	0x1.0d06d80000000p+1	0x1.7b46c00000000p+0	0x1.c2ddb40000000p+10
275	0x1.941b1a0000000p-5	0x1.e9a2da0000000p+1	0x1.6861a40000000p+1	0x1.47c6be0000000p+1	0x1.c2ddb40000000p+10
276	0x1.1a2b960000000p-4	0x1.39f3440000000p+5	0x1.d2d40a0000000p+4	0x1.a3d79a0000000p+4	0x1.c2ddb40000000p+10
277	0x1.cb1aa00000000p-4	0x1.1f9dde0000000p+2	0x1.85fad40000000p+1	0x1.a1f5200000000p+1	0x1.c2ddb40000000p+10
278	0x1.57f7c20000000p-4	0x1.04e52a0000000p+3	0x1.85bb0c0000000p+2	0x1.5a05ee0000000p+2	0x1.c2ddb60000000p+10
279	0x1.cd5a9a0000000p-5	0x1.b90e020000000p+1	0x1.1d97500000000p+1	0x1.4d7ce60000000p+1	0x1.c2ddb60000000p+10
280	0x1.9f864e0000000p-5	0x1.6d320a0000000p+1	0x1.20a4c60000000p+1	0x1.b9805c0000000p+0	0x1.c2ddb60000000p+10
281	0x1.8844220000000p-4	0x1.d0f84e0000000p+4	0x1.4c9bec0000000p+4	0x1.44b2b80000000p+4	0x1.c2ddb60000000p+10
282	0x1.ce584e0000000p-4	0x1.8ff6520000000p+3	0x1.30039c0000000p+3	0x1.0302c40000000p+3	0x1.c2ddb60000000p+10
283	0x1.80ed5a0000000p-4	0x1.01794c0000000p+3	0x1.235e300000000p+2	0x1.a7b5a80000000p+2	0x1.c2ddb60000000p+10
284	0x1.45fa1a0000000p-4	0x1.07e4f40000000p+3	0x1.a8be0e0000000p+2	0x1.37856e0000000p+2	0x1.c2ddb60000000p+10
285	0x1.ddbd4a0000000p-4	0x1.2ce1200000000p+5	0x1.e85d4c0000000p+4	0x1.5f34f60000000p+4	0x1.c2ddb60000000p+10
286	0x1.1239e60000000p-4	0x1.206d8a0000000p+5	0x1.bf2bbc0000000p+4	0x1.6c443c0000000p+4	0x1.c2ddb60000000p+10
287	0x1.ffd68a0000000p-4	0x1.a46d020000000p+3	0x1.3248b80000000p+3	0x1.1eeb600000000p+3	0x1.c2ddb60000000p+10
288	0x1.99b1700000000p-4	0x1.21c1020000000p+2	0x1.bcdd3c0000000p+1	0x1.6db5440000000p+1	0x1.c2ddb60000000p+10
289	0x1.daff4a0000000p-5	0x1.cbd82e0000000p+4	0x1.716e420000000p+4	0x1.11a6800000000p+4	0x1.c2ddb60000000p+10
290	0x1.2dc2ce0000000p-5	0x1.783dd00000000p+1	0x1.2c1d9c0000000p+1	0x1.c0383a0000000p+0	0x1.c2ddb60000000p+10
291	0x1.981a060000000p-5	0x1.83790e0000000p+1	0x1.35fe140000000p+1	0x1.c912ec0000000p+0	0x1.c2ddb60000000p+10
292	0x1.2c43e80000000p-4	0x1.403d1c0000000p+2	0x1.d848ec0000000p+1	0x1.ae49880000000p+1	0x1.c2ddb60000000p+10
293	0x1.8681940000000p-4	0x1.21a89e0000000p+1	0x1.eb17bc0000000p+0	0x1.19394e0000000p+0	0x1.c2ddb60000000p+10
294	0x1.4171ae0000000p-5	0x1.b3073e0000000p+0	0x1.6a1dc20000000p+0	0x1.d3f4620000000p-1	0x1.c2ddb80000000p+10
295	0x1.b03d460000000p-5	0x1.0cf2940000000p+4	0x1.9012aa0000000p+3	0x1.675d7a0000000p+3	0x1.c2ddb60000000p+10
296	0x1.bae6fe0000000p-5	0x1.0c1a020000000p+1	0x1.9fdb540000000p+0	0x1.42a57e0000000p+0	0x1.c2ddb60000000p+10
297	0x1.71b5ee0000000p-5	0x1.770e660000000p+1	0x1.20bb500000000p+1	0x1.da88c20000000p+0	0x1.c2ddb60000000p+10
298	0x1.18be860000000p-4	0x1.bffd960000000p+1	0x1.6e6eb00000000p+1	0x1.f35b300000000p+0	0x1.c2ddb60000000p+10
299	0x1.233c5e0000000p-4	0x1.17ebc60000000p+1	0x1.c2f5060000000p+0	0x1.376aa00000000p+0	0x1.c2ddb60000000p+10
300	0x1.6e7f260000000p-4	0x1.1f9f7e0000000p+5	0x1.a114f60000000p+4	0x1.8c11c20000000p+4	0x1.c2ddb60000000p+10
301	0x1.b33b5a0000000p-4	0x1.31d1340000000p+5	0x1.c8f7880000000p+4	0x1.9662800000000p+4	0x1.c2ddb60000000p+10
302	0x1.7b6a2a0000000p-5	0x1.7680720000000p+0	0x1.35b9600000000p+0	0x1.8833a40000000p-1	0x1.c2ddb60000000p+10
303	0x1.42a2f60000000p-4	0x1.ed0e180000000p+1	0x1.58548a0000000p+1	0x1.5c64f20000000p+1	0x1.c2ddb60000000p+10
304	0x1.a1e8160000000p-5	0x1.4206ce0000000p+1	0x1.fdcbc20000000p+0	0x1.8297500000000p+0	0x1.c2ddb60000000p+10
305	0x1.f9f0340000000p-5	0x1.eb0cc80000000p+3	0x1.4649a20000000p+3	0x1.6ed6f80000000p+3	0x1.c2ddb60000000p+10
306	0x1.3c7d060000000p-5	0x1.9b57840000000p+1	0x1.37aede0000000p+1	0x1.0a23cc0000000p+1	0x1.c2ddb60000000p+10
307	0x1.4c94180000000p-5	0x1.ae5b2a0000000p+0	0x1.6126d60000000p+0	0x1.de3cd60000000p-1	0x1.c2ddb60000000p+10
308	0x1.f096340000000p-5	0x1.d00fae0000000p+0	0x1.6d43240000000p+0	0x1.119aba0000000p+0	0x1.c2ddb60000000p+10
309	0x1.1b8b020000000p-4	0x1.c7ffbe0000000p+0	0x1.849bb40000000p+0	0x1.ad44340000000p-1	0x1.c2ddb60000000p+10
310	0x1.1c2b1e0000000p-4	0x1.5b2be40000000p+2	0x1.24c92c0000000p+2	0x1.701b300000000p+1	0x1.c2ddb80000000p+10
311	0x1.f6e2940000000p-6	0x1.1b10bc0000000p+0	0x1.c9ea880000000p-1	0x1.29a1620000000p-1	0x1.c2ddb80000000p+10
312	0x1.f97ade0000000p-5	0x1.8bfda20000000p+1	0x1.16ac5e0000000p+1	0x1.15c5260000000p+1	0x1.c2ddb80000000p+10
313	0x1.a92ad00000000p-5	0x1.a667f20000000p+0	0x1.50e57c0000000p+0	0x1.e2ce1c0000000p-1	0x1.c2ddb80000000p+10
314	0x1.0a29260000000p-4	0x1.a1795a0000000p+4	0x1.3f93c00000000p+4	0x1.0c82380000000p+4	0x1.c2ddb80000000p+10
315	0x1.f7f2c40000000p-5	0x1.9ffffe0000000p+1	0x1.4eb6960000000p+1	0x1.dc5b080000000p+0	0x1.c2ddb80000000p+10
316	0x1.cd4b4e0000000p-5	0x1.4c1e140000000p+0	0x1.fbcb0e0000000p-1	0x1.987a1c0000000p-1	0x1.c2ddb80000000p+10
317	0x1.fc02a60000000p-5	0x1.02f3280000000p+1	0x1.a6bbcc0000000p+0	0x1.1f2dc20000000p+0	0x1.c2ddba0000000p+10
318	0x1.72d0640000000p-5	0x1.6f86760000000p+1	0x1.1537ee0000000p+1	0x1.dd02e80000000p+0	0x1.c2ddba0000000p+10
319	0x1.70e0aa0000000p-5	0x1.23e9a80000000p+1	0x1.c87d0a0000000p+0	0x1.63edb20000000p+0	0x1.c2ddb80000000p+10
320	0x1.dc92340000000p-5	0x1.03bffc0000000p+1	0x1.a98e440000000p+0	0x1.1ad7e00000000p+0	0x1.c2ddb80000000p+10
321	0x1.8cc39a0000000p-5	0x1.33d2b00000000p+1	0x1.db117a0000000p+0	0x1.7f4c8c0000000p+0	0x1.c2ddb80000000p+10
322	0x1.f36d0e0000000p-5	0x1.f73dce0000000p+0	0x1.9bb1200000000p+0	0x1.12e7480000000p+0	0x1.c2ddb80000000p+10
323	0x1.21b3c00000000p-5	0x1.27d5120000000p+0	0x1.e1e8ba0000000p-1	0x1.38a0500000000p-1	0x1.c2ddb80000000p+10
324	0x1.6028320000000p-5	0x1.2bfcd80000000p+0	0x1.ff10a20000000p-1	0x1.275b7e0000000p-1	0x1.c2ddba0000000p+10
325	0x1.07014e0000000p-4	0x1.c12c7c0000000p+0	0x1.6aafe60000000p+0	0x1.f7f8f80000000p-1	0x1.c2ddba0000000p+10
326	0x1.99f75a0000000p-5	0x1.3a66000000000p+3	0x1.056a300000000p+3	0x1.5c4ff20000000p+2	0x1.c2ddba0000000p+10
327	0x1.0df03a0000000p-4	0x1.d686f00000000p+0	0x1.8013840000000p+0	0x1.044dde0000000p+0	0x1.c2ddba0000000p+10
328	0x1.bff7d40000000p-5	0x1.e8f39c0000000p+0	0x1.8efe540000000p+0	0x1.0f919a0000000p+0	0x1.c2ddba0000000p+10
329	0x1.55f05e0000000p-5	0x1.920b960000000p+0	0x1.4f413a0000000p+0	0x1.9ccbbe0000000p-1	0x1.c2ddba0000000p+10
330	0x1.8d60a60000000p-5	0x1.bdb6ea0000000p+0	0x1.4de8a00000000p+0	0x1.1f72b40000000p+0	0x1.c2ddba0000000p+10
331	0x1.daa23e0000000p-5	0x1.110a3a0000000p+3	0x1.987a4c0000000p+2	0x1.69e62a0000000p+2	0x1.c2ddba0000000p+10
332	0x1.ed12460000000p-5	0x1.37d3ae0000000p+0	0x1.076c780000000p+0	0x1.2d172a0000000p-1	0x1.c2ddbc0000000p+10
333	0x1.cbf3da0000000p-5	0x1.2a12840000000p+1	0x1.ea860a0000000p+0	0x1.4478700000000p+0	0x1.c2ddbc0000000p+10
334	0x1.4bb1e60000000p-5	0x1.53bed60000000p+0	0x1.0f058a0000000p+0	0x1.7fcdc60000000p-1	0x1.c2ddbc0000000p+10
335	0x1.18ce5a0000000p-4	0x1.455f800000000p+1	0x1.0435ce0000000p+1	0x1.73b0c40000000p+0	0x1.c2ddbc0000000p+10
336	0x1.55138a0000000p-4	0x1.b2fe1c0000000p+3	0x1.451a540000000p+3	0x1.1e178c0000000p+3	0x1.c2ddbc0000000p+10
337	0x1.9062e60000000p-5	0x1.9a252a0000000p+0	0x1.5a90480000000p+0	0x1.998a9a0000000p-1	0x1.c2ddbc0000000p+10
338	0x1.b1c54a0000000p-5	0x1.a442280000000p+0	0x1.44dda60000000p+0	0x1.f29f420000000p-1	0x1.c2ddbc0000000p+10
339	0x1.bc5b6a0000000p-5	0x1.47ec940000000p+1	0x1.0ccdba0000000p+1	0x1.6a2d500000000p+0	0x1.c2ddbc0000000p+10
340	0x1.8157ba0000000p-4	0x1.398ec60000000p+5	0x1.04f8000000000p+5	0x1.5b13f80000000p+4	0x1.c2ddbc0000000p+10
341	0x1.36a1600000000p-4	0x1.9db7880000000p+4	0x1.3d29c20000000p+4	0x1.093f640000000p+4	0x1.c2ddbc0000000p+10
342	0x1.53c05e0000000p-5	0x1.b496f20000000p+1	0x1.4844a80000000p+1	0x1.1de05c0000000p+1	0x1.c2ddbc0000000p+10
343	0x1.17cae60000000p-4	0x1.b798d40000000p+1	0x1.700d700000000p+1	0x1.d49d640000000p+0	0x1.c2ddbc0000000p+10
344	0x1.16be2e0000000p-4	0x1.d6aca40000000p+1	0x1.565dd80000000p+1	0x1.3f2ebe0000000p+1	0x1.c2ddbc0000000p+10
345	0x1.1d1ae40000000p-5	0x1.43627a0000000p+0	0x1.17e6040000000p+0	0x1.2e85480000000p-1	0x1.c2ddbc0000000p+10
346	0x1.ea9b1a0000000p-5	0x1.3e26200000000p+1	0x1.0509560000000p+1	0x1.6365920000000p+0	0x1.c2ddbc0000000p+10
347	0x1.449f340000000p-4	0x1.35773a0000000p+1	0x1.e52dc00000000p+0	0x1.6fb3d80000000p+0	0x1.c2ddbc0000000p+10
348	0x1.fda28a0000000p-5	0x1.b193040000000p+3	0x1.4124a60000000p+3	0x1.23004c0000000p+3	0x1.c2ddbc0000000p+10
349	0x1.acd59e0000000p-5	0x1.4316480000000p+0	0x1.08ae880000000p+0	0x1.578f200000000p-1	0x1.c2ddbc0000000p+10
350	0x1.a2d6de0000000p-5	0x1.c594f20000000p+0	0x1.666ad00000000p+0	0x1.ff72580000000p-1	0x1.c2ddbc0000000p+10
351	0x1.2a75660000000p-5	0x1.854f3c0000000p+0	0x1.41f1e60000000p+0	0x1.a7e24a0000000p-1	0x1.c2ddbc0000000p+10
352	0x1.d8953a0000000p-6	0x1.229e080000000p+1	0x1.ed48740000000p+0	0x1.2f4f580000000p+0	0x1.c2ddbc0000000p+10
353	0x1.2e4caa0000000p-5	0x1.d14fea0000000p+0	0x1.7bb0f40000000p+0	0x1.06384c0000000p+0	0x1.c2ddbc0000000p+10
354	0x1.47e3900000000p-5	0x1.9fb5ae0000000p+0	0x1.5a732a0000000p+0	0x1.b4f1840000000p-1	0x1.c2ddbc0000000p+10
355	0x1.cd7ed00000000p-5	0x1.e66e500000000p-1	0x1.a1223a0000000p-1	0x1.71cb500000000p-2	0x1.c2ddbc0000000p+10
356	0x1.bd200a0000000p-5	0x1.082ef60000000p+4	0x1.8d3a1e0000000p+3	0x1.5bfb0e0000000p+3	0x1.c2ddbc0000000p+10
357	0x1.2c45660000000p-5	0x1.03d5b00000000p+1	0x1.b31cd80000000p+0	0x1.136e300000000p+0	0x1.c2ddbc0000000p+10
358	0x1.a94be00000000p-5	0x1.4bc6b40000000p+1	0x1.ff58ca0000000p+0	0x1.9ccbdc0000000p+0	0x1.c2ddbc0000000p+10
359	0x1.30b6660000000p-5	0x1.9df0600000000p+0	0x1.5b34dc0000000p+0	0x1.aabd2a0000000p-1	0x1.c2ddbc0000000p+10
360	0x1.7a0aea0000000p-5	0x1.04561e0000000p+4	0x1.7f7e7a0000000p+3	0x1.5fef620000000p+3	0x1.c2ddbc0000000p+10
