step	loss.hex	grad_norm.hex	llm_grad_norm.hex	mem_enc_norm.hex	param_norm.hex
173	0x1.38cbbe0000000p-3	0x1.ff6b460000000p+6	0x1.8eb4d20000000p+6	0x1.4045560000000p+6	0x1.c2ddaa0000000p+10
174	0x1.7587840000000p-3	0x1.d173b80000000p+7	0x1.53a72e0000000p+7	0x1.3e31e00000000p+7	0x1.c2ddaa0000000p+10
175	0x1.65393a0000000p-4	0x1.57773c0000000p+2	0x1.f46e340000000p+1	0x1.d455ae0000000p+1	0x1.c2ddaa0000000p+10
176	0x1.53d1c60000000p-4	0x1.726ea60000000p+1	0x1.0d4d5a0000000p+1	0x1.f511560000000p+0	0x1.c2ddaa0000000p+10
177	0x1.76780c0000000p-4	0x1.df44640000000p+4	0x1.68a6700000000p+4	0x1.3b905e0000000p+4	0x1.c2ddaa0000000p+10
178	0x1.72480a0000000p-3	0x1.e6d1940000000p+3	0x1.6b53040000000p+3	0x1.40f84c0000000p+3	0x1.c2ddaa0000000p+10
179	0x1.725b540000000p-4	0x1.847cf00000000p+2	0x1.23e6e40000000p+2	0x1.fe27880000000p+1	0x1.c2ddaa0000000p+10
180	0x1.b87ece0000000p-4	0x1.5860980000000p+2	0x1.0aceb00000000p+2	0x1.afb7620000000p+1	0x1.c2ddaa0000000p+10
181	0x1.9326800000000p-4	0x1.2355580000000p+6	0x1.957d800000000p+5	0x1.a25d9c0000000p+5	0x1.c2ddaa0000000p+10
182	0x1.67a6460000000p-4	0x1.ef9d0c0000000p+1	0x1.7c546e0000000p+1	0x1.39493e0000000p+1	0x1.c2ddaa0000000p+10
183	0x1.99b5da0000000p-4	0x1.d38f4c0000000p+1	0x1.6a63a00000000p+1	0x1.213be60000000p+1	0x1.c2ddaa0000000p+10
184	0x1.10fcf60000000p-3	0x1.1c12020000000p+2	0x1.ad7f000000000p+1	0x1.6645020000000p+1	0x1.c2ddaa0000000p+10
185	0x1.78ff7a0000000p-4	0x1.dc7ff20000000p+3	0x1.6bdfd80000000p+3	0x1.3383080000000p+3	0x1.c2ddaa0000000p+10
186	0x1.5576ce0000000p-4	0x1.2fccdc0000000p+1	0x1.df7eec0000000p+0	0x1.629ad00000000p+0	0x1.c2ddac0000000p+10
187	0x1.f2c8900000000p-4	0x1.0d43840000000p+3	0x1.97fb1e0000000p+2	0x1.5bed500000000p+2	0x1.c2ddac0000000p+10
188	0x1.593ba80000000p-4	0x1.e7fe6a0000000p+1	0x1.5a5d3a0000000p+1	0x1.53e8a80000000p+1	0x1.c2ddac0000000p+10
189	0x1.72bbec0000000p-4	0x1.9ed4460000000p+1	0x1.2791100000000p+1	0x1.1b50f40000000p+1	0x1.c2ddac0000000p+10
190	0x1.5560060000000p-3	0x1.15b1e20000000p+3	0x1.9623500000000p+2	0x1.7081240000000p+2	0x1.c2ddac0000000p+10
191	0x1.0ed2300000000p-3	0x1.0a91900000000p+5	0x1.8415100000000p+4	0x1.6d5a2c0000000p+4	0x1.c2ddac0000000p+10
192	0x1.d2ad1a0000000p-4	0x1.ef9a0c0000000p+3	0x1.881f100000000p+3	0x1.2d4c5e0000000p+3	0x1.c2ddac0000000p+10
193	0x1.095e2e0000000p-3	0x1.c5e40c0000000p+3	0x1.4744ae0000000p+3	0x1.394ca20000000p+3	0x1.c2ddac0000000p+10
194	0x1.8df24e0000000p-4	0x1.9c6b620000000p+2	0x1.0eb6a00000000p+2	0x1.3563460000000p+2	0x1.c2ddac0000000p+10
195	0x1.429c640000000p-4	0x1.35fa620000000p+1	0x1.dea1560000000p+0	0x1.79772a0000000p+0	0x1.c2ddac0000000p+10
196	0x1.20a00e0000000p-3	0x1.8016960000000p+4	0x1.0d3ada0000000p+4	0x1.11b13e0000000p+4	0x1.c2ddac0000000p+10
197	0x1.a731ee0000000p-4	0x1.e242600000000p+1	0x1.71d1420000000p+1	0x1.2d78800000000p+1	0x1.c2ddac0000000p+10
198	0x1.aafbf40000000p-4	0x1.9c42c40000000p+4	0x1.28ba880000000p+4	0x1.1de4860000000p+4	0x1.c2ddac0000000p+10
199	0x1.40c54a0000000p-4	0x1.fc8bbe0000000p+0	0x1.8ce2460000000p+0	0x1.2aa53c0000000p+0	0x1.c2ddac0000000p+10
200	0x1.9db4c60000000p-4	0x1.62fc000000000p+2	0x1.0d56c80000000p+2	0x1.c9df6c0000000p+1	0x1.c2ddac0000000p+10
201	0x1.125dae0000000p-4	0x1.2bc8f80000000p+1	0x1.cf32040000000p+0	0x1.68de480000000p+0	0x1.c2ddac0000000p+10
202	0x1.0703e60000000p-4	0x1.1e9fb60000000p+1	0x1.afe8de0000000p+0	0x1.721c280000000p+0	0x1.c2ddac0000000p+10
203	0x1.52a3ca0000000p-4	0x1.1025880000000p+1	0x1.9d759a0000000p+0	0x1.4d68960000000p+0	0x1.c2ddac0000000p+10
204	0x1.67cf920000000p-4	0x1.45c97e0000000p+1	0x1.eed8c40000000p+0	0x1.9724240000000p+0	0x1.c2ddac0000000p+10
205	0x1.380c100000000p-4	0x1.511c600000000p+2	0x1.ef8e460000000p+1	0x1.c6a2c00000000p+1	0x1.c2ddae0000000p+10
206	0x1.93c7640000000p-4	0x1.1b14340000000p+2	0x1.8d3dfc0000000p+1	0x1.8fbd7c0000000p+1	0x1.c2ddae0000000p+10
207	0x1.bbd40a0000000p-4	0x1.a657520000000p+3	0x1.2b832a0000000p+3	0x1.292de20000000p+3	0x1.c2ddae0000000p+10
208	0x1.d3d92e0000000p-5	0x1.150dfa0000000p+1	0x1.950ca60000000p+0	0x1.719e100000000p+0	0x1.c2ddae0000000p+10
209	0x1.2ae0ce0000000p-3	0x1.44ef080000000p+2	0x1.ea370e0000000p+1	0x1.9c11ee0000000p+1	0x1.c2ddae0000000p+10
210	0x1.5e20860000000p-4	0x1.400b6c0000000p+1	0x1.dd130e0000000p+0	0x1.9f8a1e0000000p+0	0x1.c2ddb00000000p+10
211	0x1.7e36f80000000p-4	0x1.52297c0000000p+1	0x1.ecc32a0000000p+0	0x1.c1fdac0000000p+0	0x1.c2ddb00000000p+10
212	0x1.7b79420000000p-4	0x1.63e23e0000000p+2	0x1.0457660000000p+2	0x1.e1d2800000000p+1	0x1.c2ddb00000000p+10
213	0x1.361fde0000000p-4	0x1.a1e2160000000p+1	0x1.4b025e0000000p+1	0x1.f50afc0000000p+0	0x1.c2ddb00000000p+10
214	0x1.9c67140000000p-4	0x1.34555e0000000p+7	0x1.c48c0a0000000p+6	0x1.a2df1c0000000p+6	0x1.c2ddb00000000p+10
215	0x1.038cec0000000p-4	0x1.06bcf80000000p+5	0x1.72b0360000000p+4	0x1.7430660000000p+4	0x1.c2ddb00000000p+10
216	0x1.10c00e0000000p-4	0x1.0c37340000000p+1	0x1.a0ef880000000p+0	0x1.4812c00000000p+0	0x1.c2ddb00000000p+10
217	0x1.4330740000000p-4	0x1.b776620000000p+1	0x1.616dce0000000p+1	0x1.f9d6660000000p+0	0x1.c2ddb00000000p+10
218	0x1.74b3d40000000p-4	0x1.a892f40000000p+5	0x1.3dc4340000000p+5	0x1.1983460000000p+5	0x1.c2ddb00000000p+10
219	0x1.91ddfa0000000p-5	0x1.5680d80000000p+3	0x1.f0f58c0000000p+2	0x1.d6dbe20000000p+2	0x1.c2ddb00000000p+10
220	0x1.b1a4260000000p-4	0x1.b5743a0000000p+5	0x1.4a1afe0000000p+5	0x1.1ef8340000000p+5	0x1.c2ddb00000000p+10
221	0x1.05e55a0000000p-3	0x1.724f4c0000000p+6	0x1.1000c40000000p+6	0x1.f65bb20000000p+5	0x1.c2ddb00000000p+10
222	0x1.c9abea0000000p-4	0x1.33b4a20000000p+5	0x1.b17fe20000000p+4	0x1.b4ac160000000p+4	0x1.c2ddb00000000p+10
223	0x1.b3ef400000000p-4	0x1.450b8e0000000p+3	0x1.00af160000000p+3	0x1.8cb6940000000p+2	0x1.c2ddb00000000p+10
224	0x1.9373180000000p-4	0x1.278b140000000p+2	0x1.c92e6e0000000p+1	0x1.732f560000000p+1	0x1.c2ddb00000000p+10
225	0x1.bfc66e0000000p-4	0x1.dcdc220000000p+2	0x1.7106740000000p+2	0x1.2b01560000000p+2	0x1.c2ddb00000000p+10
226	0x1.db29860000000p-5	0x1.f69ce80000000p+1	0x1.7f964c0000000p+1	0x1.4329060000000p+1	0x1.c2ddb00000000p+10
227	0x1.a84dda0000000p-5	0x1.9887960000000p+0	0x1.3c4bca0000000p+0	0x1.f71cca0000000p-1	0x1.c2ddb00000000p+10
228	0x1.55fb0e0000000p-4	0x1.14d02e0000000p+1	0x1.aff0f40000000p+0	0x1.49b8420000000p+0	0x1.c2ddb00000000p+10
229	0x1.4ea4ec0000000p-4	0x1.0208a40000000p+2	0x1.a2b1ee0000000p+1	0x1.295d360000000p+1	0x1.c2ddb00000000p+10
230	0x1.1b5d4e0000000p-4	0x1.161e740000000p+2	0x1.952f5a0000000p+1	0x1.7a3a240000000p+1	0x1.c2ddb00000000p+10
231	0x1.1b70bc0000000p-4	0x1.c74ed60000000p+5	0x1.568dd20000000p+5	0x1.2be47a0000000p+5	0x1.c2ddb00000000p+10
232	0x1.a212640000000p-5	0x1.1fca3c0000000p+1	0x1.c5c4360000000p+0	0x1.5d85e60000000p+0	0x1.c2ddb00000000p+10
233	0x1.70d6ce0000000p-4	0x1.0989ca0000000p+1	0x1.b112940000000p+0	0x1.25d5960000000p+0	0x1.c2ddb00000000p+10
234	0x1.8dc0720000000p-4	0x1.4381940000000p+3	0x1.deb98e0000000p+2	0x1.b1f8ae0000000p+2	0x1.c2ddb00000000p+10
235	0x1.16590a0000000p-3	0x1.e2d48a0000000p+1	0x1.a50b380000000p+1	0x1.9b07ee0000000p+0	0x1.c2ddb00000000p+10
236	0x1.71d0940000000p-4	0x1.c20a900000000p+4	0x1.39b8aa0000000p+4	0x1.426a000000000p+4	0x1.c2ddb00000000p+10
237	0x1.2f507a0000000p-3	0x1.04bff20000000p+5	0x1.78b1d60000000p+4	0x1.6846e60000000p+4	0x1.c2ddb00000000p+10
238	0x1.13b2300000000p-4	0x1.60de340000000p+1	0x1.1010800000000p+1	0x1.b91c4c0000000p+0	0x1.c2ddb00000000p+10
239	0x1.1913800000000p-4	0x1.fd90e60000000p+0	0x1.9d43d20000000p+0	0x1.1c6e200000000p+0	0x1.c2ddb00000000p+10
240	0x1.3e97200000000p-4	0x1.18b5560000000p+1	0x1.ca57580000000p+0	0x1.3641180000000p+0	0x1.c2ddb00000000p+10
241	0x1.058bea0000000p-3	0x1.bc728a0000000p+2	0x1.3ae2520000000p+2	0x1.3709d00000000p+2	0x1.c2ddb00000000p+10
242	0x1.b3d5d40000000p-5	0x1.c52e0a0000000p-1	0x1.60f08a0000000p-1	0x1.fa06c40000000p-2	0x1.c2ddb00000000p+10
243	0x1.36dd6a0000000p-4	0x1.f155380000000p+1	0x1.8bbcf80000000p+1	0x1.26c6440000000p+1	0x1.c2ddb00000000p+10
244	0x1.db79940000000p-5	0x1.fc09d60000000p+1	0x1.8aad340000000p+1	0x1.3d269c0000000p+1	0x1.c2ddb00000000p+10
245	0x1.728ad60000000p-4	0x1.4e82d20000000p+1	0x1.f93fce0000000p+0	0x1.a71d2c0000000p+0	0x1.c2ddb00000000p+10
246	0x1.444e9e0000000p-4	0x1.482fea0000000p+2	0x1.028f3e0000000p+2	0x1.7d08380000000p+1	0x1.c2ddb00000000p+10
247	0x1.38ba340000000p-4	0x1.1c152c0000000p+2	0x1.7fd0c00000000p+1	0x1.9f54b80000000p+1	0x1.c2ddb00000000p+10
248	0x1.2afd360000000p-4	0x1.21ad8a0000000p+2	0x1.a44d740000000p+1	0x1.8a10620000000p+1	0x1.c2ddb00000000p+10
249	0x1.06de860000000p-4	0x1.13efd80000000p+2	0x1.7454d40000000p+1	0x1.947fb80000000p+1	0x1.c2ddb00000000p+10
250	0x1.0eda800000000p-4	0x1.b957dc0000000p+1	0x1.55ba7a0000000p+1	0x1.117fec0000000p+1	0x1.c2ddb00000000p+10
251	0x1.12ef060000000p-4	0x1.83515e0000000p+0	0x1.39a3480000000p+0	0x1.af28f80000000p-1	0x1.c2ddb00000000p+10
252	0x1.616f060000000p-4	0x1.d7ce6e0000000p+0	0x1.62870a0000000p+0	0x1.25c2f00000000p+0	0x1.c2ddb00000000p+10
253	0x1.084a0e0000000p-4	0x1.cb91da0000000p+0	0x1.50aaf60000000p+0	0x1.2c01580000000p+0	0x1.c2ddb00000000p+10
254	0x1.5a890e0000000p-4	0x1.7961b20000000p+3	0x1.2c2c8a0000000p+3	0x1.c5c99c0000000p+2	0x1.c2ddb00000000p+10
255	0x1.e48c700000000p-5	0x1.33b5940000000p+1	0x1.e607cc0000000p+0	0x1.6f21980000000p+0	0x1.c2ddb00000000p+10
256	0x1.25b1de0000000p-4	0x1.f2f6420000000p+1	0x1.9bd95c0000000p+1	0x1.1524460000000p+1	0x1.c2ddb00000000p+10
257	0x1.5849180000000p-4	0x1.202cf80000000p+1	0x1.b9e3a60000000p+0	0x1.54a04e0000000p+0	0x1.c2ddb00000000p+10
258	0x1.4955e00000000p-4	0x1.435b580000000p+2	0x1.cf3ddc0000000p+1	0x1.be7c040000000p+1	0x1.c2ddb00000000p+10
259	0x1.559b240000000p-4	0x1.ff24a20000000p+2	0x1.96186c0000000p+2	0x1.3570760000000p+2	0x1.c2ddb00000000p+10
260	0x1.a140d40000000p-5	0x1.3482f60000000p+1	0x1.eb0ad20000000p+0	0x1.5d6b140000000p+0	0x1.c2ddb20000000p+10
261	0x1.ea9a700000000p-4	0x1.1996e60000000p+4	0x1.b8c0900000000p+3	0x1.5e19600000000p+3	0x1.c2ddb20000000p+10
262	0x1.fb945a0000000p-5	0x1.5338980000000p+1	0x1.150f4a0000000p+1	0x1.7c8bf00000000p+0	0x1.c2ddb40000000p+10
263	0x1.285e860000000p-4	0x1.3f3aba0000000p+1	0x1.0970a40000000p+1	0x1.57db3c0000000p+0	0x1.c2ddb40000000p+10
264	0x1.ec386e0000000p-5	0x1.8ec5f40000000p+1	0x1.349e400000000p+1	0x1.f231700000000p+0	0x1.c2ddb40000000p+10
265	0x1.6185180000000p-4	0x1.742bac0000000p+1	0x1.151d660000000p+1	0x1.e0cc240000000p+0	0x1.c2ddb40000000p+10
266	0x1.d306340000000p-5	0x1.af58700000000p+2	0x1.3a5f2c0000000p+2	0x1.25fa720000000p+2	0x1.c2ddb40000000p+10
267	0x1.1e847e0000000p-4	0x1.72b45e0000000p+4	0x1.1392160000000p+4	0x1.ef51ac0000000p+3	0x1.c2ddb40000000p+10
268	0x1.0116fa0000000p-4	0x1.45a80a0000000p+1	0x1.0946360000000p+1	0x1.6e0da00000000p+0	0x1.c2ddb40000000p+10
269	0x1.bb1b600000000p-5	0x1.4b7e5a0000000p+1	0x1.16771e0000000p+1	0x1.5f2ede0000000p+0	0x1.c2ddb40000000p+10
270	0x1.f9d1a40000000p-5	0x1.55948e0000000p+0	0x1.1bc0420000000p+0	0x1.50c4aa0000000p-1	0x1.c2ddb40000000p+10
271	0x1.4801f80000000p-4	0x1.ebb3fe0000000p+1	0x1.6e493c0000000p+1	0x1.4478000000000p+1	0x1.c2ddb40000000p+10
272	0x1.c98dd60000000p-5	0x1.1acee80000000p+1	0x1.d495800000000p+0	0x1.3482900000000p+0	0x1.c2ddb40000000p+10
273	0x1.ad80560000000p-4	0x1.a4d3720000000p+5	0x1.4361940000000p+5	0x1.0d0ce40000000p+5	0x1.c2ddb40000000p+10
274	0x1.9cdd7e0000000p-5	0x1.26d6d00000000p+1	0x1.d878380000000p+0	0x1.5cef780000000p+0	0x1.c2ddb40000000p+10
275	0x1.7402ae0000000p-5	0x1.29f5a20000000p+2	0x1.babd9e0000000p+1	0x1.8b88f40000000p+1	0x1.c2ddb40000000p+10
276	0x1.d62c2e0000000p-5	0x1.d0d43a0000000p+1	0x1.7d50b20000000p+1	0x1.02aa600000000p+1	0x1.c2ddb40000000p+10
277	0x1.98b5420000000p-4	0x1.1686820000000p+1	0x1.b517760000000p+0	0x1.39f93e0000000p+0	0x1.c2ddb40000000p+10
278	0x1.306c5e0000000p-4	0x1.59f6480000000p+1	0x1.08f48a0000000p+1	0x1.b1aa240000000p+0	0x1.c2ddb40000000p+10
279	0x1.94d33e0000000p-5	0x1.4e5a240000000p+1	0x1.1d57b80000000p+1	0x1.5397640000000p+0	0x1.c2ddb40000000p+10
280	0x1.7f54220000000p-5	0x1.de1e260000000p+0	0x1.8ed8e60000000p+0	0x1.f3a3fa0000000p-1	0x1.c2ddb40000000p+10
281	0x1.dacf940000000p-5	0x1.4c06380000000p+1	0x1.08b56a0000000p+1	0x1.8981f40000000p+0	0x1.c2ddb40000000p+10
282	0x1.4a78c00000000p-4	0x1.2adc9c0000000p+1	0x1.f3d9480000000p+0	0x1.31af0e0000000p+0	0x1.c2ddb60000000p+10
283	0x1.4f62ee0000000p-4	0x1.e5a4e80000000p+0	0x1.4b097e0000000p+0	0x1.51c40e0000000p+0	0x1.c2ddb60000000p+10
284	0x1.ce2a060000000p-5	0x1.4aa2660000000p+1	0x1.1da1fa0000000p+1	0x1.431bfa0000000p+0	0x1.c2ddb60000000p+10
285	0x1.10f0e60000000p-4	0x1.4c2b300000000p+2	0x1.08ca140000000p+2	0x1.8cec600000000p+1	0x1.c2ddb60000000p+10
286	0x1.ed1e1e0000000p-5	0x1.3263ac0000000p+6	0x1.cffc880000000p+5	0x1.9022020000000p+5	0x1.c2ddb60000000p+10
287	0x1.be80000000000p-4	0x1.829be60000000p+1	0x1.373ef40000000p+1	0x1.834b3c0000000p+0	0x1.c2ddb60000000p+10
288	0x1.99807a0000000p-4	0x1.0c0e900000000p+3	0x1.9e77540000000p+2	0x1.5163900000000p+2	0x1.c2ddb40000000p+10
289	0x1.13f0aa0000000p-5	0x1.77e1420000000p+0	0x1.2e9d480000000p+0	0x1.a460260000000p-1	0x1.c2ddb60000000p+10
290	0x1.ac2d2e0000000p-5	0x1.7de8f00000000p+4	0x1.e2a2d40000000p+3	0x1.27f07c0000000p+4	0x1.c2ddb60000000p+10
291	0x1.6ac5e60000000p-5	0x1.0c450c0000000p+1	0x1.bac1660000000p+0	0x1.233e820000000p+0	0x1.c2ddb60000000p+10
292	0x1.8ac3bc0000000p-5	0x1.64bdda0000000p+0	0x1.1854c40000000p+0	0x1.a56e4e0000000p-1	0x1.c2ddb60000000p+10
293	0x1.5f703a0000000p-4	0x1.acb5160000000p+0	0x1.5fcfa40000000p+0	0x1.bc6e1c0000000p-1	0x1.c2ddb60000000p+10
294	0x1.5df8e80000000p-5	0x1.3937400000000p+1	0x1.dbd27c0000000p+0	0x1.8c95a40000000p+0	0x1.c2ddb60000000p+10
295	0x1.2d8c660000000p-5	0x1.db4f120000000p+0	0x1.7c8aea0000000p+0	0x1.1738720000000p+0	0x1.c2ddb60000000p+10
296	0x1.9c76540000000p-5	0x1.44c5ce0000000p+1	0x1.073ee20000000p+1	0x1.71b27c0000000p+0	0x1.c2ddb60000000p+10
297	0x1.6669ae0000000p-5	0x1.34c7320000000p+0	0x1.f2b2540000000p-1	0x1.4c6dbe0000000p-1	0x1.c2ddb60000000p+10
298	0x1.0c0ae00000000p-4	0x1.ad8f520000000p+0	0x1.64c4a40000000p+0	0x1.af0b5c0000000p-1	0x1.c2ddb60000000p+10
299	0x1.072f8e0000000p-4	0x1.3fc2580000000p+1	0x1.fdd12c0000000p+0	0x1.7aabdc0000000p+0	0x1.c2ddb60000000p+10
300	0x1.f032060000000p-5	0x1.66377e0000000p+1	0x1.1198160000000p+1	0x1.c398240000000p+0	0x1.c2ddb60000000p+10
301	0x1.5788d40000000p-4	0x1.30164c0000000p+1	0x1.f5d5620000000p+0	0x1.4103300000000p+0	0x1.c2ddb60000000p+10
302	0x1.9b7d140000000p-5	0x1.9161bc0000000p+1	0x1.47fd460000000p+1	0x1.c2c5400000000p+0	0x1.c2ddb60000000p+10
303	0x1.07c7c00000000p-4	0x1.4a071c0000000p+1	0x1.00b4d40000000p+1	0x1.92e3fc0000000p+0	0x1.c2ddb60000000p+10
304	0x1.b662360000000p-5	0x1.14f6780000000p+1	0x1.b599840000000p+0	0x1.4bafcc0000000p+0	0x1.c2ddb60000000p+10
305	0x1.f12bfa0000000p-5	0x1.1b20a20000000p+1	0x1.cbdb6e0000000p+0	0x1.43ca600000000p+0	0x1.c2ddb60000000p+10
306	0x1.30087e0000000p-4	0x1.16f7e60000000p+6	0x1.b6c1820000000p+5	0x1.586db20000000p+5	0x1.c2ddb60000000p+10
307	0x1.20762a0000000p-5	0x1.96c2e40000000p+0	0x1.51a8840000000p+0	0x1.b165280000000p-1	0x1.c2ddb60000000p+10
308	0x1.c6178e0000000p-5	0x1.37c5620000000p+0	0x1.054a000000000p+0	0x1.2915fa0000000p-1	0x1.c2ddb60000000p+10
309	0x1.0374740000000p-4	0x1.96ed6c0000000p+0	0x1.5352ca0000000p+0	0x1.7e16640000000p-1	0x1.c2ddb60000000p+10
310	0x1.def1b40000000p-5	0x1.f516da0000000p+0	0x1.ad286c0000000p+0	0x1.e4b52e0000000p-1	0x1.c2ddb60000000p+10
311	0x1.c10b840000000p-6	0x1.a58b360000000p+0	0x1.5e13700000000p+0	0x1.c2d6440000000p-1	0x1.c2ddb80000000p+10
312	0x1.c4fa4e0000000p-5	0x1.ec3a940000000p+0	0x1.85678a0000000p+0	0x1.20c1b20000000p+0	0x1.c2ddb80000000p+10
313	0x1.b920ca0000000p-5	0x1.f240700000000p+0	0x1.ab26900000000p+0	0x1.e3640c0000000p-1	0x1.c2ddb80000000p+10
314	0x1.934aa40000000p-5	0x1.d277ba0000000p+0	0x1.5e01b20000000p+0	0x1.268cba0000000p+0	0x1.c2ddb80000000p+10
315	0x1.db08fe0000000p-5	0x1.691fe40000000p+2	0x1.2752a80000000p+2	0x1.96e9840000000p+1	0x1.c2ddb80000000p+10
316	0x1.b0c14e0000000p-5	0x1.5ecd7a0000000p+0	0x1.15d1760000000p+0	0x1.9c92980000000p-1	0x1.c2ddb80000000p+10
317	0x1.e75d2e0000000p-5	0x1.423e7e0000000p+1	0x1.06bb860000000p+1	0x1.6c3bfe0000000p+0	0x1.c2ddb80000000p+10
318	0x1.4b95e40000000p-5	0x1.57f0cc0000000p+0	0x1.0aec8c0000000p+0	0x1.9cccb00000000p-1	0x1.c2ddb80000000p+10
319	0x1.7719ae0000000p-5	0x1.bd40a40000000p+0	0x1.793d680000000p+0	0x1.b64a1e0000000p-1	0x1.c2ddb80000000p+10
320	0x1.a92dba0000000p-5	0x1.68d33c0000000p+0	0x1.25e7160000000p+0	0x1.7ec5400000000p-1	0x1.c2ddb80000000p+10
321	0x1.1531b20000000p-3	0x1.151e880000000p+3	0x1.a4063e0000000p+2	0x1.646f080000000p+2	0x1.c2ddb80000000p+10
322	0x1.dbd6160000000p-5	0x1.0b78de0000000p+1	0x1.ab974c0000000p+0	0x1.38f1580000000p+0	0x1.c2ddb80000000p+10
323	0x1.0a419c0000000p-5	0x1.e1fa0e0000000p+0	0x1.97944a0000000p+0	0x1.e2a4b00000000p-1	0x1.c2ddb80000000p+10
324	0x1.6baafe0000000p-5	0x1.7e8f1e0000000p+0	0x1.3f6be00000000p+0	0x1.8acec00000000p-1	0x1.c2ddba0000000p+10
325	0x1.d8e09a0000000p-5	0x1.64954e0000000p+0	0x1.22e1c80000000p+0	0x1.83299c0000000p-1	0x1.c2ddba0000000p+10
326	0x1.5e5b2e0000000p-5	0x1.72b6980000000p+1	0x1.35d5820000000p+1	0x1.8da93a0000000p+0	0x1.c2ddb80000000p+10
327	0x1.08e6740000000p-4	0x1.65ee480000000p+0	0x1.33e0240000000p+0	0x1.524f8c0000000p-1	0x1.c2ddb80000000p+10
328	0x1.6efc6e0000000p-5	0x1.6dfbd40000000p+0	0x1.263eea0000000p+0	0x1.a2f7f20000000p-1	0x1.c2ddb80000000p+10
329	0x1.3d49160000000p-5	0x1.1f64f20000000p+0	0x1.e8ce460000000p-1	0x1.0b44a20000000p-1	0x1.c2ddb80000000p+10
330	0x1.42ec460000000p-5	0x1.c6a6320000000p-1	0x1.7e85e60000000p-1	0x1.a1cbe20000000p-2	0x1.c2ddb80000000p+10
331	0x1.28f9e00000000p-5	0x1.38aade0000000p+0	0x1.fd5e3c0000000p-1	0x1.5698ec0000000p-1	0x1.c2ddb80000000p+10
332	0x1.be58600000000p-5	0x1.0d251e0000000p+1	0x1.ad087e0000000p+0	0x1.3dcdca0000000p+0	0x1.c2ddba0000000p+10
333	0x1.9a6cf40000000p-5	0x1.f8386c0000000p+0	0x1.a9bbf00000000p+0	0x1.00d7e20000000p+0	0x1.c2ddba0000000p+10
334	0x1.37cb2e0000000p-5	0x1.06686c0000000p+1	0x1.8339d80000000p+0	0x1.5ac8de0000000p+0	0x1.c2ddba0000000p+10
335	0x1.0b19200000000p-4	0x1.bf420a0000000p+1	0x1.898dbc0000000p+1	0x1.99b7860000000p+0	0x1.c2ddba0000000p+10
336	0x1.e00f460000000p-5	0x1.28b6a00000000p+2	0x1.b936de0000000p+1	0x1.89c4b60000000p+1	0x1.c2ddba0000000p+10
337	0x1.a7d24a0000000p-5	0x1.5f1c080000000p+1	0x1.287fc00000000p+1	0x1.70a4720000000p+0	0x1.c2ddba0000000p+10
338	0x1.8a66da0000000p-5	0x1.6187740000000p+0	0x1.1544340000000p+0	0x1.92361c0000000p-1	0x1.c2ddba0000000p+10
339	0x1.8823040000000p-5	0x1.0d14400000000p+1	0x1.b72d840000000p+0	0x1.2dbff60000000p+0	0x1.c2ddba0000000p+10
340	0x1.2e169a0000000p-4	0x1.18df060000000p+1	0x1.d353a80000000p+0	0x1.2c0ede0000000p+0	0x1.c2ddba0000000p+10
341	0x1.ce95c60000000p-5	0x1.3b31a60000000p+1	0x1.0332dc0000000p+1	0x1.5942ec0000000p+0	0x1.c2ddbc0000000p+10
342	0x1.117a500000000p-5	0x1.9da8f20000000p+0	0x1.55e0140000000p+0	0x1.c53a2c0000000p-1	0x1.c2ddbc0000000p+10
343	0x1.04e2e80000000p-4	0x1.88e8b20000000p+1	0x1.32a5460000000p+1	0x1.e1d0ee0000000p+0	0x1.c2ddbc0000000p+10
344	0x1.56167e0000000p-5	0x1.3400620000000p+0	0x1.f6ae520000000p-1	0x1.45eeac0000000p-1	0x1.c2ddbc0000000p+10
345	0x1.4d32d20000000p-5	0x1.196f400000000p+1	0x1.d045160000000p+0	0x1.37d7d80000000p+0	0x1.c2ddbc0000000p+10
346	0x1.0a11d60000000p-4	0x1.6499340000000p+1	0x1.1130000000000p+1	0x1.c2816c0000000p+0	0x1.c2ddbc0000000p+10
347	0x1.2506540000000p-4	0x1.29866c0000000p+1	0x1.d68e7c0000000p+0	0x1.55a9ea0000000p+0	0x1.c2ddbc0000000p+10
348	0x1.3762160000000p-5	0x1.cb5e740000000p+0	0x1.68a8fc0000000p+0	0x1.16246e0000000p+0	0x1.c2ddbc0000000p+10
349	0x1.b472860000000p-5	0x1.7ef61a0000000p+1	0x1.e78e160000000p+0	0x1.254ce00000000p+1	0x1.c2ddbc0000000p+10
350	0x1.6807d60000000p-5	0x1.62607e0000000p+0	0x1.2037ce0000000p+0	0x1.6dab740000000p-1	0x1.c2ddbc0000000p+10
351	0x1.2896a60000000p-5	0x1.b2fd760000000p+0	0x1.74e5a40000000p+0	0x1.ad73260000000p-1	0x1.c2ddbc0000000p+10
352	0x1.ab574e0000000p-6	0x1.2e903c0000000p-1	0x1.02d4540000000p-1	0x1.d7dcee0000000p-3	0x1.c2ddbc0000000p+10
353	0x1.0cbbf00000000p-5	0x1.f1196e0000000p+0	0x1.5c06740000000p+0	0x1.5b94e80000000p+0	0x1.c2ddbc0000000p+10
