2026/09/14 08:02:16.552, 6, 0, 0
2026/09/14 08:02:16.554, 7, 0, 0
2026/09/14 08:02:17.055, 6, 0, 0
2026/09/14 08:02:17.055, 7, 0, 0
2026/09/14 08:02:17.555, 6, 0, 0
2026/09/14 08:02:17.555, 7, 0, 0
2026/09/14 08:02:18.160, 6, 0, 0
2026/09/14 08:02:18.160, 7, 0, 0
2026/09/14 08:02:18.660, 6, 0, 0
2026/09/14 08:02:18.798, 7, 0, 0
2026/09/14 08:02:19.299, 6, 0, 0
2026/09/14 08:02:19.299, 7, 0, 0
2026/09/14 08:02:19.799, 6, 0, 0
2026/09/14 08:02:19.800, 7, 0, 0
2026/09/14 08:02:20.419, 6, 0, 0
2026/09/14 08:02:20.419, 7, 0, 0
2026/09/14 08:02:20.919, 6, 0, 0
2026/09/14 08:02:20.919, 7, 0, 0
2026/09/14 08:02:21.542, 6, 0, 0
2026/09/14 08:02:21.542, 7, 0, 0
2026/09/14 08:02:22.042, 6, 0, 0
2026/09/14 08:02:22.042, 7, 0, 0
2026/09/14 08:02:22.663, 6, 0, 0
2026/09/14 08:02:22.663, 7, 0, 0
2026/09/14 08:02:23.163, 6, 0, 0
2026/09/14 08:02:23.163, 7, 0, 0
2026/09/14 08:02:23.795, 6, 0, 4
2026/09/14 08:02:23.805, 7, 0, 1
2026/09/14 08:02:24.307, 6, 0, 4
2026/09/14 08:02:24.426, 7, 0, 1
2026/09/14 08:02:24.926, 6, 0, 4
2026/09/14 08:02:24.926, 7, 0, 4
2026/09/14 08:02:25.427, 6, 0, 21
2026/09/14 08:02:25.437, 7, 0, 21
2026/09/14 08:02:25.941, 6, 2, 77527
2026/09/14 08:02:25.942, 7, 2, 427
2026/09/14 08:02:26.442, 6, 0, 77527
2026/09/14 08:02:26.442, 7, 0, 427
2026/09/14 08:02:26.942, 6, 0, 77527
2026/09/14 08:02:26.942, 7, 0, 427
2026/09/14 08:02:27.443, 6, 0, 77529
2026/09/14 08:02:27.443, 7, 0, 427
2026/09/14 08:02:27.943, 6, 0, 77529
2026/09/14 08:02:27.943, 7, 0, 427
2026/09/14 08:02:28.443, 6, 0, 77529
2026/09/14 08:02:28.444, 7, 0, 427
2026/09/14 08:02:28.944, 6, 0, 77529
2026/09/14 08:02:28.944, 7, 0, 427
2026/09/14 08:02:29.444, 6, 0, 77529
2026/09/14 08:02:29.444, 7, 0, 427
2026/09/14 08:02:29.944, 6, 0, 77529
2026/09/14 08:02:29.944, 7, 0, 427
