2026/08/27 01:25:12.736, 0, 0 %, 0 %, 1017 MiB, 65.29 W
2026/08/27 01:25:12.740, 1, 0 %, 0 %, 9 MiB, 67.91 W
2026/08/27 01:25:13.241, 0, 0 %, 0 %, 1017 MiB, 65.29 W
2026/08/27 01:25:13.353, 1, 0 %, 0 %, 9 MiB, 67.91 W
2026/08/27 01:25:13.970, 0, 0 %, 0 %, 1017 MiB, 80.01 W
2026/08/27 01:25:13.970, 1, 0 %, 0 %, 9 MiB, 79.08 W
2026/08/27 01:25:14.474, 0, 0 %, 0 %, 1017 MiB, 80.01 W
2026/08/27 01:25:14.541, 1, 0 %, 0 %, 9 MiB, 79.08 W
2026/08/27 01:25:15.175, 0, 0 %, 0 %, 1017 MiB, 73.84 W
2026/08/27 01:25:15.175, 1, 0 %, 0 %, 9 MiB, 86.34 W
2026/08/27 01:25:15.679, 0, 0 %, 0 %, 1017 MiB, 52.78 W
2026/08/27 01:25:15.680, 1, 0 %, 0 %, 9 MiB, 70.61 W
2026/08/27 01:25:16.183, 0, 0 %, 0 %, 1017 MiB, 52.78 W
2026/08/27 01:25:16.234, 1, 0 %, 0 %, 9 MiB, 70.61 W
2026/08/27 01:25:16.856, 0, 0 %, 0 %, 1017 MiB, 51.26 W
2026/08/27 01:25:16.856, 1, 0 %, 0 %, 9 MiB, 59.43 W
2026/08/27 01:25:17.360, 0, 0 %, 0 %, 1017 MiB, 51.26 W
2026/08/27 01:25:17.383, 1, 0 %, 0 %, 9 MiB, 59.43 W
2026/08/27 01:25:18.005, 0, 0 %, 0 %, 1017 MiB, 70.58 W
2026/08/27 01:25:18.005, 1, 0 %, 0 %, 9 MiB, 68.69 W
2026/08/27 01:25:18.510, 0, 0 %, 0 %, 1017 MiB, 70.58 W
2026/08/27 01:25:18.533, 1, 0 %, 0 %, 9 MiB, 68.69 W
2026/08/27 01:25:19.036, 0, 0 %, 0 %, 1017 MiB, 83.01 W
2026/08/27 01:25:19.036, 1, 0 %, 0 %, 9 MiB, 72.84 W
2026/08/27 01:25:19.572, 0, 0 %, 0 %, 1017 MiB, 83.01 W
2026/08/27 01:25:19.572, 1, 0 %, 0 %, 9 MiB, 66.61 W
2026/08/27 01:25:20.075, 0, 0 %, 0 %, 1017 MiB, 71.31 W
2026/08/27 01:25:20.076, 1, 0 %, 0 %, 9 MiB, 66.61 W
2026/08/27 01:25:20.578, 0, 0 %, 0 %, 1017 MiB, 71.31 W
2026/08/27 01:25:20.644, 1, 0 %, 0 %, 9 MiB, 66.61 W
2026/08/27 01:25:21.266, 0, 0 %, 0 %, 1017 MiB, 52.36 W
2026/08/27 01:25:21.266, 1, 0 %, 0 %, 9 MiB, 56.38 W
2026/08/27 01:25:21.769, 0, 0 %, 0 %, 1017 MiB, 63.27 W
2026/08/27 01:25:21.786, 1, 0 %, 0 %, 9 MiB, 61.45 W
2026/08/27 01:25:22.406, 0, 0 %, 0 %, 1017 MiB, 63.27 W
2026/08/27 01:25:22.406, 1, 0 %, 0 %, 9 MiB, 61.45 W
2026/08/27 01:25:22.907, 0, 0 %, 0 %, 1017 MiB, 82.10 W
2026/08/27 01:25:22.932, 1, 0 %, 0 %, 9 MiB, 73.69 W
2026/08/27 01:25:23.550, 0, 0 %, 0 %, 1017 MiB, 82.10 W
2026/08/27 01:25:23.551, 1, 0 %, 0 %, 9 MiB, 73.69 W
2026/08/27 01:25:24.057, 0, 0 %, 0 %, 1017 MiB, 76.37 W
2026/08/27 01:25:24.197, 1, 0 %, 0 %, 9 MiB, 77.29 W
2026/08/27 01:25:24.846, 0, 0 %, 0 %, 1017 MiB, 57.11 W
2026/08/27 01:25:24.846, 1, 0 %, 0 %, 9 MiB, 62.16 W
2026/08/27 01:25:25.349, 0, 0 %, 0 %, 1017 MiB, 57.11 W
2026/08/27 01:25:25.420, 1, 0 %, 0 %, 9 MiB, 62.16 W
2026/08/27 01:25:26.043, 0, 0 %, 0 %, 1017 MiB, 56.17 W
2026/08/27 01:25:26.043, 1, 0 %, 0 %, 9 MiB, 56.69 W
2026/08/27 01:25:26.549, 0, 0 %, 0 %, 1017 MiB, 56.17 W
2026/08/27 01:25:26.560, 1, 0 %, 0 %, 9 MiB, 71.60 W
2026/08/27 01:25:27.177, 0, 0 %, 0 %, 1017 MiB, 75.19 W
2026/08/27 01:25:27.178, 1, 0 %, 0 %, 9 MiB, 71.60 W
2026/08/27 01:25:27.680, 0, 0 %, 0 %, 1017 MiB, 75.19 W
2026/08/27 01:25:27.727, 1, 0 %, 0 %, 9 MiB, 76.75 W
2026/08/27 01:25:28.368, 0, 0 %, 0 %, 1017 MiB, 82.00 W
2026/08/27 01:25:28.368, 1, 0 %, 0 %, 9 MiB, 76.75 W
2026/08/27 01:25:28.872, 0, 0 %, 0 %, 1017 MiB, 68.84 W
2026/08/27 01:25:28.872, 1, 0 %, 0 %, 9 MiB, 62.65 W
2026/08/27 01:25:29.378, 0, 0 %, 0 %, 1017 MiB, 68.84 W
2026/08/27 01:25:29.438, 1, 0 %, 0 %, 9 MiB, 62.65 W
2026/08/27 01:25:30.063, 0, 0 %, 0 %, 1017 MiB, 52.91 W
2026/08/27 01:25:30.063, 1, 0 %, 0 %, 9 MiB, 53.83 W
2026/08/27 01:25:30.564, 0, 0 %, 0 %, 1017 MiB, 52.91 W
2026/08/27 01:25:30.578, 1, 0 %, 0 %, 9 MiB, 72.05 W
2026/08/27 01:25:31.194, 0, 0 %, 0 %, 1017 MiB, 63.71 W
2026/08/27 01:25:31.196, 1, 0 %, 0 %, 9 MiB, 72.05 W
2026/08/27 01:25:31.700, 0, 0 %, 0 %, 1017 MiB, 63.71 W
2026/08/27 01:25:31.723, 1, 0 %, 0 %, 9 MiB, 85.34 W
2026/08/27 01:25:32.359, 0, 0 %, 0 %, 1017 MiB, 81.78 W
2026/08/27 01:25:32.361, 1, 0 %, 0 %, 9 MiB, 85.34 W
2026/08/27 01:25:32.866, 0, 0 %, 0 %, 1017 MiB, 73.75 W
2026/08/27 01:25:32.866, 1, 0 %, 0 %, 9 MiB, 85.34 W
2026/08/27 01:25:33.371, 0, 0 %, 0 %, 1017 MiB, 73.75 W
2026/08/27 01:25:33.427, 1, 0 %, 0 %, 9 MiB, 70.76 W
2026/08/27 01:25:34.054, 0, 0 %, 0 %, 1017 MiB, 58.57 W
2026/08/27 01:25:34.054, 1, 0 %, 0 %, 9 MiB, 56.42 W
2026/08/27 01:25:34.557, 0, 0 %, 0 %, 1017 MiB, 58.57 W
2026/08/27 01:25:34.599, 1, 0 %, 0 %, 9 MiB, 63.67 W
2026/08/27 01:25:35.217, 0, 0 %, 0 %, 1017 MiB, 58.68 W
2026/08/27 01:25:35.217, 1, 0 %, 0 %, 9 MiB, 63.67 W
2026/08/27 01:25:35.723, 0, 0 %, 0 %, 1017 MiB, 58.68 W
2026/08/27 01:25:35.744, 1, 0 %, 0 %, 9 MiB, 72.29 W
2026/08/27 01:25:36.363, 0, 0 %, 0 %, 1017 MiB, 68.05 W
2026/08/27 01:25:36.363, 1, 0 %, 0 %, 9 MiB, 72.29 W
2026/08/27 01:25:36.868, 0, 0 %, 0 %, 1017 MiB, 69.64 W
2026/08/27 01:25:36.980, 1, 0 %, 0 %, 9 MiB, 71.73 W
2026/08/27 01:25:37.633, 0, 0 %, 0 %, 1017 MiB, 56.19 W
2026/08/27 01:25:37.633, 1, 0 %, 0 %, 9 MiB, 71.73 W
2026/08/27 01:25:38.138, 0, 0 %, 0 %, 1017 MiB, 56.19 W
2026/08/27 01:25:38.220, 1, 0 %, 0 %, 9 MiB, 60.54 W
2026/08/27 01:25:38.839, 0, 0 %, 0 %, 1017 MiB, 55.05 W
2026/08/27 01:25:38.839, 1, 0 %, 0 %, 9 MiB, 59.81 W
2026/08/27 01:25:39.341, 0, 0 %, 0 %, 1017 MiB, 55.05 W
2026/08/27 01:25:39.366, 1, 0 %, 0 %, 9 MiB, 59.81 W
2026/08/27 01:25:39.985, 0, 0 %, 0 %, 1017 MiB, 71.26 W
2026/08/27 01:25:39.986, 1, 0 %, 0 %, 9 MiB, 70.87 W
2026/08/27 01:25:40.495, 0, 0 %, 0 %, 1017 MiB, 71.26 W
2026/08/27 01:25:40.540, 1, 0 %, 0 %, 9 MiB, 70.87 W
2026/08/27 01:25:41.178, 0, 0 %, 0 %, 1017 MiB, 73.99 W
2026/08/27 01:25:41.179, 1, 0 %, 0 %, 9 MiB, 72.86 W
2026/08/27 01:25:41.691, 0, 0 %, 0 %, 1017 MiB, 55.99 W
2026/08/27 01:25:41.691, 1, 0 %, 0 %, 9 MiB, 72.86 W
2026/08/27 01:25:42.201, 0, 0 %, 0 %, 1017 MiB, 55.99 W
2026/08/27 01:25:42.220, 1, 0 %, 0 %, 9 MiB, 63.65 W
2026/08/27 01:25:42.840, 0, 0 %, 0 %, 1017 MiB, 53.42 W
2026/08/27 01:25:42.841, 1, 0 %, 0 %, 9 MiB, 61.37 W
2026/08/27 01:25:43.352, 0, 0 %, 0 %, 1017 MiB, 53.42 W
2026/08/27 01:25:43.366, 1, 0 %, 0 %, 9 MiB, 61.37 W
2026/08/27 01:25:43.877, 0, 0 %, 0 %, 1017 MiB, 74.76 W
2026/08/27 01:25:43.878, 1, 0 %, 0 %, 9 MiB, 70.50 W
2026/08/27 01:25:44.391, 0, 0 %, 0 %, 1017 MiB, 74.76 W
2026/08/27 01:25:44.391, 1, 0 %, 0 %, 9 MiB, 70.50 W
2026/08/27 01:25:44.897, 0, 0 %, 0 %, 1017 MiB, 79.50 W
2026/08/27 01:25:44.960, 1, 0 %, 0 %, 9 MiB, 72.63 W
2026/08/27 01:25:45.612, 0, 0 %, 0 %, 1017 MiB, 60.04 W
