step	loss.hex	grad_norm.hex	llm_grad_norm.hex	mem_enc_norm.hex	param_norm.hex
361	0x1.6381ee0000000p-5	0x1.870aaa0000000p+1	0x1.4549720000000p+1	0x1.ada08e0000000p+0	0x1.c2c5f40000000p+10
362	0x1.bade200000000p-6	0x1.45ba740000000p+1	0x1.0d12e40000000p+1	0x1.6947a60000000p+0	0x1.c2c5f40000000p+10
363	0x1.3508080000000p-5	0x1.46d0f00000000p+1	0x1.08e1020000000p+1	0x1.7a51d60000000p+0	0x1.c2c5f40000000p+10
364	0x1.59d7e20000000p-5	0x1.ad99080000000p+0	0x1.70a65c0000000p+0	0x1.a559f80000000p-1	0x1.c2c5f40000000p+10
365	0x1.bbeee00000000p-5	0x1.b0e88a0000000p+0	0x1.85b1e20000000p+0	0x1.440bd00000000p-1	0x1.c2c5f40000000p+10
366	0x1.3c341a0000000p-5	0x1.08a9380000000p+1	0x1.cecc400000000p+0	0x1.eb758e0000000p-1	0x1.c2c5f40000000p+10
367	0x1.643d3e0000000p-5	0x1.77f05e0000000p+0	0x1.4b2f640000000p+0	0x1.4442800000000p-1	0x1.c2c5f40000000p+10
368	0x1.8146700000000p-5	0x1.f9284c0000000p+0	0x1.b6b55a0000000p+0	0x1.df93d20000000p-1	0x1.c2c5f40000000p+10
369	0x1.a515540000000p-5	0x1.2038a60000000p+1	0x1.ed25b80000000p+0	0x1.1fcbec0000000p+0	0x1.c2c5f40000000p+10
370	0x1.a6d0060000000p-5	0x1.44159c0000000p+1	0x1.0e183c0000000p+1	0x1.5cf39c0000000p+0	0x1.c2c5f40000000p+10
371	0x1.40d3100000000p-5	0x1.c836340000000p+0	0x1.7ef91a0000000p+0	0x1.dbb7dc0000000p-1	0x1.c2c5f40000000p+10
372	0x1.0752ce0000000p-4	0x1.9dfe0e0000000p+0	0x1.5ee4860000000p+0	0x1.980b2c0000000p-1	0x1.c2c5f40000000p+10
373	0x1.24641a0000000p-5	0x1.93d0620000000p+0	0x1.59bec00000000p+0	0x1.93e47e0000000p-1	0x1.c2c5f40000000p+10
374	0x1.2b7f0e0000000p-5	0x1.33d4d80000000p+1	0x1.0867d40000000p+1	0x1.2c143e0000000p+0	0x1.c2c5f40000000p+10
375	0x1.877fe20000000p-5	0x1.90143e0000000p+3	0x1.5142500000000p+3	0x1.ac75200000000p+2	0x1.c2c5f40000000p+10
376	0x1.38b7500000000p-5	0x1.eb8c360000000p+1	0x1.9e1c640000000p+1	0x1.0575660000000p+1	0x1.c2c5f40000000p+10
377	0x1.8e088a0000000p-5	0x1.8eb6fc0000000p+0	0x1.58c0ac0000000p+0	0x1.5e67d80000000p-1	0x1.c2c5f40000000p+10
378	0x1.9959ea0000000p-6	0x1.b810340000000p-1	0x1.7cd4a40000000p-1	0x1.842d460000000p-2	0x1.c2c5f40000000p+10
379	0x1.6d0bd00000000p-5	0x1.760e8a0000000p+0	0x1.3b7d260000000p+0	0x1.765ab80000000p-1	0x1.c2c5f40000000p+10
380	0x1.89acb60000000p-5	0x1.7576fc0000000p+0	0x1.439c1a0000000p+0	0x1.6052c40000000p-1	0x1.c2c5f40000000p+10
381	0x1.9485a60000000p-5	0x1.7b7ed80000000p+0	0x1.4bd4540000000p+0	0x1.5c815c0000000p-1	0x1.c2c5f40000000p+10
382	0x1.2047100000000p-5	0x1.7583740000000p+0	0x1.350d1e0000000p+0	0x1.9504360000000p-1	0x1.c2c5f40000000p+10
383	0x1.66dc0c0000000p-5	0x1.7d7ec20000000p+0	0x1.4542340000000p+0	0x1.714b500000000p-1	0x1.c2c5f40000000p+10
384	0x1.42d74e0000000p-4	0x1.94896e0000000p+5	0x1.2e17460000000p+5	0x1.0d05020000000p+5	0x1.c2c5f60000000p+10
385	0x1.a7c59e0000000p-6	0x1.3d59b80000000p+0	0x1.0ade1c0000000p+0	0x1.49a6ea0000000p-1	0x1.c2c5f60000000p+10
386	0x1.1d1ca60000000p-5	0x1.e552cc0000000p-1	0x1.9ef65e0000000p-1	0x1.ca46000000000p-2	0x1.c2c5f60000000p+10
387	0x1.6b63b20000000p-5	0x1.591fc20000000p+0	0x1.23ad9c0000000p+0	0x1.5b540a0000000p-1	0x1.c2c5f60000000p+10
388	0x1.bdea140000000p-6	0x1.e8138c0000000p-1	0x1.9ca67a0000000p-1	0x1.e0947a0000000p-2	0x1.c2c5f60000000p+10
389	0x1.285f2e0000000p-5	0x1.ae21140000000p-1	0x1.743fac0000000p-1	0x1.752ed20000000p-2	0x1.c2c5f60000000p+10
390	0x1.cb102e0000000p-6	0x1.cf4fae0000000p+0	0x1.65bc6a0000000p+0	0x1.2301060000000p+0	0x1.c2c5f60000000p+10
391	0x1.1c782a0000000p-5	0x1.8f9c540000000p+0	0x1.475eaa0000000p+0	0x1.bb73040000000p-1	0x1.c2c5f60000000p+10
392	0x1.ec083a0000000p-6	0x1.08f1640000000p+1	0x1.b573c60000000p+0	0x1.2322a00000000p+0	0x1.c2c5f60000000p+10
393	0x1.7359b80000000p-5	0x1.cb36780000000p+0	0x1.857e0e0000000p+0	0x1.d758b80000000p-1	0x1.c2c5f60000000p+10
394	0x1.a25b900000000p-5	0x1.1578440000000p+1	0x1.a9a09e0000000p+0	0x1.5470060000000p+0	0x1.c2c5f60000000p+10
395	0x1.943d440000000p-6	0x1.bba6aa0000000p+0	0x1.7066b60000000p+0	0x1.e405b80000000p-1	0x1.c2c5f60000000p+10
396	0x1.5f11ae0000000p-6	0x1.aeea3e0000000p-1	0x1.64af180000000p-1	0x1.c449020000000p-2	0x1.c2c5f60000000p+10
397	0x1.44d2d00000000p-5	0x1.389b000000000p+1	0x1.0d257a0000000p+1	0x1.35f0f40000000p+0	0x1.c2c5f60000000p+10
398	0x1.51a8760000000p-5	0x1.2a0bf80000000p+1	0x1.f381a40000000p+0	0x1.3059340000000p+0	0x1.c2c5f60000000p+10
399	0x1.5b4c760000000p-5	0x1.102c4a0000000p+2	0x1.d2959e0000000p+1	0x1.13cbe80000000p+1	0x1.c2c5f60000000p+10
400	0x1.7bccde0000000p-5	0x1.bfe23c0000000p+1	0x1.60c98e0000000p+1	0x1.0ff4860000000p+1	0x1.c2c5f60000000p+10
401	0x1.c6faf40000000p-5	0x1.7eaadc0000000p+0	0x1.4217b20000000p+0	0x1.8766080000000p-1	0x1.c2c5f60000000p+10
402	0x1.0b5e200000000p-5	0x1.63b3580000000p+0	0x1.299b6a0000000p+0	0x1.767b880000000p-1	0x1.c2c5f60000000p+10
403	0x1.b0f17e0000000p-6	0x1.e712620000000p+0	0x1.9ce83a0000000p+0	0x1.f76c100000000p-1	0x1.c2c5f60000000p+10
404	0x1.1d30160000000p-5	0x1.7e44580000000p+0	0x1.38a6460000000p+0	0x1.a5fdb00000000p-1	0x1.c2c5f60000000p+10
405	0x1.04eeae0000000p-4	0x1.3145700000000p+1	0x1.092a5c0000000p+1	0x1.1e930e0000000p+0	0x1.c2c5f60000000p+10
406	0x1.c43b000000000p-6	0x1.626acc0000000p+0	0x1.3bf6ee0000000p+0	0x1.316e200000000p-1	0x1.c2c5f60000000p+10
407	0x1.6a0b6c0000000p-5	0x1.c0ddcc0000000p+0	0x1.7e201a0000000p+0	0x1.bccfb80000000p-1	0x1.c2c5f60000000p+10
408	0x1.22235a0000000p-5	0x1.26320e0000000p+1	0x1.e2b77c0000000p+0	0x1.4bb9f60000000p+0	0x1.c2c5f60000000p+10
409	0x1.a489800000000p-5	0x1.9048680000000p+0	0x1.5717780000000p+0	0x1.70042e0000000p-1	0x1.c2c5f60000000p+10
410	0x1.51ff860000000p-5	0x1.0886460000000p+1	0x1.aa94920000000p+0	0x1.32a3bc0000000p+0	0x1.c2c5f60000000p+10
411	0x1.3411be0000000p-5	0x1.8ecf3e0000000p+2	0x1.29168c0000000p+2	0x1.0933160000000p+2	0x1.c2c5f60000000p+10
412	0x1.0489ea0000000p-4	0x1.b3f4a80000000p+0	0x1.7b6e520000000p+0	0x1.6f77c80000000p-1	0x1.c2c5f60000000p+10
413	0x1.0e3d4a0000000p-5	0x1.04d5040000000p+0	0x1.c639880000000p-1	0x1.dde8f60000000p-2	0x1.c2c5f60000000p+10
414	0x1.6634fe0000000p-6	0x1.57d9fc0000000p+0	0x1.14427e0000000p+0	0x1.8996b60000000p-1	0x1.c2c5f80000000p+10
415	0x1.48cefa0000000p-5	0x1.bd18820000000p+0	0x1.7a69400000000p+0	0x1.c185680000000p-1	0x1.c2c5f80000000p+10
416	0x1.04b8e00000000p-5	0x1.1c27ba0000000p+0	0x1.f896da0000000p-1	0x1.8b3d820000000p-2	0x1.c2c5f80000000p+10
417	0x1.9006260000000p-5	0x1.e034e00000000p+1	0x1.7db0600000000p+1	0x1.1f05980000000p+1	0x1.c2c5fa0000000p+10
418	0x1.4ba2400000000p-6	0x1.77426a0000000p-1	0x1.3d5dce0000000p-1	0x1.52c0a60000000p-2	0x1.c2c5fa0000000p+10
419	0x1.51270c0000000p-5	0x1.c620000000000p+1	0x1.5c094c0000000p+1	0x1.2263240000000p+1	0x1.c2c5fa0000000p+10
420	0x1.db77da0000000p-5	0x1.293d4e0000000p+0	0x1.0272320000000p+0	0x1.e6b7c60000000p-2	0x1.c2c5fa0000000p+10
421	0x1.b43d260000000p-6	0x1.0c6f100000000p+1	0x1.becf020000000p+0	0x1.24e14a0000000p+0	0x1.c2c5fa0000000p+10
422	0x1.07e9a40000000p-4	0x1.abd5be0000000p+1	0x1.79cb200000000p+1	0x1.7df3ec0000000p+0	0x1.c2c5fa0000000p+10
423	0x1.95e7740000000p-6	0x1.6a89780000000p+0	0x1.375e120000000p+0	0x1.6791a40000000p-1	0x1.c2c5fa0000000p+10
424	0x1.e11fd00000000p-6	0x1.1a57200000000p+0	0x1.c07e520000000p-1	0x1.48cdd80000000p-1	0x1.c2c5fa0000000p+10
425	0x1.946c320000000p-6	0x1.73b9ee0000000p+2	0x1.14301a0000000p+2	0x1.f0e5660000000p+1	0x1.c2c5fa0000000p+10
426	0x1.7305880000000p-5	0x1.c2778c0000000p+1	0x1.6d20a40000000p+1	0x1.05a2f60000000p+1	0x1.c2c5fa0000000p+10
427	0x1.0d1ec60000000p-5	0x1.b7149c0000000p+0	0x1.75cd480000000p+0	0x1.bd647c0000000p-1	0x1.c2c5fa0000000p+10
428	0x1.5662740000000p-5	0x1.a7b7ae0000000p+0	0x1.705e740000000p+0	0x1.88154e0000000p-1	0x1.c2c5fa0000000p+10
429	0x1.2d10320000000p-5	0x1.23b4660000000p+1	0x1.e4912c0000000p+0	0x1.3dddb20000000p+0	0x1.c2c5fa0000000p+10
430	0x1.1526700000000p-5	0x1.63827c0000000p+0	0x1.2f306c0000000p+0	0x1.5e189a0000000p-1	0x1.c2c5fa0000000p+10
431	0x1.d1f42a0000000p-5	0x1.5885200000000p+1	0x1.270e0e0000000p+1	0x1.4defc60000000p+0	0x1.c2c5fa0000000p+10
432	0x1.c8fca40000000p-5	0x1.618a5e0000000p+2	0x1.1755080000000p+2	0x1.ae445a0000000p+1	0x1.c2c5fa0000000p+10
433	0x1.094fee0000000p-5	0x1.4c780c0000000p+2	0x1.e7e5d40000000p+1	0x1.c25dc60000000p+1	0x1.c2c5fa0000000p+10
434	0x1.d4404a0000000p-6	0x1.0ff2c20000000p+1	0x1.c855e20000000p+0	0x1.1e504a0000000p+0	0x1.c2c5fa0000000p+10
435	0x1.8169a40000000p-5	0x1.423f1e0000000p+1	0x1.0ab57c0000000p+1	0x1.6389c80000000p+0	0x1.c2c5fa0000000p+10
436	0x1.39621a0000000p-5	0x1.060fb00000000p+1	0x1.a0ab080000000p+0	0x1.39295a0000000p+0	0x1.c2c5fa0000000p+10
437	0x1.0f590e0000000p-5	0x1.650ea80000000p+0	0x1.3096100000000p+0	0x1.4ede700000000p-1	0x1.c2c5fa0000000p+10
438	0x1.5cf98a0000000p-5	0x1.2653ca0000000p+1	0x1.e20ea40000000p+0	0x1.47df900000000p+0	0x1.c2c5fa0000000p+10
439	0x1.2c46560000000p-5	0x1.6494da0000000p+2	0x1.06604a0000000p+2	0x1.e1e10e0000000p+1	0x1.c2c5fa0000000p+10
440	0x1.a4d3660000000p-6	0x1.ec1e0c0000000p+0	0x1.8bf6460000000p+0	0x1.1f899a0000000p+0	0x1.c2c5fa0000000p+10
441	0x1.255a140000000p-5	0x1.9bf4dc0000000p+0	0x1.4d442e0000000p+0	0x1.c8ada40000000p-1	0x1.c2c5fa0000000p+10
442	0x1.c8ecd60000000p-5	0x1.ca66200000000p+1	0x1.6a6b220000000p+1	0x1.12659a0000000p+1	0x1.c2c5fa0000000p+10
443	0x1.87291c0000000p-4	0x1.080ba60000000p+2	0x1.c462c20000000p+1	0x1.e257e60000000p+0	0x1.c2c5fa0000000p+10
444	0x1.f410040000000p-6	0x1.5b55360000000p+0	0x1.2bf1a20000000p+0	0x1.43422c0000000p-1	0x1.c2c5fa0000000p+10
445	0x1.b0de740000000p-5	0x1.4c2a500000000p+0	0x1.24a0f60000000p+0	0x1.1f88da0000000p-1	0x1.c2c5fa0000000p+10
446	0x1.3ce5c40000000p-5	0x1.141e120000000p+0	0x1.e7d9e20000000p-1	0x1.b529720000000p-2	0x1.c2c5fa0000000p+10
447	0x1.54aea40000000p-5	0x1.1324460000000p+0	0x1.dc7c500000000p-1	0x1.e6d0400000000p-2	0x1.c2c5fa0000000p+10
448	0x1.4f5c080000000p-5	0x1.a77e0c0000000p+0	0x1.5eaad20000000p+0	0x1.c17b4e0000000p-1	0x1.c2c5fa0000000p+10
449	0x1.b8e7da0000000p-5	0x1.96d5900000000p+0	0x1.5c7d1c0000000p+0	0x1.404dc60000000p-1	0x1.c2c5fa0000000p+10
450	0x1.f2eb460000000p-6	0x1.5e1dd00000000p+0	0x1.3420300000000p+0	0x1.2d365e0000000p-1	0x1.c2c5fa0000000p+10
451	0x1.6bd19e0000000p-5	0x1.d48c280000000p+0	0x1.83c8b40000000p+0	0x1.4b4c200000000p-1	0x1.c2c5fa0000000p+10
452	0x1.e7c6100000000p-6	0x1.b101000000000p+0	0x1.70de740000000p+0	0x1.adc3ca0000000p-1	0x1.c2c5fa0000000p+10
453	0x1.5bfac60000000p-6	0x1.0f9e140000000p+1	0x1.d119060000000p+0	0x1.136e020000000p+0	0x1.c2c5f80000000p+10
454	0x1.0d220c0000000p-5	0x1.4d818e0000000p+0	0x1.2173f60000000p+0	0x1.256ada0000000p-1	0x1.c2c5fa0000000p+10
455	0x1.d9e7a00000000p-6	0x1.12b4040000000p+0	0x1.c8655e0000000p-1	0x1.1d4aa40000000p-1	0x1.c2c5fa0000000p+10
456	0x1.ce2dd60000000p-6	0x1.fe7b9a0000000p-1	0x1.b93bfc0000000p-1	0x1.da7d9e0000000p-2	0x1.c2c5fa0000000p+10
457	0x1.3bff4a0000000p-5	0x1.1d1e340000000p+2	0x1.e587e00000000p+1	0x1.27f4dc0000000p+1	0x1.c2c5fa0000000p+10
458	0x1.fba1e40000000p-6	0x1.8815fc0000000p+0	0x1.45641a0000000p+0	0x1.a94ef60000000p-1	0x1.c2c5fa0000000p+10
459	0x1.0f65160000000p-5	0x1.88c61a0000000p+0	0x1.5f458e0000000p+0	0x1.46a3fe0000000p-1	0x1.c2c5fa0000000p+10
460	0x1.3cb21e0000000p-5	0x1.2fec0a0000000p+1	0x1.e749b60000000p+0	0x1.6739ac0000000p+0	0x1.c2c5f80000000p+10
461	0x1.c7efaa0000000p-6	0x1.3e74fe0000000p+0	0x1.1374ae0000000p+0	0x1.27b8ce0000000p-1	0x1.c2c5f80000000p+10
462	0x1.6e72680000000p-5	0x1.4868680000000p+0	0x1.1f5b2a0000000p+0	0x1.263a7a0000000p-1	0x1.c2c5f80000000p+10
463	0x1.3fbba80000000p-5	0x1.13516e0000000p+0	0x1.d1fc300000000p-1	0x1.d4bd600000000p-2	0x1.c2c5f80000000p+10
464	0x1.2c501c0000000p-5	0x1.112f820000000p+0	0x1.d010c20000000p-1	0x1.000d320000000p-1	0x1.c2c5f80000000p+10
465	0x1.035ff60000000p-5	0x1.279fb80000000p+1	0x1.d53d1c0000000p+0	0x1.62b3540000000p+0	0x1.c2c5f80000000p+10
466	0x1.3d3cb40000000p-5	0x1.2051580000000p+1	0x1.d337ce0000000p+0	0x1.487d2e0000000p+0	0x1.c2c5f80000000p+10
467	0x1.1ce1680000000p-5	0x1.7aacde0000000p+2	0x1.1adaf60000000p+2	0x1.f5c85a0000000p+1	0x1.c2c5f80000000p+10
468	0x1.c197c60000000p-6	0x1.273fce0000000p+1	0x1.d8d49a0000000p+0	0x1.5d06260000000p+0	0x1.c2c5f80000000p+10
469	0x1.0c842c0000000p-5	0x1.145d180000000p+0	0x1.e8a99a0000000p-1	0x1.b54b920000000p-2	0x1.c2c5f80000000p+10
470	0x1.6206fe0000000p-5	0x1.05efae0000000p+1	0x1.b1cc9a0000000p+0	0x1.1dc4180000000p+0	0x1.c2c5fa0000000p+10
471	0x1.56e3540000000p-6	0x1.ee9cb00000000p-1	0x1.ab41620000000p-1	0x1.ce78e20000000p-2	0x1.c2c5fa0000000p+10
472	0x1.d4afea0000000p-5	0x1.9ec8240000000p+0	0x1.64b3a60000000p+0	0x1.5ef1d20000000p-1	0x1.c2c5fa0000000p+10
473	0x1.af76860000000p-6	0x1.7e83980000000p-1	0x1.48b3120000000p-1	0x1.57067c0000000p-2	0x1.c2c5fa0000000p+10
474	0x1.9d3a140000000p-5	0x1.f0d2c40000000p+1	0x1.9ea8e80000000p+1	0x1.0d95ca0000000p+1	0x1.c2c5fa0000000p+10
475	0x1.f9553a0000000p-6	0x1.78afd20000000p+0	0x1.4620f20000000p+0	0x1.6afe400000000p-1	0x1.c2c5fa0000000p+10
476	0x1.ff0e860000000p-6	0x1.0db7560000000p+1	0x1.cb37300000000p+0	0x1.14996a0000000p+0	0x1.c2c5fa0000000p+10
477	0x1.ff062e0000000p-6	0x1.73a7140000000p+0	0x1.31de580000000p+0	0x1.97054e0000000p-1	0x1.c2c5fa0000000p+10
478	0x1.5b1c560000000p-5	0x1.28dde80000000p+0	0x1.021ffa0000000p+0	0x1.02c5120000000p-1	0x1.c2c5fa0000000p+10
479	0x1.0e37fc0000000p-5	0x1.2d3dd20000000p+0	0x1.ebe6de0000000p-1	0x1.44ba0e0000000p-1	0x1.c2c5fa0000000p+10
480	0x1.3e823a0000000p-5	0x1.2db7620000000p+0	0x1.041d120000000p+0	0x1.20be9c0000000p-1	0x1.c2c5fa0000000p+10
481	0x1.923dc60000000p-5	0x1.0001e00000000p+1	0x1.9ecfa20000000p+0	0x1.1cb3b00000000p+0	0x1.c2c5fa0000000p+10
482	0x1.6617e20000000p-5	0x1.0d918a0000000p+1	0x1.ced9f20000000p+0	0x1.08b22c0000000p+0	0x1.c2c5fa0000000p+10
483	0x1.10d4e00000000p-5	0x1.f5ff760000000p+0	0x1.aabe860000000p+0	0x1.ede7e60000000p-1	0x1.c2c5fa0000000p+10
484	0x1.9d02ba0000000p-5	0x1.1bef820000000p+2	0x1.ac9fc60000000p+1	0x1.72b10c0000000p+1	0x1.c2c5fa0000000p+10
485	0x1.b1ab6e0000000p-5	0x1.66588a0000000p+0	0x1.391ffa0000000p+0	0x1.2dc5c20000000p-1	0x1.c2c5fa0000000p+10
486	0x1.46fed60000000p-6	0x1.9b52b60000000p-1	0x1.59e1280000000p-1	0x1.9d64f40000000p-2	0x1.c2c5fa0000000p+10
487	0x1.42313a0000000p-5	0x1.351f7c0000000p+0	0x1.0a00460000000p+0	0x1.2fe38a0000000p-1	0x1.c2c5fa0000000p+10
488	0x1.9b274e0000000p-5	0x1.3e98960000000p+1	0x1.0b12ee0000000p+1	0x1.267f620000000p+0	0x1.c2c5fa0000000p+10
489	0x1.ad65800000000p-6	0x1.53f7c20000000p+0	0x1.1ec8b40000000p+0	0x1.6433d00000000p-1	0x1.c2c5fa0000000p+10
490	0x1.20fe260000000p-6	0x1.4f8f860000000p+0	0x1.10ccc20000000p+0	0x1.7e022c0000000p-1	0x1.c2c5fc0000000p+10
491	0x1.61be860000000p-5	0x1.0adeba0000000p+1	0x1.bdad260000000p+0	0x1.0583040000000p+0	0x1.c2c5fc0000000p+10
492	0x1.c770100000000p-6	0x1.f84ee60000000p+1	0x1.a880560000000p+1	0x1.0ddf540000000p+1	0x1.c2c5fa0000000p+10
493	0x1.39f1100000000p-5	0x1.bfa1ac0000000p+2	0x1.8129d60000000p+2	0x1.c5f1540000000p+1	0x1.c2c5fc0000000p+10
494	0x1.cf39a60000000p-5	0x1.9d8e2e0000000p+2	0x1.5bf45e0000000p+2	0x1.bc339c0000000p+1	0x1.c2c5fa0000000p+10
495	0x1.471bb60000000p-5	0x1.05a6020000000p+2	0x1.bdc91c0000000p+1	0x1.0ff5880000000p+1	0x1.c2c5fc0000000p+10
496	0x1.2429540000000p-5	0x1.72053c0000000p+0	0x1.37601a0000000p+0	0x1.7a39de0000000p-1	0x1.c2c5fa0000000p+10
497	0x1.503d0e0000000p-5	0x1.6edc900000000p+0	0x1.359cd20000000p+0	0x1.62d4d40000000p-1	0x1.c2c5fa0000000p+10
498	0x1.5a4bf60000000p-5	0x1.d779da0000000p+0	0x1.8a212e0000000p+0	0x1.e361480000000p-1	0x1.c2c5fc0000000p+10
499	0x1.ea21140000000p-6	0x1.c11df60000000p+0	0x1.7338e00000000p+0	0x1.ebcf500000000p-1	0x1.c2c5fc0000000p+10
500	0x1.2563380000000p-5	0x1.0386c00000000p+0	0x1.b5e5e60000000p-1	0x1.b321ea0000000p-2	0x1.c2c5fe0000000p+10
501	0x1.b9f9be0000000p-6	0x1.01ac4e0000000p+0	0x1.c0f3d80000000p-1	0x1.a565d40000000p-2	0x1.c2c5fe0000000p+10
502	0x1.1ba5b40000000p-5	0x1.71738c0000000p+0	0x1.343bd60000000p+0	0x1.79754c0000000p-1	0x1.c2c5fe0000000p+10
503	0x1.2cf0e60000000p-5	0x1.7942860000000p+1	0x1.3eb9d80000000p+1	0x1.85ca6c0000000p+0	0x1.c2c5fe0000000p+10
504	0x1.6816360000000p-5	0x1.879f3c0000000p+0	0x1.42400e0000000p+0	0x1.961cd20000000p-1	0x1.c2c5fc0000000p+10
505	0x1.e6c00a0000000p-5	0x1.3bc4620000000p+1	0x1.0898840000000p+1	0x1.33c41a0000000p+0	0x1.c2c5fe0000000p+10
506	0x1.34991e0000000p-5	0x1.84a47e0000000p+1	0x1.49d5080000000p+1	0x1.95571c0000000p+0	0x1.c2c5fe0000000p+10
507	0x1.8750140000000p-5	0x1.e33aee0000000p+0	0x1.9f30200000000p+0	0x1.d0d28e0000000p-1	0x1.c2c5fe0000000p+10
508	0x1.1f949e0000000p-5	0x1.ba1fde0000000p+0	0x1.7d43660000000p+0	0x1.af1ab80000000p-1	0x1.c2c5fe0000000p+10
509	0x1.21b2d60000000p-5	0x1.15f5360000000p+0	0x1.dfcfac0000000p-1	0x1.f98e8e0000000p-2	0x1.c2c5fe0000000p+10
510	0x1.dc68460000000p-5	0x1.7660e20000000p+2	0x1.2121140000000p+2	0x1.da6c0c0000000p+1	0x1.c2c5fe0000000p+10
511	0x1.35af000000000p-5	0x1.f0679c0000000p+2	0x1.8200700000000p+2	0x1.375bc40000000p+2	0x1.c2c5fe0000000p+10
512	0x1.64ede40000000p-5	0x1.7fd2300000000p+0	0x1.578c680000000p+0	0x1.3901000000000p-1	0x1.c2c5fe0000000p+10
513	0x1.31d5d40000000p-5	0x1.7a240e0000000p+1	0x1.415f400000000p+1	0x1.87d81e0000000p+0	0x1.c2c5fe0000000p+10
514	0x1.95fa7e0000000p-5	0x1.d1551e0000000p+0	0x1.8af05e0000000p+0	0x1.c55f0e0000000p-1	0x1.c2c5fe0000000p+10
515	0x1.c901440000000p-6	0x1.11f8d20000000p+0	0x1.e16e180000000p-1	0x1.cbe24c0000000p-2	0x1.c2c5fe0000000p+10
516	0x1.c7e6040000000p-5	0x1.2afa3a0000000p+1	0x1.cd4dee0000000p+0	0x1.76983c0000000p+0	0x1.c2c5fe0000000p+10
517	0x1.33ab0e0000000p-5	0x1.8274c60000000p+0	0x1.4aedec0000000p+0	0x1.6ae2060000000p-1	0x1.c2c5fe0000000p+10
518	0x1.7298640000000p-6	0x1.0dc9140000000p+0	0x1.ced1b80000000p-1	0x1.0253980000000p-1	0x1.c2c5fe0000000p+10
519	0x1.60a42c0000000p-5	0x1.b0b8d00000000p+0	0x1.7a14bc0000000p+0	0x1.8832e80000000p-1	0x1.c2c5fe0000000p+10
520	0x1.1e485a0000000p-5	0x1.04ae8c0000000p+0	0x1.d1c9ae0000000p-1	0x1.a1c6c40000000p-2	0x1.c2c5fe0000000p+10
521	0x1.9668ee0000000p-6	0x1.5a49020000000p-1	0x1.2476c60000000p-1	0x1.1e8b280000000p-2	0x1.c2c5fe0000000p+10
522	0x1.12b9260000000p-5	0x1.d7cf2a0000000p-1	0x1.a6289e0000000p-1	0x1.6f55fe0000000p-2	0x1.c2c5fe0000000p+10
523	0x1.b7dc200000000p-6	0x1.ff2e320000000p-1	0x1.c4c2dc0000000p-1	0x1.b5956e0000000p-2	0x1.c2c5fc0000000p+10
524	0x1.f81bfa0000000p-6	0x1.1cad020000000p+0	0x1.e9a2da0000000p-1	0x1.0aa2d40000000p-1	0x1.c2c5fc0000000p+10
525	0x1.1826bc0000000p-5	0x1.c5a9540000000p+0	0x1.85dd460000000p+0	0x1.bf0cea0000000p-1	0x1.c2c5fc0000000p+10
526	0x1.7537640000000p-6	0x1.476e880000000p-1	0x1.1393b20000000p-1	0x1.2c255c0000000p-2	0x1.c2c5fe0000000p+10
527	0x1.ca21b40000000p-5	0x1.d034520000000p+4	0x1.79642c0000000p+4	0x1.0e17000000000p+4	0x1.c2c5fe0000000p+10
528	0x1.ba63be0000000p-6	0x1.68b9dc0000000p-1	0x1.3539820000000p-1	0x1.4085080000000p-2	0x1.c2c5fe0000000p+10
529	0x1.4851080000000p-5	0x1.1c6dba0000000p+1	0x1.de572c0000000p+0	0x1.18c25a0000000p+0	0x1.c2c5fc0000000p+10
530	0x1.e00d660000000p-6	0x1.8e85ee0000000p+0	0x1.5b16f20000000p+0	0x1.70760c0000000p-1	0x1.c2c5fc0000000p+10
531	0x1.dad4e60000000p-6	0x1.8b4c720000000p+0	0x1.44cfe60000000p+0	0x1.aeee420000000p-1	0x1.c2c5fc0000000p+10
532	0x1.a3f05a0000000p-5	0x1.1b85900000000p+1	0x1.ea852e0000000p+0	0x1.1331a40000000p+0	0x1.c2c5fc0000000p+10
533	0x1.0656e00000000p-4	0x1.fb56aa0000000p+0	0x1.b434220000000p+0	0x1.f076c80000000p-1	0x1.c2c5fc0000000p+10
534	0x1.81e6980000000p-5	0x1.6b564e0000000p+0	0x1.2f10780000000p+0	0x1.779a820000000p-1	0x1.c2c5fc0000000p+10
535	0x1.0f8e100000000p-5	0x1.b43d6c0000000p-1	0x1.72a8c40000000p-1	0x1.5c17aa0000000p-2	0x1.c2c5fc0000000p+10
536	0x1.0fb20c0000000p-5	0x1.0d68300000000p+0	0x1.e3c83e0000000p-1	0x1.aa894e0000000p-2	0x1.c2c5fc0000000p+10
537	0x1.4bd2300000000p-5	0x1.07c3980000000p+2	0x1.b8b11a0000000p+1	0x1.1ff8220000000p+1	0x1.c2c5fc0000000p+10
538	0x1.68e7bc0000000p-5	0x1.518e0a0000000p+1	0x1.1d7bc80000000p+1	0x1.6221080000000p+0	0x1.c2c5fe0000000p+10
539	0x1.167ed40000000p-5	0x1.8d71ce0000000p-1	0x1.633f900000000p-1	0x1.3dd8a00000000p-2	0x1.c2c5fe0000000p+10
540	0x1.7623500000000p-5	0x1.d04fa40000000p+1	0x1.5b12620000000p+1	0x1.3251960000000p+1	0x1.c2c5fe0000000p+10
