step	loss.hex	grad_norm.hex	llm_grad_norm.hex	mem_enc_norm.hex	param_norm.hex
181	0x1.a93b360000000p-5	0x1.ef06f40000000p+1	0x1.84f3c20000000p+1	0x1.305b7e0000000p+1	0x1.c2c5ea0000000p+10
182	0x1.aae0740000000p-5	0x1.b92a460000000p+2	0x1.512f4a0000000p+2	0x1.1be3800000000p+2	0x1.c2c5ea0000000p+10
183	0x1.e176460000000p-5	0x1.ee64e40000000p+1	0x1.8884880000000p+1	0x1.297a1e0000000p+1	0x1.c2c5ea0000000p+10
184	0x1.8646820000000p-4	0x1.7af3560000000p+1	0x1.4f5c600000000p+1	0x1.3b8a560000000p+0	0x1.c2c5ea0000000p+10
185	0x1.18c0a80000000p-4	0x1.1c0afe0000000p+3	0x1.b355c40000000p+2	0x1.6c672e0000000p+2	0x1.c2c5ea0000000p+10
186	0x1.2245160000000p-4	0x1.1cabdc0000000p+6	0x1.b4ba220000000p+5	0x1.6d2b8e0000000p+5	0x1.c2c5ea0000000p+10
187	0x1.fec9260000000p-5	0x1.e809c40000000p+2	0x1.7a58600000000p+2	0x1.324b020000000p+2	0x1.c2c5ea0000000p+10
188	0x1.8459960000000p-5	0x1.9adb280000000p+2	0x1.4002d20000000p+2	0x1.000bd20000000p+2	0x1.c2c5ea0000000p+10
189	0x1.8cb45e0000000p-5	0x1.0ab3720000000p+4	0x1.9645960000000p+3	0x1.59304c0000000p+3	0x1.c2c5ea0000000p+10
190	0x1.743bd40000000p-4	0x1.82ea960000000p+3	0x1.2e54f00000000p+3	0x1.df1b780000000p+2	0x1.c2c5ea0000000p+10
191	0x1.6b4dea0000000p-4	0x1.13325c0000000p+2	0x1.9ecfae0000000p+1	0x1.6662e00000000p+1	0x1.c2c5ea0000000p+10
192	0x1.acb3200000000p-5	0x1.6c091a0000000p+0	0x1.2e31500000000p+0	0x1.7776320000000p-1	0x1.c2c5ea0000000p+10
193	0x1.f96fd60000000p-5	0x1.cb2dc00000000p+1	0x1.727e960000000p+1	0x1.077dde0000000p+1	0x1.c2c5ea0000000p+10
194	0x1.aeb96e0000000p-5	0x1.3ace180000000p+2	0x1.e95d1c0000000p+1	0x1.8a567a0000000p+1	0x1.c2c5ea0000000p+10
195	0x1.51b44c0000000p-4	0x1.f751980000000p+5	0x1.7922e00000000p+5	0x1.4d37fc0000000p+5	0x1.c2c5ea0000000p+10
196	0x1.373f620000000p-4	0x1.0fdda60000000p+2	0x1.9d7b9c0000000p+1	0x1.5f0a8c0000000p+1	0x1.c2c5ea0000000p+10
197	0x1.48add60000000p-4	0x1.46f9c20000000p+2	0x1.fd920a0000000p+1	0x1.95c4da0000000p+1	0x1.c2c5ea0000000p+10
198	0x1.63662e0000000p-5	0x1.0e61940000000p+2	0x1.a4e88c0000000p+1	0x1.51e3840000000p+1	0x1.c2c5ea0000000p+10
199	0x1.f47b700000000p-5	0x1.3d2dc00000000p+2	0x1.e24aba0000000p+1	0x1.99ca1e0000000p+1	0x1.c2c5ea0000000p+10
200	0x1.ea15600000000p-5	0x1.b8f5200000000p+0	0x1.651d000000000p+0	0x1.ed465e0000000p-1	0x1.c2c5ea0000000p+10
201	0x1.ce17440000000p-5	0x1.d5805c0000000p+2	0x1.71e94c0000000p+2	0x1.1ef1120000000p+2	0x1.c2c5ea0000000p+10
202	0x1.ccb3740000000p-5	0x1.7d7e7c0000000p+2	0x1.2e74b40000000p+2	0x1.cf36160000000p+1	0x1.c2c5ea0000000p+10
203	0x1.ab2c460000000p-5	0x1.c670960000000p+2	0x1.6553680000000p+2	0x1.1788b00000000p+2	0x1.c2c5ea0000000p+10
204	0x1.0c8fd60000000p-4	0x1.54a73c0000000p+2	0x1.0d25460000000p+2	0x1.9e7f520000000p+1	0x1.c2c5ea0000000p+10
205	0x1.60cf0a0000000p-5	0x1.b1a0220000000p+0	0x1.694b420000000p+0	0x1.c4fa700000000p-1	0x1.c2c5ea0000000p+10
206	0x1.4925740000000p-4	0x1.00702a0000000p+1	0x1.bc13fa0000000p+0	0x1.d7ded40000000p-1	0x1.c2c5ea0000000p+10
207	0x1.17a7ce0000000p-4	0x1.7893340000000p+1	0x1.2112060000000p+1	0x1.d4ae540000000p+0	0x1.c2c5ea0000000p+10
208	0x1.3f745e0000000p-5	0x1.b8f4e40000000p+1	0x1.5cb9300000000p+1	0x1.0b4c900000000p+1	0x1.c2c5ea0000000p+10
209	0x1.84ebc80000000p-4	0x1.0552520000000p+3	0x1.a89d920000000p+2	0x1.2cc9800000000p+2	0x1.c2c5ea0000000p+10
210	0x1.df08d60000000p-5	0x1.b4114a0000000p+1	0x1.50ebd20000000p+1	0x1.1270480000000p+1	0x1.c2c5ea0000000p+10
211	0x1.21b1060000000p-4	0x1.77496a0000000p+1	0x1.33a3c60000000p+1	0x1.a6df320000000p+0	0x1.c2c5ea0000000p+10
212	0x1.2778580000000p-4	0x1.7259700000000p+2	0x1.1f86a40000000p+2	0x1.d02a6c0000000p+1	0x1.c2c5ea0000000p+10
213	0x1.dd2a460000000p-5	0x1.e3aee60000000p+0	0x1.74277a0000000p+0	0x1.2ae5260000000p+0	0x1.c2c5ea0000000p+10
214	0x1.abbfb40000000p-5	0x1.60dc920000000p+1	0x1.10067a0000000p+1	0x1.bbf6160000000p+0	0x1.c2c5ea0000000p+10
215	0x1.2354560000000p-5	0x1.f37a1c0000000p+3	0x1.80c7580000000p+3	0x1.3e3b380000000p+3	0x1.c2c5ea0000000p+10
216	0x1.f18f500000000p-5	0x1.0cf4f00000000p+3	0x1.9472bc0000000p+2	0x1.61e2800000000p+2	0x1.c2c5ea0000000p+10
217	0x1.6db0080000000p-4	0x1.c861f00000000p+6	0x1.6384bc0000000p+6	0x1.1e01600000000p+6	0x1.c2c5ea0000000p+10
218	0x1.558be60000000p-5	0x1.a5745e0000000p+2	0x1.356d2e0000000p+2	0x1.1d84b60000000p+2	0x1.c2c5ea0000000p+10
219	0x1.0bcf1a0000000p-5	0x1.c48ed00000000p+1	0x1.57eb300000000p+1	0x1.244bac0000000p+1	0x1.c2c5ea0000000p+10
220	0x1.3c73d60000000p-4	0x1.bcfb840000000p+1	0x1.6fad320000000p+1	0x1.ef7f620000000p+0	0x1.c2c5ea0000000p+10
221	0x1.e14e960000000p-5	0x1.8182120000000p+1	0x1.3dc9320000000p+1	0x1.ae65bc0000000p+0	0x1.c2c5ea0000000p+10
222	0x1.0889080000000p-4	0x1.abc5740000000p+1	0x1.5454440000000p+1	0x1.0183300000000p+1	0x1.c2c5ea0000000p+10
223	0x1.010a3e0000000p-4	0x1.aff3d40000000p+1	0x1.554fa20000000p+1	0x1.05f7d40000000p+1	0x1.c2c5ea0000000p+10
224	0x1.e2f35e0000000p-5	0x1.8aa91c0000000p+1	0x1.4078720000000p+1	0x1.c752c80000000p+0	0x1.c2c5ea0000000p+10
225	0x1.3816740000000p-4	0x1.6e424e0000000p+1	0x1.361ccc0000000p+1	0x1.7591b00000000p+0	0x1.c2c5ea0000000p+10
226	0x1.9a6dce0000000p-5	0x1.52f5de0000000p+1	0x1.12026a0000000p+1	0x1.8880080000000p+0	0x1.c2c5ea0000000p+10
227	0x1.3caf880000000p-5	0x1.b7c9900000000p+0	0x1.7a7fee0000000p+0	0x1.adf0c20000000p-1	0x1.c2c5ea0000000p+10
228	0x1.eee6ce0000000p-5	0x1.d2bbe20000000p+1	0x1.5e47420000000p+1	0x1.325e100000000p+1	0x1.c2c5ea0000000p+10
229	0x1.ef3d0a0000000p-5	0x1.d840160000000p+2	0x1.78afbc0000000p+2	0x1.1c3dcc0000000p+2	0x1.c2c5ea0000000p+10
230	0x1.6ddb3e0000000p-5	0x1.2c82be0000000p+0	0x1.fb45c20000000p-1	0x1.2521cc0000000p-1	0x1.c2c5ea0000000p+10
231	0x1.e020aa0000000p-6	0x1.68bb620000000p+0	0x1.2894c00000000p+0	0x1.8bc8560000000p-1	0x1.c2c5ea0000000p+10
232	0x1.09d1460000000p-5	0x1.1032800000000p+1	0x1.b41e420000000p+0	0x1.4256680000000p+0	0x1.c2c5ea0000000p+10
233	0x1.3db0800000000p-4	0x1.0fa6240000000p+1	0x1.c16af20000000p+0	0x1.23c43a0000000p+0	0x1.c2c5ea0000000p+10
234	0x1.f2dca40000000p-5	0x1.3d2f300000000p+1	0x1.054e760000000p+1	0x1.59bcfa0000000p+0	0x1.c2c5ea0000000p+10
235	0x1.d8e7900000000p-4	0x1.25c9be0000000p+2	0x1.fb1a980000000p+1	0x1.0e7abc0000000p+1	0x1.c2c5ea0000000p+10
236	0x1.ddfa660000000p-5	0x1.58d1d80000000p+1	0x1.1ff2040000000p+1	0x1.7393300000000p+0	0x1.c2c5ea0000000p+10
237	0x1.652e860000000p-5	0x1.3106f20000000p+0	0x1.f6e3020000000p-1	0x1.31555e0000000p-1	0x1.c2c5ec0000000p+10
238	0x1.bb958a0000000p-5	0x1.9d81c00000000p+0	0x1.5f35d00000000p+0	0x1.9b84e80000000p-1	0x1.c2c5ec0000000p+10
239	0x1.f0ce600000000p-5	0x1.52a0620000000p+1	0x1.14c4d40000000p+1	0x1.7cdcc40000000p+0	0x1.c2c5ec0000000p+10
240	0x1.f2b2aa0000000p-5	0x1.99579e0000000p+1	0x1.4f28520000000p+1	0x1.cfaf580000000p+0	0x1.c2c5ec0000000p+10
241	0x1.fe7fb40000000p-5	0x1.f1e9ca0000000p+0	0x1.9db3700000000p+0	0x1.cb0b6e0000000p-1	0x1.c2c5ec0000000p+10
242	0x1.4e6dee0000000p-5	0x1.59a7da0000000p+1	0x1.097d560000000p+1	0x1.b7c6420000000p+0	0x1.c2c5ec0000000p+10
243	0x1.f5194e0000000p-5	0x1.2b094e0000000p+1	0x1.fa7a7e0000000p+0	0x1.33e7b80000000p+0	0x1.c2c5ec0000000p+10
244	0x1.52ddd40000000p-5	0x1.1473260000000p+0	0x1.d6c6ae0000000p-1	0x1.0304300000000p-1	0x1.c2c5ec0000000p+10
245	0x1.0c188e0000000p-4	0x1.2d93ec0000000p+1	0x1.feda8c0000000p+0	0x1.3171440000000p+0	0x1.c2c5ec0000000p+10
246	0x1.a574ba0000000p-5	0x1.24250e0000000p+2	0x1.a0c98a0000000p+1	0x1.9790920000000p+1	0x1.c2c5ec0000000p+10
247	0x1.9a24340000000p-5	0x1.3379500000000p+1	0x1.e3a6b60000000p+0	0x1.7596ec0000000p+0	0x1.c2c5ec0000000p+10
248	0x1.92c4380000000p-5	0x1.1aacf80000000p+1	0x1.d2bcf00000000p+0	0x1.3952f80000000p+0	0x1.c2c5ec0000000p+10
249	0x1.baaa500000000p-5	0x1.c8f7300000000p+1	0x1.7496a40000000p+1	0x1.0484960000000p+1	0x1.c2c5ec0000000p+10
250	0x1.fee4000000000p-6	0x1.0273620000000p+0	0x1.b19a940000000p-1	0x1.077e2a0000000p-1	0x1.c2c5ec0000000p+10
251	0x1.ee0fa00000000p-5	0x1.e24fde0000000p+1	0x1.7c88660000000p+1	0x1.25d4340000000p+1	0x1.c2c5ec0000000p+10
252	0x1.3094c00000000p-4	0x1.29f3f20000000p+1	0x1.d81b380000000p+0	0x1.5b2e940000000p+0	0x1.c2c5ec0000000p+10
253	0x1.8a3f780000000p-5	0x1.ceb8a60000000p+3	0x1.7024a80000000p+3	0x1.17e2300000000p+3	0x1.c2c5ec0000000p+10
254	0x1.b4dec00000000p-5	0x1.3889fa0000000p+3	0x1.e9fb800000000p+2	0x1.830d960000000p+2	0x1.c2c5ec0000000p+10
255	0x1.5be4fe0000000p-5	0x1.58d5100000000p+2	0x1.0ff8200000000p+2	0x1.a54e720000000p+1	0x1.c2c5ec0000000p+10
256	0x1.e333ee0000000p-5	0x1.3912820000000p+1	0x1.064a8e0000000p+1	0x1.4d6cee0000000p+0	0x1.c2c5ec0000000p+10
257	0x1.ea9ba00000000p-5	0x1.b7d77a0000000p+1	0x1.67a0320000000p+1	0x1.f39fb80000000p+0	0x1.c2c5ec0000000p+10
258	0x1.9789d00000000p-5	0x1.3195f80000000p+2	0x1.e776700000000p+1	0x1.6f1ae20000000p+1	0x1.c2c5ec0000000p+10
259	0x1.14b35e0000000p-4	0x1.c9a2260000000p+0	0x1.8dba200000000p+0	0x1.aa414a0000000p-1	0x1.c2c5ec0000000p+10
260	0x1.5a20f00000000p-5	0x1.4c76600000000p+0	0x1.148d4c0000000p+0	0x1.4258bc0000000p-1	0x1.c2c5ec0000000p+10
261	0x1.d165600000000p-5	0x1.98d7920000000p+1	0x1.49bd240000000p+1	0x1.d453b40000000p+0	0x1.c2c5ec0000000p+10
262	0x1.be2c3a0000000p-5	0x1.f173480000000p+0	0x1.a06a540000000p+0	0x1.04cb7c0000000p+0	0x1.c2c5ec0000000p+10
263	0x1.f5294e0000000p-5	0x1.9a2c460000000p+1	0x1.5473ae0000000p+1	0x1.c0869c0000000p+0	0x1.c2c5ec0000000p+10
264	0x1.2a8e760000000p-5	0x1.98c5480000000p+1	0x1.3e9edc0000000p+1	0x1.fb8f720000000p+0	0x1.c2c5ec0000000p+10
265	0x1.dfd1f40000000p-5	0x1.3bae840000000p+1	0x1.0c7e240000000p+1	0x1.3ba43c0000000p+0	0x1.c2c5ec0000000p+10
266	0x1.ddea3a0000000p-6	0x1.4b0b340000000p+1	0x1.0af5e40000000p+1	0x1.8199e60000000p+0	0x1.c2c5ec0000000p+10
267	0x1.59845a0000000p-5	0x1.9379b00000000p+3	0x1.3e6ef00000000p+3	0x1.eeec6a0000000p+2	0x1.c2c5ec0000000p+10
268	0x1.833ff80000000p-5	0x1.7597320000000p+2	0x1.28b3b20000000p+2	0x1.c486760000000p+1	0x1.c2c5ec0000000p+10
269	0x1.4e4f920000000p-5	0x1.1626740000000p+2	0x1.d514c00000000p+1	0x1.2848f00000000p+1	0x1.c2c5ec0000000p+10
270	0x1.73c3ba0000000p-5	0x1.a6332a0000000p+0	0x1.5eacea0000000p+0	0x1.c5787e0000000p-1	0x1.c2c5ec0000000p+10
271	0x1.0128620000000p-4	0x1.c71a840000000p+0	0x1.69b3e60000000p+0	0x1.0bc6620000000p+0	0x1.c2c5ec0000000p+10
272	0x1.a0183a0000000p-5	0x1.2029900000000p+1	0x1.d9558a0000000p+0	0x1.3a5b4c0000000p+0	0x1.c2c5ec0000000p+10
273	0x1.db03d00000000p-5	0x1.3037740000000p+1	0x1.f0f01c0000000p+0	0x1.55e3ae0000000p+0	0x1.c2c5ec0000000p+10
274	0x1.408a060000000p-5	0x1.dfdcd80000000p+1	0x1.8205980000000p+1	0x1.1c0f820000000p+1	0x1.c2c5ec0000000p+10
275	0x1.dc0abe0000000p-6	0x1.2b52e40000000p+1	0x1.e9100a0000000p+0	0x1.55c0820000000p+0	0x1.c2c5ec0000000p+10
276	0x1.773b500000000p-5	0x1.9159a60000000p+0	0x1.5cb17c0000000p+0	0x1.74cfc00000000p-1	0x1.c2c5ec0000000p+10
277	0x1.3e6ccc0000000p-4	0x1.68d7220000000p+1	0x1.3b62900000000p+1	0x1.4fa4220000000p+0	0x1.c2c5ec0000000p+10
278	0x1.ea32d40000000p-5	0x1.3f56cc0000000p+1	0x1.0983420000000p+1	0x1.5978340000000p+0	0x1.c2c5ec0000000p+10
279	0x1.95a5e60000000p-5	0x1.c6365a0000000p+0	0x1.8883a60000000p+0	0x1.ad464c0000000p-1	0x1.c2c5ec0000000p+10
280	0x1.3656460000000p-5	0x1.5fc4920000000p+1	0x1.1d6dae0000000p+1	0x1.95421a0000000p+0	0x1.c2c5ec0000000p+10
281	0x1.6f814e0000000p-5	0x1.3c33ae0000000p+1	0x1.03d9500000000p+1	0x1.625bbc0000000p+0	0x1.c2c5ec0000000p+10
282	0x1.f84d160000000p-5	0x1.5ae6ba0000000p+1	0x1.2b52ea0000000p+1	0x1.47f9720000000p+0	0x1.c2c5ec0000000p+10
283	0x1.1128c80000000p-4	0x1.50cb2c0000000p+0	0x1.1f2b740000000p+0	0x1.33c28c0000000p-1	0x1.c2c5ec0000000p+10
284	0x1.cabbfa0000000p-5	0x1.4727be0000000p+2	0x1.0ab10a0000000p+2	0x1.7915b00000000p+1	0x1.c2c5ec0000000p+10
285	0x1.4d99640000000p-5	0x1.7091540000000p+1	0x1.232b3c0000000p+1	0x1.bedcc80000000p+0	0x1.c2c5f00000000p+10
286	0x1.1507600000000p-5	0x1.167db60000000p+0	0x1.d8e5e20000000p-1	0x1.1650020000000p-1	0x1.c2c5ec0000000p+10
287	0x1.742de00000000p-4	0x1.cb4e180000000p+1	0x1.79897c0000000p+1	0x1.c229620000000p+0	0x1.c2c5ec0000000p+10
288	0x1.23e8b40000000p-4	0x1.3fba920000000p+1	0x1.0843220000000p+1	0x1.505c7e0000000p+0	0x1.c2c5ee0000000p+10
289	0x1.981b8a0000000p-6	0x1.0757360000000p+0	0x1.ca344c0000000p-1	0x1.c9c1240000000p-2	0x1.c2c5f00000000p+10
290	0x1.10c4e60000000p-5	0x1.ddc2200000000p+0	0x1.7c537a0000000p+0	0x1.1b9f2c0000000p+0	0x1.c2c5f00000000p+10
291	0x1.2ad5fe0000000p-5	0x1.4a98120000000p+1	0x1.1987960000000p+1	0x1.53dde20000000p+0	0x1.c2c5f00000000p+10
292	0x1.3d8c160000000p-5	0x1.344e580000000p+1	0x1.000dda0000000p+1	0x1.5246220000000p+0	0x1.c2c5f00000000p+10
293	0x1.2cd2860000000p-4	0x1.8975460000000p+1	0x1.4494d80000000p+1	0x1.a7f4ac0000000p+0	0x1.c2c5ee0000000p+10
294	0x1.fdad140000000p-6	0x1.c0d5940000000p+0	0x1.7ce1f00000000p+0	0x1.cabe7c0000000p-1	0x1.c2c5ee0000000p+10
295	0x1.1475300000000p-5	0x1.03dffc0000000p+2	0x1.a2980a0000000p+1	0x1.325da20000000p+1	0x1.c2c5ee0000000p+10
296	0x1.745f780000000p-5	0x1.7c4f960000000p+1	0x1.36effa0000000p+1	0x1.ad21e20000000p+0	0x1.c2c5ee0000000p+10
297	0x1.3fba0e0000000p-5	0x1.50a5e00000000p+1	0x1.14378a0000000p+1	0x1.7abcd80000000p+0	0x1.c2c5ee0000000p+10
298	0x1.cdd0c40000000p-5	0x1.c59af60000000p+0	0x1.7ba6a20000000p+0	0x1.d94be80000000p-1	0x1.c2c5ee0000000p+10
299	0x1.c220a60000000p-5	0x1.89a0c80000000p+1	0x1.37d7860000000p+1	0x1.d9d7160000000p+0	0x1.c2c5ee0000000p+10
300	0x1.56d8e60000000p-5	0x1.9305420000000p+1	0x1.43d08c0000000p+1	0x1.d7c18e0000000p+0	0x1.c2c5ee0000000p+10
301	0x1.0a44ea0000000p-4	0x1.4ff6240000000p+1	0x1.1cb6700000000p+1	0x1.59dba80000000p+0	0x1.c2c5ee0000000p+10
302	0x1.2beac60000000p-5	0x1.46cfc80000000p+1	0x1.081fe40000000p+1	0x1.7ae1f60000000p+0	0x1.c2c5ee0000000p+10
303	0x1.87e6de0000000p-5	0x1.5c48280000000p+0	0x1.2261a20000000p+0	0x1.63d0140000000p-1	0x1.c2c5f00000000p+10
304	0x1.5723200000000p-5	0x1.03dee60000000p+1	0x1.b2b87a0000000p+0	0x1.168eb80000000p+0	0x1.c2c5ee0000000p+10
305	0x1.4f10de0000000p-5	0x1.1f66020000000p+0	0x1.f714a60000000p-1	0x1.f547a20000000p-2	0x1.c2c5ee0000000p+10
306	0x1.f9bf260000000p-6	0x1.1819e00000000p+3	0x1.c847fc0000000p+2	0x1.4439080000000p+2	0x1.c2c5ee0000000p+10
307	0x1.0229040000000p-5	0x1.b784660000000p+2	0x1.660cfa0000000p+2	0x1.fc1cda0000000p+1	0x1.c2c5ee0000000p+10
308	0x1.af8e860000000p-5	0x1.8a76e80000000p+2	0x1.3c94ba0000000p+2	0x1.d3b7100000000p+1	0x1.c2c5ee0000000p+10
309	0x1.08c92c0000000p-4	0x1.d10efa0000000p+2	0x1.7114d80000000p+2	0x1.18183c0000000p+2	0x1.c2c5ee0000000p+10
310	0x1.f63a1a0000000p-5	0x1.37524e0000000p+2	0x1.eebcba0000000p+1	0x1.7819240000000p+1	0x1.c2c5ee0000000p+10
311	0x1.9203ca0000000p-6	0x1.2f9b2e0000000p+0	0x1.0147ce0000000p+0	0x1.2bf8760000000p-1	0x1.c2c5ee0000000p+10
312	0x1.3d28d00000000p-5	0x1.a7dd560000000p+0	0x1.673bf00000000p+0	0x1.ac69d20000000p-1	0x1.c2c5ee0000000p+10
313	0x1.5c0a240000000p-5	0x1.7a4e3e0000000p+0	0x1.35ad4e0000000p+0	0x1.981e7e0000000p-1	0x1.c2c5ee0000000p+10
314	0x1.2d68580000000p-5	0x1.0831300000000p+1	0x1.b897fc0000000p+0	0x1.1dd2480000000p+0	0x1.c2c5ee0000000p+10
315	0x1.7dc34a0000000p-5	0x1.5308d00000000p+2	0x1.f97af40000000p+1	0x1.c1b7880000000p+1	0x1.c2c5ee0000000p+10
316	0x1.57f2460000000p-5	0x1.523d1c0000000p+0	0x1.086bf60000000p+0	0x1.9a31fa0000000p-1	0x1.c2c5f00000000p+10
317	0x1.bb8fbe0000000p-5	0x1.2be3f80000000p+1	0x1.ea0cd80000000p+0	0x1.507e740000000p+0	0x1.c2c5ee0000000p+10
318	0x1.270fae0000000p-5	0x1.d5855e0000000p+0	0x1.73c3a20000000p+0	0x1.1632560000000p+0	0x1.c2c5f00000000p+10
319	0x1.ee8ad60000000p-6	0x1.25e0160000000p+1	0x1.c796320000000p+0	0x1.6df0c20000000p+0	0x1.c2c5f00000000p+10
320	0x1.55f43a0000000p-5	0x1.2b77a00000000p+1	0x1.e70dcc0000000p+0	0x1.500b580000000p+0	0x1.c2c5f00000000p+10
321	0x1.66f6460000000p-5	0x1.18cf060000000p+1	0x1.c171780000000p+0	0x1.4c4b7e0000000p+0	0x1.c2c5f00000000p+10
322	0x1.4b11500000000p-5	0x1.b7edec0000000p+0	0x1.70ff700000000p+0	0x1.cddefe0000000p-1	0x1.c2c5f00000000p+10
323	0x1.8bbd7c0000000p-6	0x1.db993e0000000p-1	0x1.8a44c00000000p-1	0x1.f2a2680000000p-2	0x1.c2c5f00000000p+10
324	0x1.423c660000000p-5	0x1.a4ae2e0000000p+0	0x1.7141f60000000p+0	0x1.8249480000000p-1	0x1.c2c5f00000000p+10
325	0x1.bc56300000000p-5	0x1.02bafc0000000p+1	0x1.be0f200000000p+0	0x1.f782ae0000000p-1	0x1.c2c5f00000000p+10
326	0x1.5bbe260000000p-5	0x1.5cc9ca0000000p+1	0x1.384b840000000p+1	0x1.2a98d20000000p+0	0x1.c2c5f00000000p+10
327	0x1.03d7de0000000p-4	0x1.206d740000000p+2	0x1.ca0d980000000p+1	0x1.5c94ee0000000p+1	0x1.c2c5ee0000000p+10
328	0x1.2328120000000p-5	0x1.516ae80000000p+0	0x1.2747580000000p+0	0x1.3311100000000p-1	0x1.c2c5f00000000p+10
329	0x1.32a3ae0000000p-5	0x1.c56eda0000000p+0	0x1.7732fa0000000p+0	0x1.efe98a0000000p-1	0x1.c2c5f00000000p+10
330	0x1.1978600000000p-5	0x1.5fc2e40000000p+0	0x1.19608e0000000p+0	0x1.969c2e0000000p-1	0x1.c2c5f00000000p+10
331	0x1.e62bba0000000p-6	0x1.ecb54a0000000p+0	0x1.9f12880000000p+0	0x1.027c560000000p+0	0x1.c2c5f00000000p+10
332	0x1.b07ab40000000p-5	0x1.e739260000000p+0	0x1.97ce460000000p+0	0x1.042e1a0000000p+0	0x1.c2c5f00000000p+10
333	0x1.5bcf160000000p-5	0x1.a645e00000000p+0	0x1.77911c0000000p+0	0x1.6604cc0000000p-1	0x1.c2c5f00000000p+10
334	0x1.98b5380000000p-6	0x1.aa28820000000p-1	0x1.5de89a0000000p-1	0x1.aa76360000000p-2	0x1.c2c5f00000000p+10
335	0x1.b61f060000000p-5	0x1.0c25020000000p+2	0x1.a667d80000000p+1	0x1.4842ce0000000p+1	0x1.c2c5f00000000p+10
336	0x1.f702260000000p-5	0x1.a27d100000000p+0	0x1.7049700000000p+0	0x1.6cd2340000000p-1	0x1.c2c5f00000000p+10
337	0x1.65b5ee0000000p-5	0x1.1a29ea0000000p+1	0x1.d7a8da0000000p+0	0x1.2f063e0000000p+0	0x1.c2c5f00000000p+10
338	0x1.6e9d640000000p-5	0x1.854a5e0000000p+0	0x1.4a53d20000000p+0	0x1.7e06e00000000p-1	0x1.c2c5f00000000p+10
339	0x1.4902ce0000000p-5	0x1.cf02bc0000000p+0	0x1.78abd60000000p+0	0x1.0549400000000p+0	0x1.c2c5f00000000p+10
340	0x1.0471d60000000p-4	0x1.ae03bc0000000p+0	0x1.7070700000000p+0	0x1.a329b60000000p-1	0x1.c2c5f00000000p+10
341	0x1.7ae5a60000000p-5	0x1.6dedcc0000000p+1	0x1.3223940000000p+1	0x1.880e3c0000000p+0	0x1.c2c5f00000000p+10
342	0x1.f7ad740000000p-6	0x1.cc2b5c0000000p-1	0x1.9480f00000000p-1	0x1.859aa00000000p-2	0x1.c2c5f00000000p+10
343	0x1.b7f2700000000p-5	0x1.c9473c0000000p+1	0x1.7bc8540000000p+1	0x1.f6ae5a0000000p+0	0x1.c2c5f00000000p+10
344	0x1.1eae7a0000000p-5	0x1.feb63e0000000p+0	0x1.b058aa0000000p+0	0x1.097b2e0000000p+0	0x1.c2c5f00000000p+10
345	0x1.b9dfe40000000p-6	0x1.34b1800000000p+1	0x1.0489700000000p+1	0x1.46f63c0000000p+0	0x1.c2c5f00000000p+10
346	0x1.64a6940000000p-5	0x1.03b3160000000p+1	0x1.a51de00000000p+0	0x1.286f340000000p+0	0x1.c2c5f00000000p+10
347	0x1.33ab8e0000000p-4	0x1.52d20a0000000p+2	0x1.f8fff40000000p+1	0x1.bf85800000000p+1	0x1.c2c5f00000000p+10
348	0x1.24164c0000000p-5	0x1.c6dc0a0000000p+0	0x1.7bcbc20000000p+0	0x1.ea79720000000p-1	0x1.c2c5ee0000000p+10
349	0x1.992d660000000p-5	0x1.50e3ae0000000p+1	0x1.1dc7a20000000p+1	0x1.564b640000000p+0	0x1.c2c5f00000000p+10
350	0x1.4908f60000000p-5	0x1.0e342a0000000p+1	0x1.b929f80000000p+0	0x1.ecda9e0000000p-1	0x1.c2c5f00000000p+10
351	0x1.c7ff940000000p-6	0x1.c0bdf00000000p+1	0x1.6d889a0000000p+1	0x1.0263900000000p+1	0x1.c2c5f00000000p+10
352	0x1.89e0300000000p-6	0x1.cd7e4c0000000p-1	0x1.8a5a440000000p-1	0x1.af6ba60000000p-2	0x1.c2c5f00000000p+10
353	0x1.7429560000000p-6	0x1.9315ba0000000p+0	0x1.3b3c8c0000000p+0	0x1.eccdca0000000p-1	0x1.c2c5f00000000p+10
354	0x1.14a69a0000000p-5	0x1.f33b420000000p+0	0x1.a64da80000000p+0	0x1.f67e500000000p-1	0x1.c2c5f00000000p+10
355	0x1.a0b6b60000000p-5	0x1.7b7bd80000000p+1	0x1.3cd69c0000000p+1	0x1.9975d40000000p+0	0x1.c2c5f00000000p+10
356	0x1.1f82060000000p-5	0x1.26a67a0000000p+2	0x1.cf0e560000000p+1	0x1.6b1ab60000000p+1	0x1.c2c5f00000000p+10
357	0x1.82b3ee0000000p-6	0x1.2a9ef60000000p+0	0x1.eea6b00000000p-1	0x1.3e87b40000000p-1	0x1.c2c5f00000000p+10
358	0x1.9bb7c60000000p-5	0x1.6cb3ea0000000p+1	0x1.38d35a0000000p+1	0x1.6d00800000000p+0	0x1.c2c5f00000000p+10
359	0x1.0252120000000p-5	0x1.ac22a40000000p+0	0x1.6b69560000000p+0	0x1.b7f44a0000000p-1	0x1.c2c5f00000000p+10
360	0x1.677cac0000000p-6	0x1.6b96bc0000000p+0	0x1.267f0e0000000p+0	0x1.a429460000000p-1	0x1.c2c5f00000000p+10
