2026/09/14 04:41:01.995, 4, 0, 0
2026/09/14 04:41:01.996, 5, 0, 0
2026/09/14 04:41:02.497, 4, 0, 0
2026/09/14 04:41:02.497, 5, 0, 0
2026/09/14 04:41:03.155, 4, 0, 0
2026/09/14 04:41:03.155, 5, 0, 0
2026/09/14 04:41:03.655, 4, 0, 0
2026/09/14 04:41:03.785, 5, 0, 0
2026/09/14 04:41:04.285, 4, 0, 0
2026/09/14 04:41:04.285, 5, 0, 0
2026/09/14 04:41:04.785, 4, 0, 0
2026/09/14 04:41:04.785, 5, 0, 0
2026/09/14 04:41:05.403, 4, 0, 0
2026/09/14 04:41:05.403, 5, 0, 0
2026/09/14 04:41:05.903, 4, 0, 0
2026/09/14 04:41:05.903, 5, 0, 0
2026/09/14 04:41:06.524, 4, 0, 0
2026/09/14 04:41:06.524, 5, 0, 0
2026/09/14 04:41:07.024, 4, 0, 0
2026/09/14 04:41:07.024, 5, 0, 0
2026/09/14 04:41:07.645, 4, 0, 0
2026/09/14 04:41:07.646, 5, 0, 0
2026/09/14 04:41:08.146, 4, 0, 0
2026/09/14 04:41:08.146, 5, 0, 0
2026/09/14 04:41:08.790, 4, 0, 0
2026/09/14 04:41:08.791, 5, 0, 0
2026/09/14 04:41:09.292, 4, 0, 2
2026/09/14 04:41:09.470, 5, 0, 1
2026/09/14 04:41:09.970, 4, 0, 4
2026/09/14 04:41:09.970, 5, 0, 1
2026/09/14 04:41:10.640, 4, 0, 20
2026/09/14 04:41:10.652, 5, 0, 20
2026/09/14 04:41:11.155, 4, 2, 77527
2026/09/14 04:41:11.155, 5, 2, 427
2026/09/14 04:41:11.655, 4, 0, 77527
2026/09/14 04:41:11.655, 5, 0, 427
2026/09/14 04:41:12.155, 4, 0, 77527
2026/09/14 04:41:12.155, 5, 0, 427
2026/09/14 04:41:12.655, 4, 0, 77529
2026/09/14 04:41:12.655, 5, 0, 427
2026/09/14 04:41:13.156, 4, 0, 77529
2026/09/14 04:41:13.156, 5, 0, 427
2026/09/14 04:41:13.656, 4, 0, 77529
2026/09/14 04:41:13.656, 5, 0, 427
2026/09/14 04:41:14.156, 4, 0, 77529
2026/09/14 04:41:14.156, 5, 0, 427
2026/09/14 04:41:14.656, 4, 0, 77529
2026/09/14 04:41:14.656, 5, 0, 427
2026/09/14 04:41:15.156, 4, 0, 77529
2026/09/14 04:41:15.156, 5, 0, 427
2026/09/14 04:41:15.657, 4, 0, 77529
2026/09/14 04:41:15.657, 5, 0, 427
2026/09/14 04:41:16.157, 4, 0, 77529
2026/09/14 04:41:16.157, 5, 0, 427
2026/09/14 04:41:16.657, 4, 0, 77529
2026/09/14 04:41:16.658, 5, 0, 427
2026/09/14 04:41:17.159, 4, 0, 77529
2026/09/14 04:41:17.159, 5, 0, 427
2026/09/14 04:41:17.659, 4, 0, 77529
2026/09/14 04:41:17.659, 5, 0, 427
2026/09/14 04:41:18.159, 4, 0, 77529
2026/09/14 04:41:18.159, 5, 0, 427
2026/09/14 04:41:18.659, 4, 0, 77529
2026/09/14 04:41:18.659, 5, 0, 427
2026/09/14 04:41:19.159, 4, 0, 77529
2026/09/14 04:41:19.160, 5, 0, 427
2026/09/14 04:41:19.660, 4, 0, 77529
2026/09/14 04:41:19.660, 5, 0, 427
2026/09/14 04:41:20.160, 4, 0, 77529
2026/09/14 04:41:20.160, 5, 0, 427
2026/09/14 04:41:20.660, 4, 0, 77529
2026/09/14 04:41:20.660, 5, 0, 427
2026/09/14 04:41:21.160, 4, 0, 77529
2026/09/14 04:41:21.160, 5, 0, 427
2026/09/14 04:41:21.660, 4, 0, 77529
2026/09/14 04:41:21.661, 5, 0, 427
2026/09/14 04:41:22.161, 4, 0, 77529
2026/09/14 04:41:22.161, 5, 0, 427
2026/09/14 04:41:22.661, 4, 0, 77529
2026/09/14 04:41:22.661, 5, 0, 427
2026/09/14 04:41:23.161, 4, 0, 77529
2026/09/14 04:41:23.162, 5, 0, 427
2026/09/14 04:41:23.662, 4, 0, 77529
2026/09/14 04:41:23.662, 5, 0, 427
2026/09/14 04:41:24.162, 4, 0, 77529
2026/09/14 04:41:24.162, 5, 0, 427
2026/09/14 04:41:24.662, 4, 0, 77529
2026/09/14 04:41:24.663, 5, 0, 427
2026/09/14 04:41:25.163, 4, 0, 77529
2026/09/14 04:41:25.163, 5, 0, 427
2026/09/14 04:41:25.663, 4, 0, 77529
2026/09/14 04:41:25.663, 5, 0, 427
2026/09/14 04:41:26.163, 4, 0, 77529
2026/09/14 04:41:26.163, 5, 0, 427
2026/09/14 04:41:26.663, 4, 0, 77529
2026/09/14 04:41:26.663, 5, 0, 427
2026/09/14 04:41:27.163, 4, 0, 77529
2026/09/14 04:41:27.164, 5, 0, 427
2026/09/14 04:41:27.665, 4, 0, 77529
2026/09/14 04:41:27.665, 5, 0, 427
2026/09/14 04:41:28.166, 4, 0, 77529
2026/09/14 04:41:28.166, 5, 0, 427
2026/09/14 04:41:28.666, 4, 0, 77529
2026/09/14 04:41:28.666, 5, 0, 427
2026/09/14 04:41:29.166, 4, 0, 77529
2026/09/14 04:41:29.166, 5, 0, 427
2026/09/14 04:41:29.667, 4, 0, 77529
2026/09/14 04:41:29.667, 5, 0, 427
2026/09/14 04:41:30.167, 4, 0, 77529
2026/09/14 04:41:30.167, 5, 0, 427
2026/09/14 04:41:30.667, 4, 0, 77529
2026/09/14 04:41:30.668, 5, 0, 427
2026/09/14 04:41:31.169, 4, 0, 77529
2026/09/14 04:41:31.169, 5, 0, 427
2026/09/14 04:41:31.669, 4, 0, 77529
2026/09/14 04:41:31.669, 5, 0, 427
2026/09/14 04:41:32.169, 4, 0, 77529
2026/09/14 04:41:32.169, 5, 0, 427
2026/09/14 04:41:32.669, 4, 0, 77529
2026/09/14 04:41:32.669, 5, 0, 427
2026/09/14 04:41:33.169, 4, 0, 77529
2026/09/14 04:41:33.169, 5, 0, 427
2026/09/14 04:41:33.669, 4, 0, 77529
2026/09/14 04:41:33.670, 5, 0, 427
2026/09/14 04:41:34.170, 4, 0, 77529
2026/09/14 04:41:34.170, 5, 0, 427
2026/09/14 04:41:34.670, 4, 0, 77529
2026/09/14 04:41:34.670, 5, 0, 427
2026/09/14 04:41:35.170, 4, 0, 77529
2026/09/14 04:41:35.170, 5, 0, 427
2026/09/14 04:41:35.672, 4, 0, 77529
2026/09/14 04:41:35.672, 5, 0, 427
2026/09/14 04:41:36.172, 4, 1, 77529
2026/09/14 04:41:36.172, 5, 1, 77523
2026/09/14 04:41:36.673, 4, 0, 77529
2026/09/14 04:41:36.673, 5, 0, 77523
2026/09/14 04:41:37.173, 4, 0, 77529
2026/09/14 04:41:37.173, 5, 0, 77525
2026/09/14 04:41:37.673, 4, 0, 77649
2026/09/14 04:41:37.673, 5, 0, 77645
2026/09/14 04:41:38.174, 4, 0, 78007
2026/09/14 04:41:38.174, 5, 0, 78003
2026/09/14 04:41:38.674, 4, 6, 78179
2026/09/14 04:41:38.674, 5, 6, 78175
2026/09/14 04:41:39.174, 4, 0, 78179
2026/09/14 04:41:39.175, 5, 0, 78175
2026/09/14 04:41:39.675, 4, 0, 78179
2026/09/14 04:41:39.675, 5, 0, 78175
2026/09/14 04:41:40.175, 4, 0, 78179
2026/09/14 04:41:40.177, 5, 0, 78175
2026/09/14 04:41:40.678, 4, 0, 78179
2026/09/14 04:41:40.678, 5, 0, 78175
2026/09/14 04:41:41.178, 4, 0, 78179
2026/09/14 04:41:41.178, 5, 0, 78175
2026/09/14 04:41:41.678, 4, 0, 78179
2026/09/14 04:41:41.678, 5, 0, 78175
2026/09/14 04:41:42.178, 4, 0, 78179
2026/09/14 04:41:42.178, 5, 0, 78175
2026/09/14 04:41:42.678, 4, 0, 78179
2026/09/14 04:41:42.678, 5, 0, 78175
2026/09/14 04:41:43.178, 4, 0, 78179
2026/09/14 04:41:43.179, 5, 0, 78175
2026/09/14 04:41:43.679, 4, 0, 78179
2026/09/14 04:41:43.682, 5, 0, 78175
2026/09/14 04:41:44.185, 4, 0, 78179
2026/09/14 04:41:44.186, 5, 0, 78175
2026/09/14 04:41:44.688, 4, 0, 78179
2026/09/14 04:41:44.688, 5, 0, 78175
2026/09/14 04:41:45.188, 4, 0, 78179
2026/09/14 04:41:45.188, 5, 0, 78175
2026/09/14 04:41:45.688, 4, 0, 78179
2026/09/14 04:41:45.688, 5, 0, 78175
2026/09/14 04:41:46.188, 4, 0, 78179
2026/09/14 04:41:46.188, 5, 0, 78175
2026/09/14 04:41:46.688, 4, 0, 78179
2026/09/14 04:41:46.689, 5, 0, 78175
2026/09/14 04:41:47.190, 4, 0, 78179
2026/09/14 04:41:47.190, 5, 0, 78175
2026/09/14 04:41:47.690, 4, 1, 78181
2026/09/14 04:41:47.690, 5, 0, 78177
2026/09/14 04:41:48.191, 4, 1, 78181
2026/09/14 04:41:48.191, 5, 13, 78177
2026/09/14 04:41:48.691, 4, 44, 78183
2026/09/14 04:41:48.691, 5, 0, 78179
2026/09/14 04:41:49.191, 4, 74, 78183
2026/09/14 04:41:49.191, 5, 69, 78179
2026/09/14 04:41:49.691, 4, 0, 78183
2026/09/14 04:41:49.691, 5, 0, 78179
2026/09/14 04:41:50.192, 4, 0, 78187
2026/09/14 04:41:50.192, 5, 0, 78183
2026/09/14 04:41:50.692, 4, 88, 78187
2026/09/14 04:41:50.692, 5, 21, 78183
2026/09/14 04:41:51.194, 4, 89, 78187
2026/09/14 04:41:51.194, 5, 89, 78183
2026/09/14 04:41:51.694, 4, 88, 78187
2026/09/14 04:41:51.695, 5, 88, 78183
2026/09/14 04:41:52.195, 4, 100, 78187
2026/09/14 04:41:52.195, 5, 99, 78183
2026/09/14 04:41:52.695, 4, 0, 78187
2026/09/14 04:41:52.695, 5, 0, 78183
2026/09/14 04:41:53.195, 4, 0, 78189
2026/09/14 04:41:53.196, 5, 0, 78185
2026/09/14 04:41:53.696, 4, 0, 78189
2026/09/14 04:41:53.696, 5, 0, 78185
2026/09/14 04:41:54.196, 4, 6, 78189
2026/09/14 04:41:54.196, 5, 10, 78185
2026/09/14 04:41:54.696, 4, 0, 78189
2026/09/14 04:41:54.696, 5, 0, 78185
2026/09/14 04:41:55.196, 4, 3, 78189
2026/09/14 04:41:55.197, 5, 3, 78185
2026/09/14 04:41:55.697, 4, 3, 78189
2026/09/14 04:41:55.697, 5, 3, 78185
2026/09/14 04:41:56.197, 4, 3, 78189
2026/09/14 04:41:56.197, 5, 3, 78185
2026/09/14 04:41:56.697, 4, 32, 78189
2026/09/14 04:41:56.697, 5, 29, 78185
2026/09/14 04:41:57.197, 4, 0, 78189
2026/09/14 04:41:57.197, 5, 0, 78185
2026/09/14 04:41:57.697, 4, 0, 78189
2026/09/14 04:41:57.698, 5, 0, 78185
2026/09/14 04:41:58.199, 4, 0, 78189
2026/09/14 04:41:58.199, 5, 0, 78185
2026/09/14 04:41:58.699, 4, 0, 78189
2026/09/14 04:41:58.700, 5, 0, 78185
2026/09/14 04:41:59.200, 4, 0, 78189
2026/09/14 04:41:59.200, 5, 0, 78185
2026/09/14 04:41:59.700, 4, 0, 78189
2026/09/14 04:41:59.701, 5, 0, 78185
2026/09/14 04:42:00.201, 4, 0, 78189
2026/09/14 04:42:00.201, 5, 0, 78185
2026/09/14 04:42:00.701, 4, 0, 78189
2026/09/14 04:42:00.701, 5, 0, 78185
2026/09/14 04:42:01.201, 4, 0, 78189
2026/09/14 04:42:01.201, 5, 0, 78185
2026/09/14 04:42:01.701, 4, 0, 78189
2026/09/14 04:42:01.701, 5, 0, 78185
2026/09/14 04:42:02.201, 4, 0, 78189
2026/09/14 04:42:02.201, 5, 0, 78185
2026/09/14 04:42:02.701, 4, 0, 78189
2026/09/14 04:42:02.702, 5, 0, 78185
2026/09/14 04:42:03.202, 4, 0, 78189
2026/09/14 04:42:03.202, 5, 0, 78185
2026/09/14 04:42:03.703, 4, 0, 78189
2026/09/14 04:42:03.703, 5, 0, 78185
2026/09/14 04:42:04.203, 4, 11, 78189
2026/09/14 04:42:04.203, 5, 11, 78185
2026/09/14 04:42:04.703, 4, 0, 78189
2026/09/14 04:42:04.703, 5, 0, 78185
2026/09/14 04:42:05.203, 4, 0, 78189
2026/09/14 04:42:05.204, 5, 6, 78185
2026/09/14 04:42:05.704, 4, 0, 78189
2026/09/14 04:42:05.704, 5, 3, 78185
2026/09/14 04:42:06.204, 4, 2, 78189
2026/09/14 04:42:06.204, 5, 12, 78185
2026/09/14 04:42:06.704, 4, 0, 78189
2026/09/14 04:42:06.705, 5, 0, 78185
2026/09/14 04:42:07.205, 4, 0, 78189
2026/09/14 04:42:07.205, 5, 6, 78185
2026/09/14 04:42:07.705, 4, 0, 78189
2026/09/14 04:42:07.705, 5, 25, 78185
2026/09/14 04:42:08.205, 4, 28, 78189
2026/09/14 04:42:08.205, 5, 30, 78185
